stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
medieval_food_khushkananaj_date_filling	Medieval	Prepared	Sweet	khushkananaj	a date-filled khushkananaj	Pressed date paste and spice fill a firm double-crusted biscuit made for storage and gifting.	Caramel fruit and aromatic warmth soften the dry, toasted shell.	wheat	Rich	Dry	Good	130	18	EraSpecific
medieval_food_qatayif_almond_pockets	Medieval	Prepared	Sweet	pockets	almond-filled qatayif pockets	Small folded batter cakes enclose almond filling before frying and soaking in fragrant syrup.	Crisp edges, tender cake, nuts, and floral sweetness arrive in layers.	wheat	Rich	Cooked	VeryGood	220	26	EraSpecific
medieval_food_qatayif_cheese_pockets	Medieval	Prepared	Sweet	pockets	cheese-filled qatayif pockets	A soft batter pocket holds fresh cheese beneath a syrup-glazed, lightly fried surface.	Tangy curd balances honeyed perfume and tender browned wheat.	cheese	Rich	Cooked	VeryGood	220	25	EraSpecific
medieval_food_zalabiya_syrup_coils	Medieval	Prepared	Sweet	coils	syrup-soaked zalabiya coils	Fried batter forms crisp tangled coils soaked immediately in aromatic medieval syrup.	Shattering edges hold intense sweetness, rose-like perfume, and warm fried grain.	wheat	Sweet	Cooked	Good	180	18	EraSpecific
medieval_food_faludhaj_starch_confection	Medieval	Prepared	Sweet	confection	a cut faludhaj confection	Refined starch is cooked with sweetener and perfume, then set into translucent courtly pieces.	Silky chew tastes intensely sweet, floral, and faintly grain-like.	food	Rich	ShelfStable	VeryGood	180	28	EraSpecific
medieval_food_sesame_honey_halva_slab	Medieval	Prepared	Sweet	slab	a sesame-honey halva slab	Ground sesame and honey are worked into a dense, sliceable sweet for an urban medieval market.	Deep nutty oiliness and floral sweetness linger with a faint bitter edge.	food	Rich	ShelfStable	Good	250	22	EraSpecific
medieval_food_pistachio_like_nut_halwa	Medieval	Prepared	Sweet	halwa	a green nut court halwa	Fine ground green nuts and sugar form a costly coloured halwa moulded for palace service.	Rich nut paste tastes floral, buttery, and cleanly sweet.	food	Feast	ShelfStable	Great	220	42	EraSpecific
medieval_food_rose_sugar_preserve_tablet	Medieval	Prepared	Sweet	tablet	a rose sugar preserve tablet	Rose petals and refined sugar have been worked into a fragrant medicinal-table confection.	Piercing floral sweetness leaves a delicate green and faintly bitter finish.	food	Rich	ShelfStable	VeryGood	120	28	EraSpecific
medieval_food_royal_snow_cooling_sweet	Medieval	Prepared	Sweet	sweet	a snow-chilled palace sweet	A perfumed sweet grain preparation is packed against costly mountain snow for elite summer service.	Cold floral sweetness and gentle grain richness feel strikingly refreshing.	rice	Feast	Fresh	Great	300	55	EraSpecific
medieval_food_almond_rice_muhallabiya	Medieval	Prepared	Sweet	muhallabiya	an almond rice muhallabiya	Rice flour and almond milk cook into a smooth pale pudding scented for a medieval palace.	Nutty creaminess, delicate grain, and rose-like sweetness dissolve softly.	rice	Rich	Cooked	VeryGood	350	25	EraSpecific
medieval_food_meat_rice_muhallabiya	Medieval	Prepared	Meat	muhallabiya	a savoury meat muhallabiya	Finely shredded meat thickens a smooth rice preparation balancing savoury and sweet court tastes.	Tender fibres, creamy grain, and warm aromatic sweetness mingle unexpectedly.	meat	Rich	Cooked	VeryGood	420	29	EraSpecific
medieval_food_persianate_herb_kuku	Medieval	Prepared	Egg	kuku	a Persianate herb kuku	Abundant chopped herbs are bound with just enough egg into a thick green medieval court cake.	Leafy fragrance dominates rich egg, pepper, and crisp browned edges.	egg	Rich	Cooked	Good	350	20	EraSpecific
medieval_food_persianate_fruit_meatballs	Medieval	Prepared	Meat	meatballs	Persianate fruit-filled meatballs	Large aromatic meatballs conceal tart dried fruit at their centres in a sophisticated sweet-savoury dish.	Rich mince releases bright fruit, onion, and warming spice.	meat	Feast	Cooked	VeryGood	500	34	EraSpecific
medieval_food_persianate_rice_crust_platter	Medieval	Prepared	Grain	platter	a Persianate crisp-rice platter	Fragrant rice is inverted to display a prized golden crust beneath arranged meat and fruit.	Crunchy toasted grain contrasts with soft rice, rich juices, and sweetness.	rice	Feast	Cooked	VeryGood	800	38	EraSpecific
medieval_food_persianate_sour_cherry_rice	Medieval	Prepared	Grain	rice	sour-cherry court rice	Tart preserved fruit and fragrant rice are layered with meat for an elite Persianate service.	Bright fruit acidity punctuates aromatic grain, savoury fat, and gentle sweetness.	rice	Feast	Cooked	VeryGood	700	39	EraSpecific
medieval_food_court_couscous_meat_pyramid	Medieval	Prepared	Grain	pyramid	a court couscous pyramid	Steamed granules rise in a shaped mound over meat, vegetables, and richly seasoned broth.	Light grain absorbs deep savour, spice, sweet vegetables, and meat juices.	wheat	Feast	Cooked	VeryGood	900	40	EraSpecific
medieval_food_fasting_couscous_fruit_mound	Medieval	Prepared	Grain	mound	a fasting fruit couscous mound	Repeatedly steamed grain is shaped with dried fruit, nuts, and aromatic sweetness for meatless service.	Fluffy wheat carries tart fruit, nut richness, and floral spice.	wheat	Rich	Cooked	Good	600	28	EraSpecific
medieval_food_itriyya_meat_broth_noodles	Medieval	Prepared	Noodle	noodles	itriyya noodles in meat broth	Dried slender noodles cook in rich meat broth as a durable medieval urban and travelling food.	Firm wheat strands carry peppery stock, meat fat, and aromatic herbs.	wheat	Hearty	Cooked	Good	550	22	EraSpecific
medieval_food_itriyya_almond_fast_noodles	Medieval	Prepared	Noodle	itriyya	Lenten-style almond itriyya	Dried noodles are served in almond milk with fruit and spice as a meatless elite dish.	Nutty sauce coats firm wheat with sweetness and fragrant warmth.	wheat	Rich	Cooked	VeryGood	500	28	EraSpecific
medieval_food_tutmaj_yogurt_noodles	Medieval	Prepared	Noodle	noodles	tutmaj noodles in sour sauce	Flat noodle pieces are dressed with a tangy cultured sauce, herbs, and browned meat according to medieval Turkic-Persianate practice.	Sour creaminess, chewy wheat, and savoury meat make bold contrast.	wheat	Hearty	Cooked	Good	600	26	EraSpecific
medieval_food_shishbarak_meat_dumplings	Medieval	Prepared	Dumpling	dumplings	meat-filled shishbarak dumplings	Tiny hat-shaped meat dumplings cook in a tangy pale sauce for a specialised medieval dish.	Tender dough encloses spiced mince beneath sour, garlicky richness.	meat	Rich	Cooked	Good	500	27	EraSpecific
medieval_food_manti_yogurt_dumpling_platter	Medieval	Prepared	Dumpling	platter	a manti dumpling platter	Many miniature filled dumplings are arranged under cultured sauce and aromatic seasoned fat.	Sour creaminess, delicate dough, peppered meat, and warm spice mingle.	meat	Feast	Cooked	VeryGood	650	38	EraSpecific
medieval_food_sultanate_spiced_rice_pilaf	Medieval	Prepared	Grain	pilaf	a Sultanate spiced rice pilaf	Separate rice grains cook with meat broth, aromatic spice, and dried fruit for an Indo-Persian court.	Fragrant rice carries savoury fat, tart sweetness, and peppery warmth.	rice	Feast	Cooked	VeryGood	700	38	EraSpecific
medieval_food_sultanate_almond_chicken_rice	Medieval	Prepared	Poultry	rice	almond chicken court rice	Tender chicken, almond paste, and fragrant rice form a rich medieval Sultanate banquet dish.	Nut cream and poultry juices coat aromatic grain with gentle sweetness.	meat	Feast	Cooked	VeryGood	750	42	EraSpecific
medieval_food_temple_ghee_rice_offering	Medieval	Prepared	Grain	offering	a temple ghee-rice offering	Fine rice enriched with clarified fat and auspicious spice is prepared as a formal temple food.	Buttery grain tastes fragrant, peppery, and gently sweet.	rice	Rich	Cooked	VeryGood	450	25	EraSpecific
medieval_food_temple_sweet_rice_payasa	Medieval	Prepared	Sweet	payasa	a temple sweet rice payasa	Rice cooks slowly with rich milk, sweetener, and fragrant additions for ritual distribution.	Creamy grain, floral sweetness, and warm spice create devotional richness.	rice	Rich	Cooked	VeryGood	420	24	EraSpecific
medieval_food_jaggery_like_millet_payasa	Medieval	Prepared	Sweet	payasa	a dark-sweetened millet payasa	Millet simmers in milk with dark unrefined sweetness for a medieval festive pudding.	Nutty grain meets caramel depth, dairy richness, and aromatic warmth.	millet	Rich	Cooked	Good	420	20	EraSpecific
medieval_food_fermented_steamed_idli_cakes	Medieval	Prepared	Grain	cakes	fermented steamed idli cakes	Fermented rice-and-pulse batter is steamed into small porous cakes documented in medieval southern foodways.	Soft sourness, clean rice, and earthy pulse make a light savour.	rice	Standard	Cooked	Good	300	15	EraSpecific
medieval_food_medieval_fermented_dosa_scroll	Medieval	Prepared	Grain	scroll	a medieval fermented dosa scroll	Fermented grain-and-pulse batter is spread thin, browned crisp, and rolled for market service.	Tangy batter tastes nutty and toasted, with a brittle edge.	rice	Standard	Cooked	Good	220	14	EraSpecific
medieval_food_appam_fermented_bowl_cake	Medieval	Prepared	Grain	cake	a fermented appam bowl cake	Rice batter ferments before cooking into a soft-centred cake with a thin lacy rim.	Gentle sourness, sweet rice, and crisp browned lace contrast pleasantly.	rice	Standard	Cooked	Good	200	14	EraSpecific
medieval_food_temple_black_gram_vada	Medieval	Prepared	Pulse	vada	a temple pulse vada	Pounded pulse batter is shaped into a ring and fried for ritual or festive distribution.	Crisp savoury shell surrounds an earthy, peppery, airy centre.	food	Rich	Cooked	Good	180	13	EraSpecific
medieval_food_sultanate_stuffed_samosa	Medieval	Prepared	Meat	samosa	a Sultanate meat samosa	Seasoned mince fills a triangular fried pastry descended through medieval Persianate court and market exchange.	Crunchy wheat releases rich meat, onion, and aromatic heat.	meat	Rich	Cooked	Good	220	18	EraSpecific
medieval_food_temple_coconut_like_modaka	Medieval	Prepared	Sweet	modaka	a sweet temple modaka	A rice-flour dumpling encloses fragrant sweet filling and is shaped for ritual offering.	Tender rice dough gives way to caramel sweetness and rich aromatic filling.	rice	Rich	Cooked	VeryGood	180	18	EraSpecific
medieval_food_steamed_jaggery_rice_dumplings	Medieval	Prepared	Sweet	dumplings	steamed sweet rice dumplings	Small rice-flour parcels hold dark sweet filling and steam inside leaves for a festival.	Soft grain surrounds caramel depth, spice, and a gentle vegetal perfume.	rice	Rich	Cooked	Good	240	18	EraSpecific
medieval_food_sweet_pulse_stuffed_poli	Medieval	Prepared	Sweet	poli	a sweet pulse-stuffed poli	Thin wheat dough encloses sweetened pulse paste, then cooks flat on a griddle for a festive bread.	Soft wheat and earthy filling carry caramel sweetness and warm spice.	wheat	Rich	Cooked	Good	220	17	EraSpecific
medieval_food_royal_spiced_khichri	Medieval	Prepared	Grain	khichri	a royal medieval khichri	Rice and pulses are transformed with clarified fat, nuts, fruit, and spice for an elite medieval version.	Earthy grain becomes luxurious beneath aromatics, sweetness, and buttery richness.	rice	Feast	Cooked	VeryGood	650	32	EraSpecific
medieval_food_monastic_plain_khichri	Medieval	Prepared	Grain	khichri	a regulated monastic khichri	Rice and pulse cook together with permitted seasoning as disciplined institutional nourishment.	Mellow grain and earthy pulse taste restrained, warm, and sustaining.	rice	Hearty	Cooked	Standard	550	12	EraSpecific
medieval_food_sour_tamarind_rice_offering	Medieval	Prepared	Grain	offering	a sour temple rice offering	Cooked rice is seasoned with sour fruit, pulse, and aromatic fat for distribution at a temple.	Bright tang, nutty grain, spice, and salt make a vivid mouthful.	rice	Hearty	Cooked	Good	450	19	EraSpecific
medieval_food_curd_rice_temple_bowl	Medieval	Prepared	Grain	bowl	a temple curd-rice bowl	Cooled rice is folded with cultured dairy and tempered spices for ritual or institutional serving.	Clean sour creaminess softens rice beneath mustard-like warmth and herbs.	rice	Hearty	Fresh	Good	450	18	EraSpecific
medieval_food_leaf_steamed_spiced_fish_cake	Medieval	Prepared	Fish	cake	a leaf-steamed spiced fish cake	Pounded fish and spice steam within a leaf mould as a refined regional medieval preparation.	Vegetal perfume surrounds briny mince, aromatic heat, and soft richness.	fish	Rich	Cooked	Good	300	22	EraSpecific
medieval_food_sultanate_almond_meat_halwa	Medieval	Prepared	Sweet	halwa	an almond-and-meat court halwa	Finely worked meat, almond, and sweetener become a surprising rich confection at a Sultanate court.	Dense savour hides beneath nut paste, caramel sweetness, and warm perfume.	meat	Feast	Cooked	Great	300	44	EraSpecific
medieval_food_milk_reduced_peda_tablets	Medieval	Prepared	Sweet	tablets	reduced-milk peda tablets	Patiently reduced milk solids are sweetened, perfumed, and pressed into small medieval festive tablets.	Concentrated dairy richness tastes caramelised, floral, and softly grainy.	cheese	Rich	ShelfStable	VeryGood	180	28	EraSpecific
medieval_food_saffron_milk_rice_cake	Medieval	Prepared	Sweet	cake	a saffron milk-rice cake	Rice, reduced milk, and costly yellow spice set into a decorated cake for elite service.	Creamy grain carries floral sweetness and deep aromatic warmth.	rice	Feast	Cooked	Great	450	46	EraSpecific
medieval_food_south_asian_market_kachori	Medieval	Prepared	Pulse	kachori	a medieval pulse-filled kachori	Spiced pulse paste fills a round fried pastry sold as a substantial medieval market food.	Flaky dough reveals earthy filling, peppery heat, and savoury fat.	food	Rich	Cooked	Good	220	16	EraSpecific
medieval_food_royal_betel_spice_sweet	Medieval	Prepared	Sweet	sweet	a royal aromatic leaf sweet	A fragrant leaf wraps sweetened spices and costly fillings as a courtly conclusion to eating.	Perfumed sweetness, green bitterness, and warming aromatics linger intensely.	vegetable	Rich	Fresh	VeryGood	80	24	EraSpecific
medieval_food_temple_sesame_sweet_ball	Medieval	Prepared	Sweet	ball	a temple sesame sweet ball	Toasted sesame and dark sweetener are pressed into a ritual sphere distributed during a festival.	Nutty oil, caramel depth, and faint bitterness make a dense sweet.	food	Sweet	ShelfStable	Good	100	10	EraSpecific
medieval_food_festival_rice_flour_fritter	Medieval	Prepared	Sweet	fritter	a festival rice-flour fritter	A shaped rice-flour batter sweet is fried and glazed for medieval ceremonial hospitality.	Crisp grain, rich fat, and syrupy sweetness finish with fragrant spice.	rice	Rich	Cooked	Good	160	15	EraSpecific
medieval_food_sultanate_spiced_meat_skewer	Medieval	Prepared	Meat	skewer	a Sultanate spiced meat skewer	Fine meat pieces are marinated in aromatic paste and grilled for an urban courtly service.	Charred savour meets sharp spice, tender meat, and smoky richness.	meat	Rich	Cooked	VeryGood	300	26	EraSpecific
medieval_food_medieval_pulse_flour_noodle_bowl	Medieval	Prepared	Noodle	bowl	a pulse-flour noodle bowl	Grain and pulse flour form specialised noodles served with a tangy, heavily seasoned medieval sauce.	Earthy strands carry sourness, spice, and nutty toasted depth.	food	Hearty	Cooked	Good	500	20	EraSpecific
medieval_food_song_market_filled_baozi	Medieval	Prepared	Dumpling	baozi	a Song-market filled baozi	A pleated wheat bun encloses peppered meat and onion in the specialised urban market form celebrated under the Song.	Soft sweet dough opens onto juicy mince, spice, and savoury steam.	meat	Rich	Cooked	Good	220	18	EraSpecific
medieval_food_buddhist_vegetable_baozi	Medieval	Prepared	Dumpling	baozi	a Buddhist vegetable baozi	A monastery-style steamed bun hides chopped greens, mushrooms, and seasoned tofu-like curd without meat.	Pillowy wheat surrounds earthy vegetables, herbs, and fermented savour.	vegetable	Hearty	Cooked	Good	220	17	EraSpecific
medieval_food_yuan_mutton_baozi	Medieval	Prepared	Dumpling	baozi	a Yuan mutton baozi	A large steamed bun is packed with richly seasoned mutton in a northern medieval court-and-market style.	Soft wheat absorbs strong meat juices, onion sweetness, and warm spice.	meat	Rich	Cooked	Good	260	21	EraSpecific
medieval_food_new_year_crescent_jiaozi	Medieval	Prepared	Dumpling	dumplings	New Year crescent dumplings	Hand-pleated crescent dumplings hold minced meat and greens for a medieval northern New Year observance.	Tender wrappers release rich broth, peppered meat, and fresh allium.	meat	Feast	Cooked	VeryGood	400	28	EraSpecific
medieval_food_fasting_mushroom_jiaozi	Medieval	Prepared	Dumpling	jiaozi	fasting mushroom jiaozi	Thin wheat crescents enclose mushroom and greens for a Buddhist meatless festival table.	Woodland savour and leafy sweetness fill the yielding, lightly salted dough.	vegetable	Hearty	Cooked	Good	350	22	EraSpecific
medieval_food_song_clear_wonton_soup	Medieval	Prepared	Soup	soup	a Song-style clear wonton soup	Small filled wrappers float in a clear, aromatic broth characteristic of refined medieval urban cookery.	Delicate dough and savoury filling meet clean stock and green herbs.	meat	Hearty	Cooked	Good	500	23	EraSpecific
medieval_food_yuan_mutton_wonton_bowl	Medieval	Prepared	Soup	bowl	a Yuan mutton wonton bowl	Robust mutton-filled wontons are served in a peppery northern broth beneath fragrant scallion-like greens.	Rich meat, soft wrappers, and hot aromatic stock taste deeply warming.	meat	Hearty	Cooked	Good	550	25	EraSpecific
medieval_food_longevity_noodle_feast	Medieval	Prepared	Noodle	noodles	long uncut longevity noodles	Exceptionally long uncut wheat noodles are served intact as an auspicious medieval birthday or festival dish.	Silky strands carry savoury broth, herbs, and restrained sesame-like nuttiness.	wheat	Feast	Cooked	VeryGood	600	30	EraSpecific
medieval_food_song_cold_sesame_noodles	Medieval	Prepared	Noodle	noodles	Song-style cold sesame noodles	Fine noodles are cooled and dressed with a rich ground-seed sauce for sophisticated summer service.	Nutty creaminess coats springy wheat with sourness and aromatic greens.	wheat	Rich	Fresh	VeryGood	450	25	EraSpecific
medieval_food_yuan_knife_cut_noodle_bowl	Medieval	Prepared	Noodle	bowl	a Yuan knife-cut noodle bowl	Thick irregular wheat strips are shaved directly into simmering broth in a specialised northern technique.	Chewy edges and soft centres carry meat stock, onion, and pepper.	wheat	Hearty	Cooked	Good	600	23	EraSpecific
medieval_food_buddhist_mushroom_noodle_bowl	Medieval	Prepared	Noodle	bowl	a Buddhist mushroom noodle bowl	Monastery wheat noodles sit in a meatless mushroom broth enriched by fermented seasoning and greens.	Earthy stock and springy strands taste savoury, green, and gently sour.	wheat	Hearty	Cooked	Good	550	22	EraSpecific
medieval_food_dragon_boat_zongzi_packet	Medieval	Prepared	Grain	packet	a Dragon Boat grain packet	Sticky rice and filling are bound in leaves into a horn-shaped packet for medieval festival observance.	Leaf perfume surrounds dense sweet grain and savoury, aromatic filling.	rice	Feast	Cooked	VeryGood	300	24	EraSpecific
medieval_food_sweet_bean_zongzi	Medieval	Prepared	Sweet	zongzi	a sweet bean zongzi	Glutinous rice encloses sweetened bean filling inside a tightly tied ceremonial leaf parcel.	Sticky grain, earthy sweetness, and grassy fragrance make a compact festival bite.	rice	Rich	Cooked	Good	280	21	EraSpecific
medieval_food_mid_autumn_moon_cake	Medieval	Prepared	Sweet	cake	a medieval Mid-Autumn moon cake	A round stamped pastry encloses dense sweet filling for exchange during the medieval autumn festival.	Rich paste, toasted crust, and fragrant sweetness linger in compact layers.	food	Feast	Dry	VeryGood	220	30	EraSpecific
medieval_food_lotus_like_seed_moon_cake	Medieval	Prepared	Sweet	cake	a pale seed-paste moon cake	A carefully stamped festival cake contains smooth pale seed paste beneath a thin brown crust.	Nutty filling tastes mellow, floral, and richly sweet against toasted wheat.	food	Feast	Dry	Great	240	38	EraSpecific
medieval_food_song_candied_fruit_skewer	Medieval	Prepared	Sweet	skewer	a Song-market candied fruit skewer	Small fruits on a stick wear a brittle amber sugar shell sold by an urban medieval confectioner.	Glass-like sweetness shatters around tart, juicy fruit and faint caramel.	honey	Sweet	ShelfStable	Good	150	16	EraSpecific
medieval_food_malt_sugar_animal_figure	Medieval	Prepared	Sweet	figure	a malt-sugar animal figure	Warm pulled malt sweet has been pinched into a tiny animal by a skilled medieval street vendor.	Toasty caramel sweetness is clean, sticky, and faintly grain-like.	honey	Rich	ShelfStable	VeryGood	100	20	EraSpecific
medieval_food_song_sesame_honey_cake	Medieval	Prepared	Sweet	cake	a Song sesame honey cake	Toasted sesame and honey are pressed with grain into a dark, neatly cut urban confection.	Deep seed oil, floral sweetness, and roasted grain make a rich chew.	food	Rich	ShelfStable	Good	200	18	EraSpecific
medieval_food_buddhist_mock_duck_roll	Medieval	Prepared	Vegetable	roll	a Buddhist mock-duck roll	Layered tofu-like sheets and mushrooms are seasoned, rolled, and browned to imitate a rich meat roast.	Crisp savoury layers conceal earthy filling, fermented depth, and sweet spice.	vegetable	Rich	Cooked	VeryGood	400	30	EraSpecific
medieval_food_buddhist_mock_fish_cake	Medieval	Prepared	Vegetable	cake	a Buddhist mock-fish cake	Vegetable curd and seasoned starch are shaped, scored, and fried to resemble a formal fish course.	Brittle crust surrounds soft savoury paste with herbs and sea-green salinity.	vegetable	Rich	Cooked	VeryGood	350	28	EraSpecific
medieval_food_monastery_tofu_skin_parcel	Medieval	Prepared	Vegetable	parcel	a monastery curd-skin parcel	A thin bean-curd skin wraps mushrooms and greens in a specialised medieval Buddhist preparation.	Delicate wrapper encloses woodland savour, leafy sweetness, and fermented salt.	vegetable	Hearty	Cooked	Good	300	21	EraSpecific
medieval_food_song_braised_gluten_mock_meat	Medieval	Prepared	Vegetable	meat	braised wheat-gluten mock meat	Washed wheat gluten is shaped and braised with aromatics as sophisticated Buddhist imitation meat.	Spongy wheat absorbs sweet-sour sauce, mushroom depth, and warming spice.	wheat	Rich	Cooked	VeryGood	350	27	EraSpecific
medieval_food_korean_songpyeon_festival_cakes	Medieval	Prepared	Sweet	cakes	Korean festival songpyeon cakes	Half-moon rice cakes hold sweet filling and steam over fragrant needles for seasonal ancestral rites.	Chewy rice carries nutty sweetness and a clean resinous perfume.	rice	Feast	Cooked	VeryGood	300	28	EraSpecific
medieval_food_korean_honey_yakgwa	Medieval	Prepared	Sweet	yakgwa	Korean honey yakgwa	Patterned wheat cakes are fried and soaked in honey as a costly medieval ceremonial confection.	Dense pastry tastes floral, warmly spiced, and richly fried.	wheat	Feast	Preserved	VeryGood	220	32	EraSpecific
medieval_food_korean_royal_rice_cake_layers	Medieval	Prepared	Grain	cake	layered Korean court rice cake	Different coloured steamed rice layers form an auspicious patterned cake for court or ritual service.	Soft chewy grain shifts between mild sweetness, seeds, and fragrant additions.	rice	Feast	Cooked	Great	500	40	EraSpecific
medieval_food_korean_mandu_broth	Medieval	Prepared	Soup	broth	a Korean mandu broth	Large meat-and-vegetable dumplings arrive in clear broth through medieval northern culinary exchange.	Tender wrappers, rich filling, and clean aromatic stock feel deeply sustaining.	meat	Hearty	Cooked	Good	550	25	EraSpecific
medieval_food_japanese_shojin_mock_eel	Medieval	Prepared	Vegetable	cake	a shojin mock-eel cake	Vegetable paste is formed against a strip of sea greens and glazed to resemble grilled eel.	Sweet savoury glaze coats earthy paste with smoke and marine herb depth.	vegetable	Rich	Cooked	VeryGood	300	29	EraSpecific
medieval_food_japanese_zen_sesame_tofu	Medieval	Prepared	Vegetable	tofu	Zen sesame tofu	Ground sesame and starch set into a pale trembling block served in medieval temple cuisine.	Creamy seed richness tastes nutty, cool, and gently bitter.	food	Rich	Fresh	VeryGood	250	23	EraSpecific
medieval_food_japanese_mochi_offering	Medieval	Prepared	Grain	offering	a ceremonial mochi offering	Glutinous rice is pounded into smooth white rounds stacked for medieval shrine or court observance.	Dense chewy grain tastes clean, mildly sweet, and softly toasted.	rice	Feast	Fresh	VeryGood	400	30	EraSpecific
medieval_food_japanese_sweet_bean_manju	Medieval	Prepared	Sweet	manju	a medieval sweet bean manju	A steamed wheat bun encloses smooth sweet bean paste introduced through medieval monastic exchange.	Soft yeasty dough surrounds earthy, restrained sweetness and a creamy centre.	wheat	Rich	Cooked	Good	180	20	EraSpecific
medieval_food_japanese_bean_yokan_block	Medieval	Prepared	Sweet	block	a medieval bean yokan block	Sweetened bean paste and grain thickener set into a firm block cut for temple refreshment.	Dense earthy sweetness feels smooth, cool, and faintly grainy.	food	Rich	Fresh	Good	250	22	EraSpecific
medieval_food_japanese_miso_glazed_tofu	Medieval	Prepared	Vegetable	tofu	miso-glazed medieval tofu	Firm tofu-like curd is skewered and grilled beneath a fermented bean glaze in temple cookery.	Salty fermentation and caramelised sweetness enrich the mild, smoky curd.	vegetable	Rich	Cooked	Good	260	22	EraSpecific
medieval_food_samurai_miso_rice_ball	Medieval	Prepared	Grain	ball	a miso-coated warrior rice ball	Packed rice is coated with fermented paste and grilled into a portable medieval warrior ration.	Smoky grain and salty fermentation combine with a crisp, savoury surface.	rice	Staple	Cooked	Standard	250	13	EraSpecific
medieval_food_sahel_court_millet_couscous	Medieval	Prepared	Grain	couscous	a Sahel court millet couscous	Hand-rolled millet granules are repeatedly steamed and arranged with meat for elite trans-Saharan hospitality.	Light nutty grain drinks in rich broth, spice, and tender meat juices.	millet	Feast	Cooked	VeryGood	800	34	EraSpecific
medieval_food_sahel_honey_millet_feast_mound	Medieval	Prepared	Sweet	mound	a honeyed Sahel millet mound	Steamed millet is shaped high, enriched with fat, and striped with honey for a ruler's feast.	Floral sweetness and nutty grain mingle with savoury richness and smoke.	millet	Feast	Cooked	VeryGood	700	32	EraSpecific
medieval_food_trans_saharan_date_millet_cake	Medieval	Prepared	Grain	cake	a trans-Saharan date-millet cake	Caravan dates bind toasted millet into a dense court-and-market cake shaped along medieval trade routes.	Caramel fruit softens nutty kernels with spice and desert-dry sweetness.	millet	Staple	Dry	Good	320	18	EraSpecific
medieval_food_mali_court_rice_meat_platter	Medieval	Prepared	Grain	platter	a Mali court rice-and-meat platter	Valued rice is presented with richly seasoned meat and sauce for high medieval Sahelian hospitality.	Fragrant grain carries deep savour, onion sweetness, and warm aromatics.	rice	Feast	Cooked	VeryGood	850	38	EraSpecific
medieval_food_mande_leaf_sauce_rice	Medieval	Prepared	Vegetable	rice	rice with Mande leaf sauce	A carefully pounded green leaf sauce coats rice in a specialised communal medieval service form.	Leafy depth, nut-like richness, and peppery warmth cling to soft grain.	rice	Hearty	Cooked	Good	600	20	EraSpecific
medieval_food_mande_smoked_fish_grain_balls	Medieval	Prepared	Fish	balls	Mande smoked-fish grain balls	Smoked fish and cooked grain are pounded, seasoned, and shaped into portable firm balls.	Woodsmoke, brine, and nutty cereal combine in a dense savoury bite.	fish	Hearty	Cooked	Good	350	18	EraSpecific
medieval_food_sahel_market_meat_rice_paste	Medieval	Prepared	Meat	paste	a Sahel market meat-rice paste	Pounded rice and seasoned meat form a smooth, compact cooked portion sold for ready eating.	Soft grain carries smoky meat, onion, and a lingering aromatic heat.	meat	Hearty	Cooked	Standard	450	16	EraSpecific
medieval_food_sahelian_army_millet_meat_cake	Medieval	Prepared	Meat	cake	a Sahelian army millet-meat cake	Dried meat fibres and cooked millet are pressed into a sturdy campaign food for mounted forces.	Lean savour and nutty grain taste smoky, salty, and sustaining.	meat	Staple	Dry	Standard	350	16	EraSpecific
medieval_food_ethiopian_royal_layered_injera	Medieval	Prepared	Grain	platter	an Ethiopian royal layered injera platter	Several sour flatbreads support separately arranged meat, pulse, and vegetable preparations for elite communal service.	Tangy bread gathers rich sauce, earthy pulse, aromatics, and meat juices.	sorghum	Feast	Cooked	VeryGood	1000	40	EraSpecific
medieval_food_ethiopian_christian_fast_platter	Medieval	Prepared	Vegetable	platter	an Ethiopian Christian fast platter	Multiple pulse and vegetable dishes are arranged over sour bread according to strict medieval fasting practice.	Bright sourness, earthy legumes, greens, and warm spice offer varied savour.	sorghum	Hearty	Cooked	Good	850	26	EraSpecific
medieval_food_ethiopian_honey_bread_offering	Medieval	Prepared	Bread	offering	an Ethiopian honey-bread offering	A decorated leavened bread is glazed with honey for medieval Christian feast hospitality.	Floral sweetness shines over sour grain, toasted crust, and fragrant spice.	bread	Rich	Bread	VeryGood	700	30	EraSpecific
medieval_food_ethiopian_spiced_meat_trencher	Medieval	Prepared	Meat	meat	spiced meat on sour bread	Finely cut meat and aromatic sauce are served directly upon a broad fermented bread communal trencher.	Tangy grain absorbs rich meat, onion, and penetrating spice.	meat	Feast	Cooked	VeryGood	850	38	EraSpecific
medieval_food_ethiopian_monastic_pulse_cake	Medieval	Prepared	Pulse	cake	an Ethiopian monastic pulse cake	Pounded pulses and herbs form a firm meatless cake suited to medieval Christian monastic fasting.	Earthy paste, bitter greens, and aromatic warmth taste disciplined and filling.	food	Hearty	Cooked	Standard	450	14	EraSpecific
medieval_food_swahili_coast_spiced_fish_rice	Medieval	Prepared	Fish	rice	Swahili coast spiced fish rice	Indian Ocean rice, local fish, and traded aromatics combine in a medieval coastal elite dish.	Briny flakes and fragrant grain carry warm spice, sourness, and onion.	fish	Feast	Cooked	VeryGood	700	35	EraSpecific
