unique_reference,sdesc,fdesc
earlymodern_door_plh_hinge_pair_146,a cloud wrought iron hinge pair,"The wrought iron hinge pair has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_plh_keyring_147,a shell bronze keyring,"The bronze keyring has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_plh_escutcheon_148,a reed brass keyhole escutcheon,"The brass keyhole escutcheon has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_plh_warded_lock_149,a rosette copper warded lock,"The copper warded lock has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_plh_good_warded_lock_150,a checker pewter fine warded lock,"The pewter fine warded lock has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_plh_master_warded_lock_151,a braided wrought iron master warded lock,"The wrought iron master warded lock has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_plh_warded_key_152,a radiating bronze warded key,"The bronze warded key has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_rus_panel_door_153,a leaf-scroll wood door leaf,"The wood door leaf is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_rus_braced_door_154,a water-wave oak braced door,"The oak braced door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_rus_lockable_door_155,a flower-head pine lockable door,"The pine lockable door is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_rus_secure_door_156,a bird cedar secure door,"The cedar secure door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_rus_shutter_157,a geometric teak shuttered opening,"The teak shuttered opening is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_rus_screen_158,a shell teak screen door,"The teak screen door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_rus_lattice_gate_159,a rosette oak lattice gate,"The oak lattice gate is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_rus_courtyard_gate_160,a braided cedar courtyard gate,"The cedar courtyard gate is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_rus_warehouse_gate_161,a leaf-scroll teak warehouse gate,"The teak warehouse gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_rus_garden_gate_162,a water-wave wrought iron garden gate,"The wrought iron garden gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_rus_grille_163,a flower-head brass metal grille,"The brass metal grille is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_rus_strike_plate_164,a knotted copper strike plate,"The copper strike plate has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_rus_hinge_pair_165,a flower-head pewter hinge pair,"The pewter hinge pair has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_rus_keyring_166,a star wrought iron keyring,"The wrought iron keyring has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_rus_escutcheon_167,a bird bronze keyhole escutcheon,"The bronze keyhole escutcheon has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_rus_warded_lock_168,a vine brass warded lock,"The brass warded lock has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_rus_good_warded_lock_169,a geometric copper fine warded lock,"The copper fine warded lock has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_rus_master_warded_lock_170,a cloud pewter master warded lock,"The pewter master warded lock has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_rus_warded_key_171,a shell wrought iron warded key,"The wrought iron warded key has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ott_panel_door_172,a checker teak door leaf,"The teak door leaf is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ott_braced_door_173,a radiating wood braced door,"The wood braced door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ott_lockable_door_174,a sunburst oak lockable door,"The oak lockable door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ott_secure_door_175,a knotted pine secure door,"The pine secure door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ott_shutter_176,a star cedar shuttered opening,"The cedar shuttered opening is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ott_screen_177,a vine wood screen door,"The wood screen door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ott_lattice_gate_178,a cloud bronze lattice gate,"The bronze lattice gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ott_courtyard_gate_179,a reed oak courtyard gate,"The oak courtyard gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ott_warehouse_gate_180,a checker cedar warehouse gate,"The cedar warehouse gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ott_garden_gate_181,a radiating teak garden gate,"The teak garden gate is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ott_grille_182,a sunburst brass metal grille,"The brass metal grille is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ott_strike_plate_183,a flower-head brass strike plate,"The brass strike plate has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ott_hinge_pair_184,a star copper hinge pair,"The copper hinge pair has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ott_keyring_185,a bird pewter keyring,"The pewter keyring has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ott_escutcheon_186,a vine wrought iron keyhole escutcheon,"The wrought iron keyhole escutcheon has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ott_warded_lock_187,a geometric bronze warded lock,"The bronze warded lock has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ott_good_warded_lock_188,a cloud brass fine warded lock,"The brass fine warded lock has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ott_master_warded_lock_189,a shell copper master warded lock,"The copper master warded lock has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ott_warded_key_190,a reed pewter warded key,"The pewter warded key has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mag_panel_door_191,a water-wave cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mag_braced_door_192,a flower-head teak braced door,"The teak braced door is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mag_lockable_door_193,a bird wood lockable door,"The wood lockable door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mag_secure_door_194,a geometric oak secure door,"The oak secure door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mag_shutter_195,a shell pine shuttered opening,"The pine shuttered opening is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mag_screen_196,a rosette teak screen door,"The teak screen door is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mag_lattice_gate_197,a braided wrought iron lattice gate,"The wrought iron lattice gate is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mag_courtyard_gate_198,a leaf-scroll bronze courtyard gate,"The bronze courtyard gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mag_warehouse_gate_199,a water-wave oak warehouse gate,"The oak warehouse gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mag_garden_gate_200,a flower-head cedar garden gate,"The cedar garden gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mag_grille_201,a bird wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mag_strike_plate_202,a star bronze strike plate,"The bronze strike plate has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mag_hinge_pair_203,a bird brass hinge pair,"The brass hinge pair has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mag_keyring_204,a vine copper keyring,"The copper keyring has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mag_escutcheon_205,a geometric pewter keyhole escutcheon,"The pewter keyhole escutcheon has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mag_warded_lock_206,a cloud wrought iron warded lock,"The wrought iron warded lock has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mag_good_warded_lock_207,a shell bronze fine warded lock,"The bronze fine warded lock has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mag_master_warded_lock_208,a reed brass master warded lock,"The brass master warded lock has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mag_warded_key_209,a rosette copper warded key,"The copper warded key has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_saf_panel_door_210,a sunburst oak door leaf,"The oak door leaf is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_saf_braced_door_211,a knotted pine braced door,"The pine braced door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_saf_lockable_door_212,a star cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_saf_secure_door_213,a vine teak secure door,"The teak secure door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_saf_shutter_214,a cloud wood shuttered opening,"The wood shuttered opening is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_saf_screen_215,a reed teak screen door,"The teak screen door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_saf_lattice_gate_216,a checker cedar lattice gate,"The cedar lattice gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_saf_courtyard_gate_217,a radiating teak courtyard gate,"The teak courtyard gate is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_saf_warehouse_gate_218,a sunburst wrought iron warehouse gate,"The wrought iron warehouse gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_saf_garden_gate_219,a knotted bronze garden gate,"The bronze garden gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_saf_grille_220,a star bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_saf_strike_plate_221,a shell wrought iron strike plate,"The wrought iron strike plate has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_saf_hinge_pair_222,a reed bronze hinge pair,"The bronze hinge pair has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_saf_keyring_223,a rosette brass keyring,"The brass keyring has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_saf_escutcheon_224,a checker copper keyhole escutcheon,"The copper keyhole escutcheon has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_saf_warded_lock_225,a braided pewter warded lock,"The pewter warded lock has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_saf_good_warded_lock_226,a radiating wrought iron fine warded lock,"The wrought iron fine warded lock has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_saf_master_warded_lock_227,a leaf-scroll bronze master warded lock,"The bronze master warded lock has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_saf_warded_key_228,a sunburst brass warded key,"The brass warded key has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mug_panel_door_229,a reed cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mug_braced_door_230,a checker teak braced door,"The teak braced door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mug_lockable_door_231,a radiating wood lockable door,"The wood lockable door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mug_secure_door_232,a sunburst oak secure door,"The oak secure door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mug_shutter_233,a knotted pine shuttered opening,"The pine shuttered opening is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mug_screen_234,a star bamboo screen door,"The bamboo screen door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mug_lattice_gate_235,a vine wrought iron lattice gate,"The wrought iron lattice gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mug_courtyard_gate_236,a cloud bronze courtyard gate,"The bronze courtyard gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mug_warehouse_gate_237,a reed oak warehouse gate,"The oak warehouse gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mug_garden_gate_238,a checker cedar garden gate,"The cedar garden gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mug_grille_239,a radiating brass metal grille,"The brass metal grille is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mug_strike_plate_240,a star pewter strike plate,"The pewter strike plate has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mug_hinge_pair_241,a bird wrought iron hinge pair,"The wrought iron hinge pair has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mug_keyring_242,a vine bronze keyring,"The bronze keyring has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mug_escutcheon_243,a geometric brass keyhole escutcheon,"The brass keyhole escutcheon has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mug_warded_lock_244,a cloud copper warded lock,"The copper warded lock has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mug_good_warded_lock_245,a shell pewter fine warded lock,"The pewter fine warded lock has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mug_master_warded_lock_246,a reed wrought iron master warded lock,"The wrought iron master warded lock has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mug_warded_key_247,a rosette bronze warded key,"The bronze warded key has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mrd_panel_door_248,a knotted teak door leaf,"The teak door leaf is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mrd_braced_door_249,a star wood braced door,"The wood braced door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mrd_lockable_door_250,a vine oak lockable door,"The oak lockable door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mrd_secure_door_251,a cloud pine secure door,"The pine secure door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mrd_shutter_252,a reed cedar shuttered opening,"The cedar shuttered opening is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mrd_screen_253,a checker teak screen door,"The teak screen door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mrd_lattice_gate_254,a radiating bronze lattice gate,"The bronze lattice gate is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mrd_courtyard_gate_255,a sunburst oak courtyard gate,"The oak courtyard gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mrd_warehouse_gate_256,a knotted cedar warehouse gate,"The cedar warehouse gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mrd_garden_gate_257,a star teak garden gate,"The teak garden gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mrd_grille_258,a vine brass metal grille,"The brass metal grille is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mrd_strike_plate_259,a rosette copper strike plate,"The copper strike plate has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mrd_hinge_pair_260,a checker pewter hinge pair,"The pewter hinge pair has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mrd_keyring_261,a braided wrought iron keyring,"The wrought iron keyring has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mrd_escutcheon_262,a radiating bronze keyhole escutcheon,"The bronze keyhole escutcheon has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mrd_warded_lock_263,a leaf-scroll brass warded lock,"The brass warded lock has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mrd_good_warded_lock_264,a sunburst copper fine warded lock,"The copper fine warded lock has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mrd_master_warded_lock_265,a water-wave pewter master warded lock,"The pewter master warded lock has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mrd_warded_key_266,a knotted wrought iron warded key,"The wrought iron warded key has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sic_panel_door_267,a braided cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sic_braced_door_268,a leaf-scroll teak braced door,"The teak braced door is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sic_lockable_door_269,a water-wave wood lockable door,"The wood lockable door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sic_secure_door_270,a flower-head oak secure door,"The oak secure door is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sic_shutter_271,a bird pine shuttered opening,"The pine shuttered opening is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sic_screen_272,a geometric teak screen door,"The teak screen door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sic_lattice_gate_273,a shell wrought iron lattice gate,"The wrought iron lattice gate is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sic_courtyard_gate_274,a rosette bronze courtyard gate,"The bronze courtyard gate is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sic_warehouse_gate_275,a braided oak warehouse gate,"The oak warehouse gate is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sic_garden_gate_276,a leaf-scroll cedar garden gate,"The cedar garden gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sic_grille_277,a water-wave brass metal grille,"The brass metal grille is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sic_strike_plate_278,a cloud brass strike plate,"The brass strike plate has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sic_hinge_pair_279,a shell copper hinge pair,"The copper hinge pair has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sic_keyring_280,a reed pewter keyring,"The pewter keyring has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sic_escutcheon_281,a rosette wrought iron keyhole escutcheon,"The wrought iron keyhole escutcheon has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sic_warded_lock_282,a checker bronze warded lock,"The bronze warded lock has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sic_good_warded_lock_283,a braided brass fine warded lock,"The brass fine warded lock has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sic_master_warded_lock_284,a radiating copper master warded lock,"The copper master warded lock has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sic_warded_key_285,a leaf-scroll pewter warded key,"The pewter warded key has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_qing_panel_door_286,a flower-head oak door leaf,"The oak door leaf is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_qing_braced_door_287,a bird pine braced door,"The pine braced door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_qing_lockable_door_288,a geometric cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_qing_secure_door_289,a shell teak secure door,"The teak secure door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_qing_shutter_290,a rosette wood shuttered opening,"The wood shuttered opening is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_qing_screen_291,a braided bamboo screen door,"The bamboo screen door is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
