unique_reference,sdesc,fdesc
renaissance_door_common_warded_key_229,a shell copper warded key,"The copper warded key has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_ring_key_230,a reed pewter ring bow key,"The pewter ring bow key has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_door_latch_231,a rosette wrought iron door latch,"The wrought iron door latch has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_gate_dropbar_232,a checker bronze gate drop bar,"The bronze gate drop bar has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_door_bar_233,a braided brass door bar,"The brass door bar has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_portcullis_pawl_234,a radiating copper winch pawl,"The copper winch pawl has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_hasp_235,a leaf-scroll pewter iron hasp,"The pewter iron hasp has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_hook_latch_236,a sunburst wrought iron hook latch,"The wrought iron hook latch has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_strike_plate_237,a water-wave bronze strike plate,"The bronze strike plate has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_hinge_pair_238,a knotted brass hinge pair,"The brass hinge pair has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_keyring_239,a flower-head copper keyring,"The copper keyring has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_escutcheon_240,a star pewter keyhole escutcheon,"The pewter keyhole escutcheon has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_wer_panel_door_01,a rosette teak door leaf,"The teak door leaf is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_braced_door_02,a braided wood braced door,"The wood braced door is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_lockable_door_03,a leaf-scroll oak lockable door,"The oak lockable door is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_secure_door_04,a water-wave pine secure door,"The pine secure door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_shutter_05,a flower-head cedar shuttered opening,"The cedar shuttered opening is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_screen_06,a bird teak screen door,"The teak screen door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_lattice_gate_07,a geometric bronze lattice gate,"The bronze lattice gate is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_courtyard_gate_08,a shell oak courtyard gate,"The oak courtyard gate is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_warehouse_gate_09,a rosette cedar warehouse gate,"The cedar warehouse gate is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_garden_gate_10,a braided teak garden gate,"The teak garden gate is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_grille_11,a leaf-scroll brass metal grille,"The brass metal grille is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_barrier_12,a water-wave wrought iron barred barrier,"The wrought iron barred barrier is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_hatch_13,a flower-head oak service hatch,"The oak service hatch is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_wicket_14,a bird cedar wicket gate,"The cedar wicket gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_panel_door_15,a geometric cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_braced_door_16,a shell teak braced door,"The teak braced door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_lockable_door_17,a rosette wood lockable door,"The wood lockable door is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_wer_master_warded_lock_18,a cloud brass master warded lock,"The brass master warded lock has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_wer_warded_key_19,a shell copper warded key,"The copper warded key has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_wer_ring_key_20,a reed pewter ring bow key,"The pewter ring bow key has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_wer_door_latch_21,a rosette wrought iron door latch,"The wrought iron door latch has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_wer_gate_dropbar_22,a checker bronze gate drop bar,"The bronze gate drop bar has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_wer_door_bar_23,a braided brass door bar,"The brass door bar has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_wer_portcullis_pawl_24,a radiating copper winch pawl,"The copper winch pawl has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_wer_hasp_25,a leaf-scroll pewter iron hasp,"The pewter iron hasp has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_wer_hook_latch_26,a sunburst wrought iron hook latch,"The wrought iron hook latch has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_wer_strike_plate_27,a water-wave bronze strike plate,"The bronze strike plate has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_wer_hinge_pair_28,a knotted brass hinge pair,"The brass hinge pair has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_iba_panel_door_29,a geometric wood door leaf,"The wood door leaf is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_braced_door_30,a shell oak braced door,"The oak braced door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_lockable_door_31,a rosette pine lockable door,"The pine lockable door is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_secure_door_32,a braided cedar secure door,"The cedar secure door is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_shutter_33,a leaf-scroll teak shuttered opening,"The teak shuttered opening is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_screen_34,a water-wave teak screen door,"The teak screen door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_lattice_gate_35,a flower-head oak lattice gate,"The oak lattice gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_courtyard_gate_36,a bird cedar courtyard gate,"The cedar courtyard gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_warehouse_gate_37,a geometric teak warehouse gate,"The teak warehouse gate is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_garden_gate_38,a shell wrought iron garden gate,"The wrought iron garden gate is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_grille_39,a rosette wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_barrier_40,a braided bronze barred barrier,"The bronze barred barrier is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_hatch_41,a leaf-scroll pine service hatch,"The pine service hatch is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_wicket_42,a water-wave teak wicket gate,"The teak wicket gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_panel_door_43,a flower-head teak door leaf,"The teak door leaf is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_braced_door_44,a bird wood braced door,"The wood braced door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_lockable_door_45,a geometric oak lockable door,"The oak lockable door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_iba_master_warded_lock_46,a checker wrought iron master warded lock,"The wrought iron master warded lock has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_iba_warded_key_47,a braided bronze warded key,"The bronze warded key has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_iba_ring_key_48,a radiating brass ring bow key,"The brass ring bow key has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_iba_door_latch_49,a leaf-scroll copper door latch,"The copper door latch has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_iba_gate_dropbar_50,a sunburst pewter gate drop bar,"The pewter gate drop bar has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_iba_door_bar_51,a water-wave wrought iron door bar,"The wrought iron door bar has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_iba_portcullis_pawl_52,a knotted bronze winch pawl,"The bronze winch pawl has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_iba_hasp_53,a flower-head brass iron hasp,"The brass iron hasp has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_iba_hook_latch_54,a star copper hook latch,"The copper hook latch has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_iba_strike_plate_55,a bird pewter strike plate,"The pewter strike plate has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_iba_hinge_pair_56,a vine wrought iron hinge pair,"The wrought iron hinge pair has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cen_panel_door_57,a leaf-scroll cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_braced_door_58,a water-wave teak braced door,"The teak braced door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_lockable_door_59,a flower-head wood lockable door,"The wood lockable door is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_secure_door_60,a bird oak secure door,"The oak secure door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_shutter_61,a geometric pine shuttered opening,"The pine shuttered opening is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_screen_62,a shell teak screen door,"The teak screen door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_lattice_gate_63,a rosette wrought iron lattice gate,"The wrought iron lattice gate is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_courtyard_gate_64,a braided bronze courtyard gate,"The bronze courtyard gate is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_warehouse_gate_65,a leaf-scroll oak warehouse gate,"The oak warehouse gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_garden_gate_66,a water-wave cedar garden gate,"The cedar garden gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_grille_67,a flower-head bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_barrier_68,a bird brass barred barrier,"The brass barred barrier is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_hatch_69,a geometric wood service hatch,"The wood service hatch is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_wicket_70,a shell oak wicket gate,"The oak wicket gate is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_panel_door_71,a rosette pine door leaf,"The pine door leaf is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_braced_door_72,a braided cedar braced door,"The cedar braced door is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_lockable_door_73,a leaf-scroll teak lockable door,"The teak lockable door is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cen_master_warded_lock_74,a cloud copper master warded lock,"The copper master warded lock has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cen_warded_key_75,a shell pewter warded key,"The pewter warded key has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cen_ring_key_76,a reed wrought iron ring bow key,"The wrought iron ring bow key has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cen_door_latch_77,a rosette bronze door latch,"The bronze door latch has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cen_gate_dropbar_78,a checker brass gate drop bar,"The brass gate drop bar has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cen_door_bar_79,a braided copper door bar,"The copper door bar has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cen_portcullis_pawl_80,a radiating pewter winch pawl,"The pewter winch pawl has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cen_hasp_81,a leaf-scroll wrought iron iron hasp,"The wrought iron iron hasp has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cen_hook_latch_82,a sunburst bronze hook latch,"The bronze hook latch has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cen_strike_plate_83,a water-wave brass strike plate,"The brass strike plate has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cen_hinge_pair_84,a knotted copper hinge pair,"The copper hinge pair has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nba_panel_door_85,a vine wood door leaf,"The wood door leaf is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_braced_door_86,a cloud oak braced door,"The oak braced door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_lockable_door_87,a reed pine lockable door,"The pine lockable door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_secure_door_88,a checker cedar secure door,"The cedar secure door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_shutter_89,a radiating teak shuttered opening,"The teak shuttered opening is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_screen_90,a sunburst bamboo screen door,"The bamboo screen door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_lattice_gate_91,a knotted oak lattice gate,"The oak lattice gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_courtyard_gate_92,a star cedar courtyard gate,"The cedar courtyard gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_warehouse_gate_93,a vine teak warehouse gate,"The teak warehouse gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_garden_gate_94,a cloud wrought iron garden gate,"The wrought iron garden gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_grille_95,a reed bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_barrier_96,a checker brass barred barrier,"The brass barred barrier is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_hatch_97,a radiating pine service hatch,"The pine service hatch is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_wicket_98,a sunburst teak wicket gate,"The teak wicket gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_panel_door_99,a knotted teak door leaf,"The teak door leaf is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_braced_door_100,a star wood braced door,"The wood braced door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_lockable_door_101,a vine oak lockable door,"The oak lockable door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nba_master_warded_lock_102,a knotted bronze master warded lock,"The bronze master warded lock has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nba_warded_key_103,a flower-head brass warded key,"The brass warded key has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nba_ring_key_104,a star copper ring bow key,"The copper ring bow key has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nba_door_latch_105,a bird pewter door latch,"The pewter door latch has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nba_gate_dropbar_106,a vine wrought iron gate drop bar,"The wrought iron gate drop bar has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nba_door_bar_107,a geometric bronze door bar,"The bronze door bar has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nba_portcullis_pawl_108,a cloud brass winch pawl,"The brass winch pawl has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nba_hasp_109,a shell copper iron hasp,"The copper iron hasp has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nba_hook_latch_110,a reed pewter hook latch,"The pewter hook latch has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nba_strike_plate_111,a rosette wrought iron strike plate,"The wrought iron strike plate has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nba_hinge_pair_112,a checker bronze hinge pair,"The bronze hinge pair has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cef_panel_door_113,a geometric pine door leaf,"The pine door leaf is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_braced_door_114,a shell cedar braced door,"The cedar braced door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_lockable_door_115,a rosette teak lockable door,"The teak lockable door is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_secure_door_116,a braided wood secure door,"The wood secure door is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_shutter_117,a leaf-scroll oak shuttered opening,"The oak shuttered opening is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_screen_118,a water-wave teak screen door,"The teak screen door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_lattice_gate_119,a flower-head teak lattice gate,"The teak lattice gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_courtyard_gate_120,a bird wrought iron courtyard gate,"The wrought iron courtyard gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_warehouse_gate_121,a geometric bronze warehouse gate,"The bronze warehouse gate is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_garden_gate_122,a shell oak garden gate,"The oak garden gate is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_grille_123,a rosette brass metal grille,"The brass metal grille is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_barrier_124,a braided wrought iron barred barrier,"The wrought iron barred barrier is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_hatch_125,a leaf-scroll teak service hatch,"The teak service hatch is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_wicket_126,a water-wave bronze wicket gate,"The bronze wicket gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_panel_door_127,a flower-head oak door leaf,"The oak door leaf is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_braced_door_128,a bird pine braced door,"The pine braced door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_lockable_door_129,a geometric cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_cef_master_warded_lock_130,a sunburst pewter master warded lock,"The pewter master warded lock has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cef_warded_key_131,a water-wave wrought iron warded key,"The wrought iron warded key has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cef_ring_key_132,a knotted bronze ring bow key,"The bronze ring bow key has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cef_door_latch_133,a flower-head brass door latch,"The brass door latch has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cef_gate_dropbar_134,a star copper gate drop bar,"The copper gate drop bar has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cef_door_bar_135,a bird pewter door bar,"The pewter door bar has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cef_portcullis_pawl_136,a vine wrought iron winch pawl,"The wrought iron winch pawl has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
