unique_reference,sdesc,fdesc
renaissance_jewellery_common_devotional_medal_202,a water-wave glass devotional medal,The glass devotional medal is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_devotional_badge_203,a knotted bone devotional badge,The bone devotional badge is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_prayer_cord_204,a flower-head linen prayer cord,The linen prayer cord is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_votive_token_205,a star ivory votive token,"The ivory votive token has a compact star face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_common_scripture_box_206,a bird pearl small scripture box,"The pearl small scripture box has a compact bird face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_common_offering_bowl_207,a vine silver offering bowl,"The silver offering bowl has a compact vine face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_common_incense_holder_208,a geometric pewter incense holder,"The pewter incense holder has a compact geometric face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_common_portable_panel_209,a cloud wood small devotional panel,"The wood small devotional panel has a compact cloud face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_common_processional_ornament_210,a shell brass processional ornament,"The brass processional ornament has a compact shell face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_common_ring_211,a reed carnelian ring,The carnelian ring is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_signet_ring_212,a rosette lapis lazuli ring,The lapis lazuli ring is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_pendant_213,a checker turquoise pendant,The turquoise pendant is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_bead_necklace_214,a braided jade necklace,The jade necklace is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_chain_necklace_215,a radiating quartz necklace,The quartz necklace is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_bracelet_216,a leaf-scroll faience bracelet,The faience bracelet is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_armlet_217,a sunburst pewter armlet,The pewter armlet is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_anklet_218,a water-wave copper anklet,The copper anklet is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_earrings_219,a knotted bronze earrings,The bronze earrings is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_brooch_220,a flower-head silver brooch,The silver brooch is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_ring_01,a flower-head shell ring,The shell ring is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_signet_ring_02,a star ivory ring,The ivory ring is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_pendant_03,a bird pearl pendant,The pearl pendant is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_bead_necklace_04,a vine amber necklace,The amber necklace is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_chain_necklace_05,a geometric coral necklace,The coral necklace is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_bracelet_06,a cloud garnet bracelet,The garnet bracelet is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_armlet_07,a shell agate armlet,The agate armlet is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_anklet_08,a reed carnelian anklet,The carnelian anklet is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_earrings_09,a rosette lapis lazuli earrings,The lapis lazuli earrings is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_brooch_10,a checker turquoise brooch,The turquoise brooch is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_pin_11,a braided jade pin,The jade pin is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_hairpin_12,a radiating quartz hairpin,The quartz hairpin is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_circlet_13,a leaf-scroll faience circlet,The faience circlet is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_diadem_14,a sunburst pewter diadem,The pewter diadem is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_waist_chain_15,a water-wave copper waist chain,The copper waist chain is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_belt_ornament_16,a knotted bronze belt ornament,The bronze belt ornament is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_badge_17,a flower-head silver badge,The silver badge is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_temple_ring_18,a star gold temple ring,The gold temple ring is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_torc_19,a bird brass torc,The brass torc is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_wreath_20,a vine glass wreath,The glass wreath is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_prayer_beads_21,a geometric bone prayer bead strand,The bone prayer bead strand is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_devotional_medal_22,a cloud shell devotional medal,The shell devotional medal is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_devotional_badge_23,a shell ivory devotional badge,The ivory devotional badge is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_prayer_cord_24,a reed linen prayer cord,The linen prayer cord is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_wer_votive_token_25,a rosette amber votive token,"The amber votive token has a compact rosette face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_wer_scripture_box_26,a checker coral small scripture box,"The coral small scripture box has a compact checker face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_wer_offering_bowl_27,a braided silver offering bowl,"The silver offering bowl has a compact braided face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_wer_incense_holder_28,a radiating pewter incense holder,"The pewter incense holder has a compact radiating face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_wer_portable_panel_29,a leaf-scroll wood small devotional panel,"The wood small devotional panel has a compact leaf-scroll face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_wer_processional_ornament_30,a sunburst brass processional ornament,"The brass processional ornament has a compact sunburst face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_iba_ring_31,a braided brass ring,The brass ring is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_signet_ring_32,a radiating glass ring,The glass ring is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_pendant_33,a leaf-scroll bone pendant,The bone pendant is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_bead_necklace_34,a sunburst shell necklace,The shell necklace is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_chain_necklace_35,a water-wave ivory necklace,The ivory necklace is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_bracelet_36,a knotted pearl bracelet,The pearl bracelet is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_armlet_37,a flower-head amber armlet,The amber armlet is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_anklet_38,a star coral anklet,The coral anklet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_earrings_39,a bird garnet earrings,The garnet earrings is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_brooch_40,a vine agate brooch,The agate brooch is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_pin_41,a geometric carnelian pin,The carnelian pin is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_hairpin_42,a cloud lapis lazuli hairpin,The lapis lazuli hairpin is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_circlet_43,a shell turquoise circlet,The turquoise circlet is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_diadem_44,a reed jade diadem,The jade diadem is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_waist_chain_45,a rosette quartz waist chain,The quartz waist chain is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_belt_ornament_46,a checker faience belt ornament,The faience belt ornament is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_badge_47,a braided pewter badge,The pewter badge is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_temple_ring_48,a radiating copper temple ring,The copper temple ring is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_torc_49,a leaf-scroll bronze torc,The bronze torc is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_wreath_50,a sunburst silver wreath,The silver wreath is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_prayer_beads_51,a water-wave gold prayer bead strand,The gold prayer bead strand is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_devotional_medal_52,a knotted brass devotional medal,The brass devotional medal is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_devotional_badge_53,a flower-head glass devotional badge,The glass devotional badge is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_prayer_cord_54,a star linen prayer cord,The linen prayer cord is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_iba_votive_token_55,a bird shell votive token,"The shell votive token has a compact bird face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_iba_scripture_box_56,a vine ivory small scripture box,"The ivory small scripture box has a compact vine face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_iba_offering_bowl_57,a geometric bronze offering bowl,"The bronze offering bowl has a compact geometric face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_iba_incense_holder_58,a cloud brass incense holder,"The brass incense holder has a compact cloud face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_iba_portable_panel_59,a shell wood small devotional panel,"The wood small devotional panel has a compact shell face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_iba_processional_ornament_60,a reed pewter processional ornament,"The pewter processional ornament has a compact reed face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_cen_ring_61,a rosette agate ring,The agate ring is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_signet_ring_62,a checker carnelian ring,The carnelian ring is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_pendant_63,a braided lapis lazuli pendant,The lapis lazuli pendant is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_bead_necklace_64,a radiating turquoise necklace,The turquoise necklace is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_chain_necklace_65,a leaf-scroll jade necklace,The jade necklace is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_bracelet_66,a sunburst quartz bracelet,The quartz bracelet is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_armlet_67,a water-wave faience armlet,The faience armlet is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_anklet_68,a knotted pewter anklet,The pewter anklet is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_earrings_69,a flower-head copper earrings,The copper earrings is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_brooch_70,a star bronze brooch,The bronze brooch is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_pin_71,a bird silver pin,The silver pin is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_hairpin_72,a vine gold hairpin,The gold hairpin is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_circlet_73,a geometric brass circlet,The brass circlet is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_diadem_74,a cloud glass diadem,The glass diadem is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_waist_chain_75,a shell bone waist chain,The bone waist chain is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_belt_ornament_76,a reed shell belt ornament,The shell belt ornament is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_badge_77,a rosette ivory badge,The ivory badge is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_temple_ring_78,a checker pearl temple ring,The pearl temple ring is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_torc_79,a braided amber torc,The amber torc is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_wreath_80,a radiating coral wreath,The coral wreath is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_prayer_beads_81,a leaf-scroll garnet prayer bead strand,The garnet prayer bead strand is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_devotional_medal_82,a sunburst agate devotional medal,The agate devotional medal is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_devotional_badge_83,a water-wave carnelian devotional badge,The carnelian devotional badge is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_prayer_cord_84,a knotted linen prayer cord,The linen prayer cord is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cen_votive_token_85,a flower-head turquoise votive token,"The turquoise votive token has a compact flower-head face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_cen_scripture_box_86,a star jade small scripture box,"The jade small scripture box has a compact star face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_cen_offering_bowl_87,a bird silver offering bowl,"The silver offering bowl has a compact bird face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_cen_incense_holder_88,a vine pewter incense holder,"The pewter incense holder has a compact vine face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_cen_portable_panel_89,a geometric wood small devotional panel,"The wood small devotional panel has a compact geometric face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_cen_processional_ornament_90,a cloud brass processional ornament,"The brass processional ornament has a compact cloud face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_nba_ring_91,a vine copper ring,The copper ring is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_signet_ring_92,a geometric bronze ring,The bronze ring is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_pendant_93,a cloud silver pendant,The silver pendant is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_bead_necklace_94,a shell gold necklace,The gold necklace is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_chain_necklace_95,a reed brass necklace,The brass necklace is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_bracelet_96,a rosette glass bracelet,The glass bracelet is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_armlet_97,a checker bone armlet,The bone armlet is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_anklet_98,a braided shell anklet,The shell anklet is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_earrings_99,a radiating ivory earrings,The ivory earrings is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_brooch_100,a leaf-scroll pearl brooch,The pearl brooch is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_pin_101,a sunburst amber pin,The amber pin is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_hairpin_102,a water-wave coral hairpin,The coral hairpin is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_circlet_103,a knotted garnet circlet,The garnet circlet is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_diadem_104,a flower-head agate diadem,The agate diadem is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_waist_chain_105,a star carnelian waist chain,The carnelian waist chain is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_belt_ornament_106,a bird lapis lazuli belt ornament,The lapis lazuli belt ornament is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_badge_107,a vine turquoise badge,The turquoise badge is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_temple_ring_108,a geometric jade temple ring,The jade temple ring is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_torc_109,a cloud quartz torc,The quartz torc is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_wreath_110,a shell faience wreath,The faience wreath is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_prayer_beads_111,a reed pewter prayer bead strand,The pewter prayer bead strand is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_devotional_medal_112,a rosette copper devotional medal,The copper devotional medal is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_devotional_badge_113,a checker bronze devotional badge,The bronze devotional badge is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_prayer_cord_114,a braided linen prayer cord,The linen prayer cord is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nba_votive_token_115,a radiating gold votive token,"The gold votive token has a compact radiating face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_nba_scripture_box_116,a leaf-scroll brass small scripture box,"The brass small scripture box has a compact leaf-scroll face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_nba_offering_bowl_117,a sunburst bronze offering bowl,"The bronze offering bowl has a compact sunburst face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_nba_incense_holder_118,a water-wave brass incense holder,"The brass incense holder has a compact water-wave face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_nba_portable_panel_119,a knotted wood small devotional panel,"The wood small devotional panel has a compact knotted face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_nba_processional_ornament_120,a flower-head pewter processional ornament,"The pewter processional ornament has a compact flower-head face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_cef_ring_121,a leaf-scroll quartz ring,The quartz ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_signet_ring_122,a sunburst faience ring,The faience ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
