stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
preindustrial_food_smoked_root_ration	Shared	Prepared	Vegetable	ration	a smoked root ration	Parboiled roots have dried above a hearth until dark-edged, firm, and scented by wood.	Smoke deepens their earthy sweetness and leaves a savoury mineral finish.	vegetable	Preserved	ShelfStable	Standard	240	8	Universal
preindustrial_food_pickled_cabbage_packet	Shared	Prepared	Vegetable	packet	a packet of pickled cabbage	Shredded cabbage has soured until soft and sharp, then been packed tightly in a sealed leaf parcel.	Bright acidity, salt, and vegetal sweetness make a lively preserved bite.	vegetable	Preserved	Fermented	Standard	300	8	Universal
preindustrial_food_pickled_onion_crock	Shared	Prepared	Vegetable	crock	a crock of pickled onions	Small onions gleam in clear sour liquor with herbs and pepper inside a stoppered crock.	Sharp vinegar-like tang yields to crisp allium heat and surprising sweetness.	vegetable	Preserved	Preserved	Good	400	12	Universal
preindustrial_food_pickled_root_batons	Shared	Prepared	Vegetable	batons	pickled root batons	Neat root batons remain brightly coloured and crisp beneath a strongly seasoned preserving liquor.	Sour brine wakes their earthy sweetness with pepper and herb fragrance.	vegetable	Preserved	Preserved	Good	350	11	Universal
preindustrial_food_salt_cured_greens_bundle	Shared	Prepared	Vegetable	bundle	a salt-cured greens bundle	Wilted leafy greens are folded into a tight bundle under a crust of coarse white salt.	Intense brine surrounds deep vegetal bitterness and a clean green finish.	vegetable	Preserved	Preserved	Standard	250	8	Universal
preindustrial_food_fermented_vegetable_cake	Shared	Prepared	Vegetable	cake	a fermented vegetable cake	Chopped vegetables have soured under pressure and set into a compact, sliceable cake.	Funky acidity, salt, and mellow root sweetness deepen with every bite.	vegetable	Preserved	Fermented	Good	300	10	EastAsian
preindustrial_food_dried_mushroom_packet	Shared	Prepared	Vegetable	packet	a packet of dried mushrooms	Thin mushroom pieces have shrunk into curled brown chips gathered in a breathable cloth packet.	Concentrated woodland savour and gentle bitterness linger through their leathery chew.	vegetable	Preserved	ShelfStable	Good	120	12	Universal
preindustrial_food_smoked_mushroom_cake	Shared	Prepared	Vegetable	cake	a smoked mushroom cake	Chopped mushrooms are pressed into a dark disk and dried in aromatic hearth smoke.	Earthy depth, wood, and salt create an almost meaty preserved flavour.	vegetable	Preserved	ShelfStable	Good	180	13	Universal
preindustrial_food_dried_onion_braid	Shared	Prepared	Vegetable	braid	a braid of dried onions	Small onion bulbs are woven by their papery stems into a durable, easily carried braid.	Pungent crunch quickly becomes sweet, hot, and faintly earthy.	vegetable	Preserved	ShelfStable	Standard	350	8	Universal
preindustrial_food_roasted_dried_garlic_bulbs	Shared	Prepared	Vegetable	bulbs	roasted dried garlic bulbs	Several garlic bulbs have been roasted gently and dried until their cloves turned firm and amber.	Mellow pungency, caramel sweetness, and smoke replace raw garlic's harshness.	vegetable	Preserved	ShelfStable	Good	180	11	Universal
preindustrial_food_dried_leek_ribbons	Shared	Prepared	Vegetable	ribbons	dried leek ribbons	Pale green leek leaves have been sliced lengthwise and dried into light curled ribbons.	Their papery texture carries sweet allium, grassiness, and a little salt.	vegetable	Preserved	ShelfStable	Standard	120	7	European
preindustrial_food_sour_turnip_store	Shared	Prepared	Vegetable	crock	a crock of sour roots	Chunky pale roots have fermented in brine until translucent at the edges and powerfully aromatic.	Earthy crunch meets assertive sourness, salt, and mustard-like heat.	vegetable	Preserved	Fermented	Standard	450	10	RegionalOldWorld
preindustrial_food_leaf_wrapped_pickled_greens	Shared	Prepared	Vegetable	greens	leaf-wrapped pickled greens	Dark chopped greens are pressed into a tied leaf packet still damp with sour preserving liquor.	Salty acidity sharpens leaf bitterness and a lingering herbaceous savour.	vegetable	Preserved	Fermented	Standard	280	9	EastAsian
preindustrial_food_dried_squash_rings	Shared	Prepared	Vegetable	string	a string of dried squash rings	Wide yellow squash rings have become leathery and light enough to hang from a cord.	Mild vegetal sweetness concentrates into a nutty, slightly fibrous chew.	vegetable	Preserved	ShelfStable	Standard	180	8	IndigenousAmerican
preindustrial_food_smoke_cured_pepper_pods	Shared	Prepared	Vegetable	pods	smoke-cured pepper pods	Wrinkled red pepper pods have dried until brittle beneath a veil of fragrant smoke.	Piquant fruit heat, woody aroma, and subdued sweetness build slowly.	vegetable	Preserved	ShelfStable	Good	100	14	NewWorldPostContact
preindustrial_food_salt_preserved_herb_cake	Shared	Prepared	Vegetable	cake	a salt-preserved herb cake	Chopped fresh herbs are packed with salt into a small green-black cake for measured use.	Resinous leaves, intense brine, and bitter freshness make a potent nibble.	vegetable	Condiment	Preserved	Standard	120	8	Universal
preindustrial_food_dried_sea_greens_sheet	Shared	Prepared	Vegetable	sheet	a sheet of dried sea greens	Dark marine greens have been washed, pressed thin, and dried into a brittle rippling sheet.	Clean salt, mineral depth, and grassy ocean savour dissolve quickly.	vegetable	Light	ShelfStable	Good	80	10	MaritimeTrade
preindustrial_food_famine_dried_weed_cake	Shared	Prepared	Vegetable	cake	a famine dried-weed cake	Bitter gathered weeds and stems have been boiled, pressed, and dried into a coarse black ration.	Woody fibre, harsh greenery, and smoke leave almost no sweetness.	vegetable	BleakSolid	ShelfStable	Poor	180	1	Universal
preindustrial_food_salted_peel_and_stalk_ration	Shared	Prepared	Vegetable	ration	a salted peel-and-stalk ration	Vegetable peelings and tough stalks are packed beneath salt as a desperate reserve against hunger.	Brine, bitter skin, and fibrous earthiness make an austere mouthful.	vegetable	BleakSolid	Preserved	Substandard	250	2	Universal
preindustrial_food_complete_meat_grain_travel_bar	Shared	Prepared	Preserved	bar	a complete meat-and-grain travel bar	Dried meat flakes, parched grain, and rendered fat form a carefully measured compact ration.	Savoury richness, malt, smoke, and salt unfold through its dense chew.	meat	Hearty	ShelfStable	Good	350	20	Universal
preindustrial_food_fish_rice_journey_block	Shared	Prepared	Preserved	block	a fish-and-rice journey block	Seasoned fish and cooked rice are pressed together, fermented lightly, and dried within leaves.	Briny flesh, sour grain, and a faint sweetness make complex travel fare.	rice	Hearty	Fermented	Good	350	20	EastAsian
preindustrial_food_meat_fruit_campaign_cake	Shared	Prepared	Preserved	cake	a meat-and-fruit campaign cake	Tart dried fruit and lean meat are compressed with fat into a sturdy scored campaign ration.	Bright fruit cuts through rich savour, smoke, and dense salty fibres.	meat	Hearty	ShelfStable	Good	380	24	Universal
preindustrial_food_shipboard_fish_grain_square	Shared	Prepared	Preserved	square	a shipboard fish-and-grain square	Salted fish shreds and hard grain crumbs form a square dried against the damp of a voyage.	Strong brine, toasted meal, and oily fish create blunt maritime sustenance.	fish	Preserved	ShelfStable	Standard	320	16	MaritimeTrade
preindustrial_food_herder_meat_barley_round	Shared	Prepared	Preserved	round	a herder's meat-and-barley round	Dried meat and roasted barley are bound with fat in a compact circular travelling meal.	Malty grain tempers smoky meat and a lingering savoury richness.	meat	Hearty	ShelfStable	Good	360	21	RegionalOldWorld
preindustrial_food_pilgrim_fruit_grain_cake	Shared	Prepared	Preserved	cake	a pilgrim's fruit-grain cake	Dried orchard fruit and coarse baked grain make a sturdy cake suited to long foot travel.	Tart chew and toasted cereal share restrained sweetness and hearth smoke.	bread	Staple	ShelfStable	Standard	300	13	European
preindustrial_food_caravan_date_meat_block	Shared	Prepared	Preserved	block	a date-and-meat caravan block	Chopped cured meat and date paste are compressed into a rich, heat-tolerant ration bar.	Caramel fruit balances spice, salt, and the meat's deep savour.	meat	Hearty	ShelfStable	Good	340	24	Islamicate
preindustrial_food_winter_store_grain_fruit_round	Shared	Prepared	Preserved	round	a winter-store grain-and-fruit round	Toasted grain and small dried fruits form a broad household storage cake wrapped in cloth.	Nutty kernels and tart sweetness endure beneath a dry, slightly stale finish.	food	Staple	ShelfStable	Standard	400	14	RegionalOldWorld
preindustrial_food_luxury_spiced_cured_meat_box	Shared	Prepared	Preserved	box	a box of luxury spiced cured meat	Paper-thin cured meat slices are layered with fragrant spices in a fitted travelling box.	Delicate fat melts into warm aromatics, refined salt, and profound meat savour.	meat	Rich	Preserved	VeryGood	300	36	MaritimeTrade
preindustrial_food_honeyed_smoked_meat_threads	Shared	Prepared	Preserved	threads	honeyed smoked-meat threads	Very fine smoked meat threads have been glazed with honey and coiled into a costly nest.	Sweet wood, floral syrup, and salty fibres make an intricate rich delicacy.	meat	Rich	ShelfStable	VeryGood	180	30	SugarTrade
preindustrial_food_spice_glazed_preserved_fish	Shared	Prepared	Preserved	fish	spice-glazed preserved fish	Firm cured fish slices shine beneath a fragrant glaze set hard enough for travel.	Warm aromatics and restrained sweetness polish the fish's salty, buttery depth.	fish	Rich	Preserved	VeryGood	220	31	MaritimeTrade
preindustrial_food_stuffed_dried_fruit_jewels	Shared	Prepared	Fruit	jewels	stuffed dried-fruit jewels	Large dried fruits are filled with sweet grain paste and arranged like dark jewels in a small box.	Jammy fruit surrounds fragrant, nutty filling with luxurious honeyed spice.	food	Feast	ShelfStable	Great	300	42	SugarTrade
preindustrial_food_layered_fruit_meat_feast_cake	Shared	Prepared	Preserved	cake	a layered fruit-and-meat feast cake	Alternating pressed layers of spiced cured meat and dark fruit form an elaborate preserved wedge.	Savour, tart sweetness, smoke, and aromatic warmth unfold in rich bands.	meat	Feast	Preserved	VeryGood	500	45	MaritimeTrade
preindustrial_food_honey_sealed_grain_delicacy	Shared	Prepared	Grain	delicacy	a honey-sealed grain delicacy	Fine toasted grains and fruit lie beneath a smooth amber honey shell moulded for presentation.	Caramel crunch, floral sweetness, and tart fruit make opulent travel fare.	honey	Feast	ShelfStable	VeryGood	350	38	SugarTrade
preindustrial_food_preserved_feast_selection	Shared	Prepared	Preserved	selection	a preserved feast selection	Sliced cured meats, smoked fish, fruits, and pickles fill separate compartments of a fitted chest.	Sweet, sour, smoky, salty, and richly savoury morsels offer deliberate variety.	food	Feast	Preserved	Great	1200	80	MaritimeTrade
preindustrial_food_measured_campaign_ration_bundle	Shared	Prepared	Preserved	bundle	a measured campaign ration bundle	A day's hard bread, cured meat, parched grain, and dried fruit are tied into separate waxed packets.	Plain toast, salt meat, nutty kernels, and tart fruit make balanced sustenance.	food	Hearty	ShelfStable	Standard	900	26	Universal
preindustrial_food_meagre_winter_store_bundle	Shared	Prepared	Preserved	bundle	a meagre winter-store bundle	Bran cake, dried weeds, and a few burnt grains are wrapped together as a desperate household reserve.	Bitter fibre, smoke, and stale meal provide only bleak, joyless sustenance.	food	BleakSolid	ShelfStable	Poor	500	3	Universal
preindustrial_food_trimmed_meat_for_drying	Shared	Intermediate	Intermediate	ready	trimmed meat ready for drying	Lean meat has been stripped of surface fat, sliced evenly, and laid together before salting or hanging.		meat	None	None	Standard	600	16	Universal
preindustrial_food_salted_uncured_meat_strips	Shared	Intermediate	Intermediate	strips	freshly salted uncured meat strips	Raw meat strips are heavily salted but remain soft, damp, and unfinished before their long preservation.		meat	None	None	Standard	550	17	Universal
preindustrial_food_tied_smokehouse_meat_joint	Shared	Intermediate	Intermediate	ready	a tied meat joint ready for smoking	A trimmed meat joint has been cured briefly, wrapped with cord, and prepared for suspension in smoke.		meat	None	None	Good	800	24	Universal
preindustrial_food_filled_uncured_sausage_ring	Shared	Intermediate	Intermediate	ring	an uncured filled sausage ring	Seasoned raw meat has been packed into a continuous casing ring that still requires drying or cooking.		meat	None	None	Good	500	22	European
preindustrial_food_pounded_meat_ration_mixture	Shared	Intermediate	Intermediate	mixture	a wrapped pounded-meat ration mixture	Dried meat powder and measured fat have been combined loosely but not yet pressed into durable cakes.		meat	None	None	Good	450	23	Universal
preindustrial_food_split_fish_for_drying	Shared	Intermediate	Intermediate	ready	a split fish ready for drying	A cleaned fish has been opened flat, boned coarsely, and cut with slits to admit salt and air.		fish	None	None	Standard	500	14	Universal
preindustrial_food_salted_unsmoked_fish_bundle	Shared	Intermediate	Intermediate	smoke	a salted fish bundle awaiting smoke	Several cleaned fish are salted and tied together, but remain damp before entering the smokehouse.		fish	None	None	Standard	700	20	Universal
preindustrial_food_pounded_dry_fish_meal	Shared	Intermediate	Intermediate	pouch	a pouch of inedible dry fish meal	Whole dried fish has been pounded into a coarse bone-flecked meal intended as a crafting input, not direct food.		fish	None	None	Standard	350	12	Universal
preindustrial_food_soaked_grain_for_ration_cakes	Shared	Intermediate	Intermediate	bowl	a bowl of soaked ration grain	Whole grain has been soaked and softened in preparation for pressing, seasoning, and thorough drying.		barley	None	None	Standard	600	8	Universal
preindustrial_food_shaped_unbaked_ration_bricks	Shared	Intermediate	Intermediate	bricks	shaped unbaked ration bricks	Coarse dough has been portioned into pierced rectangles that remain raw and unsuitable for eating.		dough	None	None	Standard	500	7	Universal
preindustrial_food_spread_fruit_pulp_drying_sheet	Shared	Intermediate	Intermediate	sheet	a sheet of spread fruit pulp	Crushed fruit pulp lies wet and sticky across a drying surface before it can become travel leather.		food	None	None	Standard	450	10	Universal
preindustrial_food_salted_vegetables_before_pickling	Shared	Intermediate	Intermediate	tub	a tub of salted pickling vegetables	Cut vegetables are wilting under salt before their preserving liquor and fermentation stage are added.		vegetable	None	None	Standard	800	9	Universal
preindustrial_food_pressed_greens_drying_cake	Shared	Intermediate	Intermediate	drying	a pressed greens cake awaiting drying	Cooked salted greens have been squeezed into a damp disk that requires lengthy drying before storage.		vegetable	None	None	Standard	400	7	Universal
preindustrial_food_mixed_travel_ration_mash	Shared	Intermediate	Intermediate	bowl	a bowl of mixed travel-ration mash	Meat flakes, grain, and fat form a loose greasy mash not yet compressed or preserved for carrying.		food	None	None	Good	600	20	Universal
preindustrial_food_filled_unsealed_preserve_crock	Shared	Intermediate	Intermediate	crock	an unsealed crock of prepared preserve	Cooked preserved morsels fill a crock whose protective fat or wax seal has not yet been applied.		food	None	None	Good	700	25	Universal
