stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
preindustrial_food_sorrel_leaf_stew	Shared	Prepared	Vegetable	sorrel leaf stew	a serving of sorrel leaf stew	Sorrel cooks down into a loose olive stew, with narrow leaves and tender stems gathered in a tart-smelling liquor.	Sorrel gives the stew a bright natural tartness over soft, grassy leaf flavours.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_dandelion_leaf_salad	Shared	Prepared	Vegetable	dandelion leaf salad	a serving of dandelion leaf salad	Jagged dandelion leaves remain lightly wilted in this dressed salad, keeping their deep green colour and toothsome ribs.	Dandelion bitterness remains lively and clean, sharpened by dressing and a touch of salt.	vegetable	Light	Fresh	Standard	220	2.5	Universal
preindustrial_food_mallow_greens_broth	Shared	Prepared	Vegetable	mallow greens broth	a serving of mallow greens broth	Soft mallow leaves drift through a clear green broth, their natural mucilage lending the liquid a slight body.	Mallow tastes mild and leafy, while its thickened broth leaves a soft herbal finish.	vegetable	Light	Cooked	Standard	220	2.5	Universal
preindustrial_food_boiled_turnip_chunks	Shared	Prepared	Vegetable	boiled turnip chunks	a serving of boiled turnip chunks	Turnip chunks sit in a simple drained heap, their ivory faces rounded by boiling and damp with residual steam.	Boiled turnips taste clean and gently sweet, with a mineral note beneath the salt.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_mashed_turnips	Shared	Prepared	Vegetable	mashed turnips	a serving of mashed turnips	Mashed turnips form a pale, loose mound, with fibrous flecks and shallow hollows left by the wooden spoon.	The mash is mild and earthy, finishing with turnip sweetness and a faint pepper warmth.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_roasted_turnip_wedges	Shared	Prepared	Vegetable	roasted turnip wedges	a serving of roasted turnip wedges	Roasted turnip wedges have tawny caramelised faces, creamy centres, and darker corners from the hot pan.	Caramelised surfaces add toasted sweetness before the creamy turnip centre takes over.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_vinegar_glazed_turnips	Shared	Prepared	Vegetable	vinegar-glazed turnips	a serving of vinegar-glazed turnips	A translucent vinegar glaze coats the turnips, pooling in their cut surfaces and catching the light around browned edges.	Sharp vinegar cuts through the root sweetness and leaves a lively, glazed finish.	vegetable	Preserved	Preserved	Standard	180	3.5	Universal
preindustrial_food_turnips_with_herbs	Shared	Prepared	Vegetable	turnips with herbs	a serving of turnips with herbs	Chopped herbs cling to tender turnip pieces, scattering green flecks over their softly steamed ivory flesh.	Fresh herbs brighten the mellow turnips with green fragrance and gentle pepper.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_turnip_and_onion_hash	Shared	Prepared	Vegetable	turnip and onion hash	a serving of turnip and onion hash	Diced turnip and browned onion make a moist hash, with crisp pan marks appearing among the yielding pieces.	Browned onion deepens the turnip's sweetness, while crisp edges lend toasted savour.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_turnip_and_leek_mash	Shared	Prepared	Vegetable	turnip and leek mash	a serving of turnip and leek mash	Leek gives pale green streaks to this turnip mash, which is smooth at the centre and rougher around the edges.	Leek adds soft allium sweetness to the earthy mash and a fresh green aftertaste.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_turnip_with_wilted_greens	Shared	Prepared	Vegetable	turnip with wilted greens	a serving of turnip with wilted greens	Soft turnip pieces rest beneath wilted greens, combining pale root cubes with dark, glossy leaf ribbons.	The turnip tastes softly sweet beneath greens that bring mild bitterness and minerals.	vegetable	Light	Cooked	Standard	220	2.5	Universal
preindustrial_food_hollowed_stuffed_turnip	Shared	Prepared	Vegetable	hollowed stuffed turnip	a serving of hollowed stuffed turnip	A large turnip has been hollowed into a sturdy cup, its cavity packed with a coarse savoury vegetable filling.	The tender turnip shell surrounds a richly savoury filling of vegetables and herbs.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_charred_baby_turnips	Shared	Prepared	Vegetable	charred baby turnips	a serving of charred baby turnips	Baby turnips show blistered purple-white skins and blackened tips, while their small centres remain juicy and tender.	Charred skins taste smoky and faintly bitter around the sweet, juicy young roots.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_boiled_parsnip_batons	Shared	Prepared	Vegetable	boiled parsnip batons	a serving of boiled parsnip batons	Parsnip batons lie in a pale drained stack, their sharp-cut corners rounded and softened by boiling.	Boiled parsnip tastes gently sweet and earthy, with simple salt and a clean root finish.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_mashed_parsnips	Shared	Prepared	Vegetable	mashed parsnips	a serving of mashed parsnips	Mashed parsnips form an ivory mound with a fibrous grain, shallow spoon furrows, and occasional firmer flecks.	The mash is creamy yet fibrous, carrying parsnip sweetness and a mild pepper warmth.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_honeyed_roast_parsnips	Shared	Prepared	Vegetable	honeyed roast parsnips	a serving of honeyed roast parsnips	Honeyed parsnip pieces show lacquered amber faces and caramelised tips around their soft white centres.	Honey deepens the roasted root sweetness, while caramelised edges leave a toasted aftertaste.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_parsnip_and_onion_mash	Shared	Prepared	Vegetable	parsnip and onion mash	a serving of parsnip and onion mash	Brown onion streaks marble a creamy parsnip mash, leaving darker sweet fragments in the roughly worked root.	Sweet onion rounds the parsnip mash and adds a mellow savour beneath its earthy flavour.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_parsnip_herb_cakes	Shared	Prepared	Vegetable	parsnip herb cakes	a serving of parsnip herb cakes	Small parsnip cakes have crisp golden crusts and moist, herb-flecked middles with a visible root texture.	Herbs lift the sweet parsnip centres, and the browned crust contributes nutty warmth.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_parsnip_and_cabbage_pot	Shared	Prepared	Vegetable	parsnip and cabbage pot	a serving of parsnip and cabbage pot	Cabbage ribbons fold around tender parsnip chunks in a shallow pot, with a little cloudy liquor beneath.	Parsnip sweetness mingles with cabbage's leafy character in a mild, comforting broth.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_parsnip_with_lentils	Shared	Prepared	Pulse	parsnip with lentils	a serving of parsnip with lentils	Flat brown lentils are scattered among parsnip pieces, contrasting earthy pulses with pale, softened root.	Earthy lentils temper the parsnip's sweetness and leave a substantial peppery finish.	lentil	Standard	Cooked	Standard	340	2.5	RegionalOldWorld
preindustrial_food_vinegar_dressed_parsnips	Shared	Prepared	Vegetable	vinegar-dressed parsnips	a serving of vinegar-dressed parsnips	Thin parsnip slices glisten beneath a clear vinegar dressing, their edges still crisp despite brief cooking.	Vinegar brings a brisk tang to the crisp root, followed by clean sweetness and salt.	vegetable	Preserved	Preserved	Standard	180	3.5	Universal
preindustrial_food_charred_parsnip_roots	Shared	Prepared	Vegetable	charred parsnip roots	a serving of charred parsnip roots	Whole parsnip roots carry black hearth streaks and blistered skins, splitting to reveal fluffy ivory flesh.	The blackened skin tastes smoky and bitter before giving way to a fluffy, sweet centre.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_parsnip_and_leek_hash	Shared	Prepared	Vegetable	parsnip and leek hash	a serving of parsnip and leek hash	Chopped leek and parsnip make a rough pan hash, with browned corners appearing among soft green-white pieces.	Caramelised leek enriches the parsnip pieces with soft allium sweetness and toasted edges.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_boiled_carrot_rounds	Shared	Prepared	Vegetable	boiled carrot rounds	a serving of boiled carrot rounds	Carrot rounds keep their bright orange colour after boiling, though their edges yield easily beneath a fork.	The carrots taste clean and naturally sweet, with a gentle mineral note after the salt.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_roasted_carrots_with_herbs	Shared	Prepared	Vegetable	roasted carrots with herbs	a serving of roasted carrots with herbs	Roasted carrots lie in an irregular heap, marked by dark caramelised lines and scattered chopped herbs.	Roasting concentrates the carrot sweetness while fresh herbs provide a fragrant green finish.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_carrot_and_onion_mash	Shared	Prepared	Vegetable	carrot and onion mash	a serving of carrot and onion mash	Soft carrot and browned onion have been crushed together, producing a vivid mash streaked with translucent pieces.	Browned onion lends savoury depth to the soft carrot mash and its rounded sweetness.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_vinegar_carrot_salad	Shared	Prepared	Vegetable	vinegar carrot salad	a serving of vinegar carrot salad	Fine carrot strips make a crisp orange salad, shining under vinegar and dotted with small herb fragments.	The salad tastes bright and tart, with crisp carrot sweetness lingering after the vinegar.	vegetable	Light	Preserved	Standard	220	2.5	Universal
preindustrial_food_carrot_and_cabbage_pot	Shared	Prepared	Vegetable	carrot and cabbage pot	a serving of carrot and cabbage pot	Carrot chunks brighten a cabbage pot of pale folded leaves, with both vegetables sitting in a modest broth.	Sweet carrot balances the mild cabbage, and the light broth ends softly vegetal.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_carrot_with_peas	Shared	Prepared	Pulse	carrot with peas	a serving of carrot with peas	Green peas nestle among tender carrot coins, making a bright serving of round pulses and softened root.	Pea sweetness complements the carrots, creating a fresh flavour with a grassy finish.	pea	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_honey_glazed_carrots	Shared	Prepared	Vegetable	honey-glazed carrots	a serving of honey-glazed carrots	A thin honey glaze coats roasted carrots, pooling in their ridges and darkening the narrow, caramelised ends.	Honey makes the carrots lush and sweet, checked by the smoky taste of roasted tips.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_charred_carrot_roots	Shared	Prepared	Vegetable	charred carrot roots	a serving of charred carrot roots	Charred carrot roots retain blackened skins along one side, while their split centres remain vivid and moist.	Smoke and slight bitterness mark the skin before the juicy carrot centre turns sweet.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_carrot_and_lentil_mash	Shared	Prepared	Pulse	carrot and lentil mash	a serving of carrot and lentil mash	Orange carrot threads run through a coarse lentil mash, breaking the brown surface with sweet, softened pieces.	Earthy lentil gives body to the carrot mash, which finishes sweet and gently peppered.	lentil	Standard	Cooked	Standard	340	2.5	RegionalOldWorld
preindustrial_food_stuffed_braised_carrots	Shared	Prepared	Vegetable	stuffed braised carrots	a serving of stuffed braised carrots	Large carrot sections have been hollowed and braised around a dense savoury filling visible at each open end.	The braised carrot tastes tender and sweet around a savoury, herb-seasoned filling.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_boiled_beetroot_wedges	Shared	Prepared	Vegetable	boiled beetroot wedges	a serving of boiled beetroot wedges	Boiled beetroot wedges form a damp crimson heap, their smooth cut faces staining the serving liquor purple-red.	Beetroot tastes earthy and deeply sweet, leaving a strong mineral note on the tongue.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_roasted_beetroots	Shared	Prepared	Vegetable	roasted beetroots	a serving of roasted beetroots	Whole roasted beetroots have wrinkled dark skins and tender ruby interiors exposed by several natural splits.	Roasting gives the beets dark caramel sweetness and a faintly smoky skin.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_sour_beetroot_salad	Shared	Prepared	Vegetable	sour beetroot salad	a serving of sour beetroot salad	Chopped beetroot and greens make a jewel-dark salad, slicked with sour dressing and edged by crisp pieces.	Sour dressing sharpens the beet's sweetness, while the greens leave a clean bitter edge.	vegetable	Light	Preserved	Standard	220	2.5	Universal
preindustrial_food_beetroot_and_onion_mash	Shared	Prepared	Vegetable	beetroot and onion mash	a serving of beetroot and onion mash	Sweet onion is folded through a coarse beetroot mash, leaving pale translucent strips across its deep red surface.	Sweet onion mellows the earthy mash and adds a soft caramel flavour to the finish.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_beetroot_with_cabbage	Shared	Prepared	Vegetable	beetroot with cabbage	a serving of beetroot with cabbage	Beetroot cubes stain soft cabbage leaves magenta, creating a moist mixture of dense root and folded greens.	Cabbage lightens the dense beetroot with leafy sweetness and a mild vegetal close.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_beetroot_lentil_patties	Shared	Prepared	Pulse	lentil patty	a serving of beetroot lentil patties	Crushed lentils bind grated beetroot into squat crimson patties whose ridged faces have browned against the pan.	Earthy pulses temper the beet's mineral sweetness, with toasted edges adding a savoury finish.	lentil	Hearty	Cooked	Standard	480	4.5	RegionalOldWorld
preindustrial_food_salt_baked_beetroots	Shared	Prepared	Vegetable	salt-baked beetroots	a serving of salt-baked beetroots	A crust of coarse salt covers each baked beetroot, cracking away from the softened skin in white crystalline patches.	Salt intensifies the baked beet's earthy sweetness and draws out a rich, concentrated flavour.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_beetroot_leaf_parcels	Shared	Prepared	Vegetable	beetroot leaf parcels	a serving of beetroot leaf parcels	Broad beet leaves enclose small savoury parcels, with crimson stems crossed neatly over their dark green folds.	The leaves taste gently bitter around a tender filling enlivened by beet-stem sweetness.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_peppered_beetroot_hash	Shared	Prepared	Vegetable	peppered beetroot hash	a serving of peppered beetroot hash	Diced beetroot and onion form a rough scarlet hash, its pan-browned edges dusted visibly with black pepper.	Black pepper warms the sweet beetroot hash, with browned onion deepening its savour.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_beetroot_and_leek_broth	Shared	Prepared	Vegetable	beetroot and leek broth	a serving of beetroot and leek broth	Fine leek rings and beetroot pieces drift through a clear ruby broth, settling in colourful layers around the spoon.	The broth is light but earthy, carrying beet sweetness and a mellow leek fragrance.	vegetable	Light	Cooked	Standard	220	2.5	Universal
preindustrial_food_braised_leeks	Shared	Prepared	Vegetable	braised leeks	a serving of braised leeks	Braised leeks lie in long silky lengths, their pale centres translucent and their green ends softened to olive.	Braised leeks taste silky and sweet, with a delicate allium savour and restrained salt.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_charred_leeks	Shared	Prepared	Vegetable	charred leeks	a serving of charred leeks	Leek sections show charred outer stripes and blistered tips, with moist concentric layers visible where they split.	Char adds smoky bitterness to the outer leek, followed by a creamy sweet centre.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_leek_and_onion_pottage	Shared	Prepared	Vegetable	leek and onion pottage	a serving of leek and onion pottage	Leek and onion cook down into a pale glossy pottage, their soft ribbons almost disappearing into the thick base.	Leek and onion combine into a mellow, sweet pottage with a lingering savoury warmth.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_leek_and_cabbage_mash	Shared	Prepared	Vegetable	leek and cabbage mash	a serving of leek and cabbage mash	Soft cabbage and leek have been worked into a green-white mash whose folded strands remain faintly discernible.	The cabbage lends leafy body to the leek mash, which finishes mild and softly sweet.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_leeks_with_mustard	Shared	Prepared	Vegetable	leeks with mustard	a serving of leeks with mustard	Whole mustard seeds cling to tender leek lengths, dotting the glossy pale surfaces with brown and yellow specks.	Mustard seeds bring brief peppery bursts through the tender, sweet allium layers.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_vinegar_dressed_leeks	Shared	Prepared	Vegetable	vinegar-dressed leeks	a serving of vinegar-dressed leeks	Vinegar catches the light on thin leek ribbons, which retain a little spring despite their softened edges.	Sharp vinegar brightens the leek's gentle sweetness and leaves a fresh, clean finish.	vegetable	Preserved	Preserved	Standard	180	3.5	Universal
preindustrial_food_stuffed_leek_rolls	Shared	Prepared	Vegetable	stuffed leek rolls	a serving of stuffed leek rolls	Wide leek strips wrap around a coarse filling, making compact rolls with tucked ends and browned seams.	The soft leek wrapper yields to a savoury centre rich in herbs and pepper.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_leek_and_mushroom_pot	Shared	Prepared	Vegetable	leek and mushroom pot	a serving of leek and mushroom pot	Sliced mushrooms darken a loose leek pot, their curved caps resting among pale rings in the savoury liquor.	Mushrooms add woodland depth to the sweet leeks and their reduced cooking liquor.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_leek_and_pea_mash	Shared	Prepared	Pulse	leek and pea mash	a serving of leek and pea mash	Crushed peas tint this leek mash light green, while fine allium strands run through its thick, spooned surface.	Sweet leek threads freshen the pea mash, leaving a light green allium aftertaste.	pea	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_roasted_leek_hearts	Shared	Prepared	Vegetable	roasted leek hearts	a serving of roasted leek hearts	Roasted leek hearts show caramel-brown outer layers curling away from tender, almost creamy centres.	Caramelised outer leaves taste toasted and sweet around the mellow roasted heart.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_baked_onions	Shared	Prepared	Vegetable	baked onions	a serving of baked onions	Baked onions sit whole and bronze-skinned, their softened layers opening slightly around sweet, translucent hearts.	Baking concentrates the onion's sweetness, producing a soft savour with faint roasted bitterness.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_boiled_onions_with_herbs	Shared	Prepared	Vegetable	boiled onions with herbs	a serving of boiled onions with herbs	Boiled onion quarters gleam with cooking water and chopped herbs, each curved layer tender but still intact.	Herbs make the boiled onions fragrant, while their tender layers remain mellow and sweet.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_charred_onion_halves	Shared	Prepared	Vegetable	charred onion halves	a serving of charred onion halves	Halved onions bear blackened cut faces and crisp rims, enclosing soft layers made amber by the fire.	The charred face brings smoke and bitterness before the onion layers turn richly sweet.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_onion_and_garlic_mash	Shared	Prepared	Vegetable	onion and garlic mash	a serving of onion and garlic mash	Onion and garlic have been crushed into a pale golden mash, with browned fragments and glossy aromatic juices throughout.	Roasted garlic strengthens the onion mash with warm pungency and a caramel finish.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_vinegar_onion_relish	Shared	Prepared	Vegetable	vinegar onion relish	a serving of vinegar onion relish	A vinegar-bright onion relish combines translucent slivers with crisp white pieces in a clear, sharply scented dressing.	Vinegar cuts sharply through the onion sweetness, leaving the relish crisp and lively.	vegetable	Preserved	Preserved	Standard	180	3.5	Universal
preindustrial_food_stuffed_onions_with_pulses	Shared	Prepared	Pulse	stuffed onions with pulses	a serving of stuffed onions with pulses	Hollow onions hold a dense mixture of beans and lentils, their tender outer layers cupping the mottled pulse filling.	Sweet onion surrounds an earthy pulse filling seasoned with herbs and gentle pepper.	food	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_onion_and_cabbage_hash	Shared	Prepared	Vegetable	onion and cabbage hash	a serving of onion and cabbage hash	Chopped onion and cabbage make a moist skillet hash, with browned allium pieces caught among the pale leaf shreds.	Browned onion deepens the cabbage hash with caramel sweetness and toasted savour.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_onion_and_turnip_pot	Shared	Prepared	Vegetable	onion and turnip pot	a serving of onion and turnip pot	Onion petals and turnip cubes share a shallow pot, both softened in a clear broth without losing their outlines.	Turnip lends clean root sweetness to the onions and their lightly salted broth.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_onion_greens_salad	Shared	Prepared	Vegetable	onion greens salad	a serving of onion greens salad	Tender onion greens are cut into short bright lengths, lightly dressed and piled with their hollow stems visible.	The greens taste fresh, grassy, and mildly sharp beneath their simple dressing.	vegetable	Light	Fresh	Standard	220	2.5	Universal
preindustrial_food_slow_braised_onion_pot	Shared	Prepared	Vegetable	slow-braised onion pot	a serving of slow-braised onion pot	Slow braising has reduced onions to silky amber petals, which settle into a rich brown liquor around the bowl.	Long cooking makes the onions richly sweet and savoury, with the dark liquor lingering.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_roasted_garlic_bulbs	Shared	Prepared	Vegetable	roasted garlic bulbs	a serving of roasted garlic bulbs	Whole garlic bulbs emerge from roasting with papery bronze skins and soft cloves pushing through their split tops.	Roasting turns the garlic sweet and mellow, with toasted skins adding a faintly bitter finish.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_garlic_and_herb_paste	Shared	Prepared	Vegetable	garlic and herb paste	a serving of garlic and herb paste	Crushed garlic and chopped herbs make a glossy green-flecked paste, spread in thick ridges across a small dish.	The paste tastes pungent and green, as fresh herbs soften the garlic's lingering heat.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_boiled_garlic_cloves	Shared	Prepared	Vegetable	boiled garlic cloves	a serving of boiled garlic cloves	Boiled garlic cloves lie pale and plump in a drained heap, their smooth surfaces yielding at the slightest pressure.	Boiled cloves are mild, creamy, and surprisingly sweet, leaving only gentle garlic warmth.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_garlic_greens_pottage	Shared	Prepared	Vegetable	garlic greens pottage	a serving of garlic greens pottage	Chopped garlic greens thicken a pale pottage, with hollow stems and soft leaves visible through the cloudy base.	The pottage carries a fresh allium bite, rounded by soft greens and starchy broth.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_garlic_and_bean_mash	Shared	Prepared	Pulse	garlic and bean mash	a serving of garlic and bean mash	Creamy beans are mashed with roasted garlic, leaving pale aromatic streaks and scattered bean skins across the mound.	Earthy beans absorb the roasted garlic, producing a creamy savour with warm aromatic depth.	bean	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_garlic_stuffed_mushrooms	Shared	Prepared	Vegetable	garlic-stuffed mushrooms	a serving of garlic-stuffed mushrooms	Large mushroom caps cradle a minced garlic filling, their browned rims curling around the moist pale centres.	Woodland mushroom and sweet garlic combine beneath browned edges and a moist savoury centre.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_soured_garlic_relish	Shared	Prepared	Vegetable	soured garlic relish	a serving of soured garlic relish	Finely chopped garlic sits in a sharp, cloudy relish, with translucent pieces glistening under the sour dressing.	Sour dressing sharpens the garlic, leaving a lively pungency followed by salt and herbs.	vegetable	Preserved	Preserved	Standard	180	3.5	Universal
preindustrial_food_charred_garlic_shoots	Shared	Prepared	Vegetable	charred garlic shoots	a serving of charred garlic shoots	Garlic shoots bear black hearth marks along their green stems, while the thicker white ends remain moist and tender.	Charred shoots taste smoky and green, with sweet garlic emerging from the tender white ends.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_garlic_and_leek_broth	Shared	Prepared	Vegetable	garlic and leek broth	a serving of garlic and leek broth	Fine garlic slices and leek rings drift through a clear golden broth, gathering in pale aromatic clusters.	The broth is delicate but fragrant, balancing leek sweetness with clean garlic warmth.	vegetable	Light	Cooked	Standard	220	2.5	Universal
preindustrial_food_garlic_cabbage_parcels	Shared	Prepared	Vegetable	garlic cabbage parcels	a serving of garlic cabbage parcels	Folded cabbage leaves form compact parcels around a garlic-rich filling, their seams browned where they touched the pan.	Sweet cabbage surrounds a strongly garlicky filling softened by herbs and browned savour.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_boiled_radish_roots	Shared	Prepared	Vegetable	boiled radish roots	a serving of boiled radish roots	Boiled radish roots keep their round pink-white forms, though their skins have dulled and their centres turned tender.	Boiling mellows the radish bite into clean root sweetness with a faint peppery echo.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_roasted_radishes	Shared	Prepared	Vegetable	roasted radishes	a serving of roasted radishes	Roasted radishes show wrinkled red skins and caramel-brown patches, with creamy white flesh visible in split roots.	Roasted radishes taste sweet and juicy, while caramelised skins contribute gentle bitterness.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_radish_leaf_pottage	Shared	Prepared	Vegetable	radish leaf pottage	a serving of radish leaf pottage	Radish leaves have cooked into a loose green pottage, their fine stems suspended in a lightly thickened liquor.	The leafy pottage tastes green and mineral-rich, with subdued radish pepper in the finish.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_sour_radish_salad	Shared	Prepared	Vegetable	sour radish salad	a serving of sour radish salad	Thin radish slices and chopped greens form a crisp salad, shining under a clear sour dressing.	Vinegar heightens the radish sharpness, making the crisp salad bright and refreshing.	vegetable	Light	Preserved	Standard	220	2.5	Universal
preindustrial_food_radish_and_onion_hash	Shared	Prepared	Vegetable	radish and onion hash	a serving of radish and onion hash	Diced radish and onion make a rough skillet hash, with translucent allium caught among pink-edged root pieces.	Browned onion sweetens the peppery radish and leaves a toasted skillet flavour behind.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_radish_with_peas	Shared	Prepared	Pulse	radish with peas	a serving of radish with peas	Green peas scatter between softened radish halves, adding bright round shapes to the pale, lightly glazed roots.	Sweet peas soften the radish heat, creating a fresh, grassy, and lightly peppered dish.	pea	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_braised_radish_greens	Shared	Prepared	Vegetable	braised radish greens	a serving of braised radish greens	Braised radish greens lie in dark olive folds, with softened stems still lending structure to the glossy heap.	The greens taste robust and slightly bitter, mellowed by braising and savoury liquor.	vegetable	Light	Cooked	Standard	220	2.5	Universal
preindustrial_food_salted_radish_relish	Shared	Prepared	Vegetable	salted radish relish	a serving of salted radish relish	Salted radish pieces crowd a moist relish, their crisp pale interiors framed by red skin and clear brine.	Salt and brine sharpen the crisp radish pieces without hiding their natural pepperiness.	vegetable	Preserved	Preserved	Standard	180	3.5	Universal
preindustrial_food_stuffed_radish_cups	Shared	Prepared	Vegetable	stuffed radish cups	a serving of stuffed radish cups	Hollow radish roots serve as small white cups, each packed with a finely chopped savoury filling.	The root cup tastes mild and fresh around a richer filling of herbs and vegetables.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_charred_winter_radish	Shared	Prepared	Vegetable	charred winter radish	a serving of charred winter radish	A large winter radish carries a blackened outer crust, cracked in places to expose steaming white flesh.	Char gives the winter radish a smoky crust before its hot, peppery centre comes through.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_baked_squash_halves	Shared	Prepared	Vegetable	baked squash halves	a serving of baked squash halves	Baked squash halves hold pools of golden flesh inside browned shells, with spoon marks scoring their soft centres.	Baking concentrates the squash sweetness and adds a nutty roasted note near the shell.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_mashed_winter_squash	Shared	Prepared	Vegetable	mashed winter squash	a serving of mashed winter squash	Winter squash has been worked into a dense orange mash, its silky surface broken by a few fibrous strands.	The mash tastes creamy and sweet, with earthy squash depth and a warm spice finish.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_roasted_squash_cubes	Shared	Prepared	Vegetable	roasted squash cubes	a serving of roasted squash cubes	Roasted squash cubes have caramel-dark edges and vivid golden faces, piled loosely with their soft corners intact.	Caramelised edges bring toasted sweetness to the soft, mellow squash centres.	vegetable	Standard	Cooked	Standard	340	2.5	Universal
preindustrial_food_squash_and_onion_pot	Shared	Prepared	Vegetable	squash and onion pot	a serving of squash and onion pot	Soft squash pieces and amber onion petals settle in a shallow pot, surrounded by a little sweet cooking liquor.	Sweet onion reinforces the squash and leaves the reduced liquor rich but not heavy.	vegetable	Hearty	Cooked	Standard	480	4.5	Universal
preindustrial_food_squash_with_lentils	Shared	Prepared	Pulse	squash with lentils	a serving of squash with lentils	Brown lentils dot a bed of squash, giving the bright soft pieces an earthy, speckled appearance.	Peppery lentils ground the squash sweetness with earthy pulse flavour and soft starch.	lentil	Standard	Cooked	Standard	340	2.5	RegionalOldWorld
