stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
preindustrial_food_turnip_and_lentil_soup	Shared	Prepared	Soup	bowl	a bowl of turnip and lentil soup	Russet lentils gather between white turnip cubes in a brown, lightly thickened soup.	Peppery pulses reinforce the root's earthy savour.	lentil	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_turnip_and_mushroom_pot	Shared	Prepared	Stew	bowl	a bowl of turnip and mushroom pot	Brown mushroom slices lie among soft turnips in a close, glossy one-pot dish.	Woodland depth makes the humble root taste fuller.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_turnip_herb_broth	Shared	Prepared	Soup	bowl	a bowl of turnip herb broth	Fresh green herbs float over sparse turnip dice in a clear aromatic broth.	Leafy fragrance lifts the mild peppery root.	vegetable	Light	Cooked	Standard	420	4	Universal
preindustrial_food_turnip_cabbage_stew	Shared	Prepared	Stew	bowl	a bowl of turnip cabbage stew	Pale cabbage ribbons and turnip chunks soften together in a substantial vegetable stew.	Sweet brassica tempers the turnip's earthy bite.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_turnip_and_barley_soup	Shared	Prepared	Soup	bowl	a bowl of turnip and barley soup	Pearled barley settles around turnip cubes beneath a cloudy beige-gold broth.	Chewy maltiness gives warmth to the mild root.	barley	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_thick_turnip_pottage	Shared	Prepared	Stew	bowl	a bowl of thick turnip pottage	Mashed turnip forms a dense ivory pottage dotted with a few firmer root pieces.	It tastes creamy, earthy, and pleasantly peppery.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_parsnip_soup	Shared	Prepared	Soup	bowl	a bowl of parsnip soup	Ivory parsnip coins lend a soft golden haze to their otherwise clear broth.	Natural root sweetness leads into a warm earthy finish.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_parsnip_and_onion_stew	Shared	Prepared	Stew	bowl	a bowl of parsnip and onion stew	Soft onions cling to parsnip chunks in a glossy, honey-coloured stew.	Caramel allium deepens the parsnip's sweet nuttiness.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_parsnip_herb_broth	Shared	Prepared	Soup	bowl	a bowl of parsnip herb broth	Slender parsnip pieces and chopped herbs remain distinct in a pale fragrant liquor.	Fresh greens keep the sweet root from becoming cloying.	vegetable	Light	Cooked	Standard	420	4	Universal
preindustrial_food_parsnip_and_barley_pot	Shared	Prepared	Stew	bowl	a bowl of parsnip and barley pot	Barley kernels and tender parsnip cubes crowd a thick, lightly browned pot.	Mellow grain balances the root's honeyed earthiness.	barley	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_parsnip_greens_soup	Shared	Prepared	Soup	bowl	a bowl of parsnip greens soup	Wilted leaves curl through a golden soup containing soft pieces of parsnip.	Mineral bitterness cuts across the sweet creamy root.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_parsnip_mushroom_stew	Shared	Prepared	Stew	bowl	a bowl of parsnip mushroom stew	Dark mushrooms contrast sharply with pale parsnip in a reduced brown gravy.	Woodsy savour gives the sweet roots a rich depth.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_parsnip_and_pea_broth	Shared	Prepared	Soup	bowl	a bowl of parsnip and pea broth	Green peas and ivory parsnip pieces brighten a clean, lightly clouded broth.	Two gentle sweetnesses mingle above an earthy base.	pea	Rich	Cooked	Good	560	9	Universal
preindustrial_food_parsnip_cabbage_potage	Shared	Prepared	Stew	bowl	a bowl of parsnip cabbage potage	Cabbage shreds pattern a thick parsnip potage coloured warm cream and green.	Soft brassica adds a savoury note to the sweet mash.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_parsnip_garlic_soup	Shared	Prepared	Soup	bowl	a bowl of parsnip garlic soup	Crushed garlic disperses through a smooth golden soup with tender parsnip pieces.	Warm pungency checks the root's mellow sweetness.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_thick_parsnip_stew	Shared	Prepared	Stew	bowl	a bowl of thick parsnip stew	Long-cooked parsnip has broken into a dense stew around larger caramel-edged chunks.	The spoonful is sweet, nutty, and deeply earthy.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_carrot_and_onion_soup	Shared	Prepared	Soup	bowl	a bowl of carrot and onion soup	Orange carrot coins show brightly beneath a broth crowded with silky onion strands.	Sweet vegetables create a mellow, rounded savour.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_carrot_herb_broth	Shared	Prepared	Soup	bowl	a bowl of carrot herb broth	Fine herbs and thin carrot slices float in a clear, luminous orange-gold stock.	Fresh aromatics sharpen the carrot's clean sweetness.	vegetable	Light	Cooked	Standard	420	4	Universal
preindustrial_food_carrot_and_lentil_stew	Shared	Prepared	Stew	bowl	a bowl of carrot and lentil stew	Carrot pieces glow among russet lentils in a thick brick-coloured stew.	Sweet root and peppery pulse make a hearty balance.	lentil	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_carrot_barley_potage	Shared	Prepared	Stew	bowl	a bowl of carrot barley potage	Pearled barley breaks up an orange potage of softened and mashed carrot.	The grain's toasted chew steadies the root's sweetness.	barley	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_carrot_and_cabbage_soup	Shared	Prepared	Soup	bowl	a bowl of carrot and cabbage soup	Pale cabbage ribbons weave among carrot rounds in a light vegetable soup.	Brassica savour gives contrast to the sweet orange root.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_carrot_greens_broth	Shared	Prepared	Soup	bowl	a bowl of carrot greens broth	Dark leafy greens drift around bright carrot pieces in a clear mineral broth.	Leafy bitterness leaves the carrot tasting especially sweet.	vegetable	Light	Cooked	Standard	420	4	Universal
preindustrial_food_carrot_mushroom_stew	Shared	Prepared	Stew	bowl	a bowl of carrot mushroom stew	Brown mushrooms and orange carrot chunks share a glossy, reduced cooking liquor.	Earthy fungi deepen the root's caramel character.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_carrot_and_pea_pot	Shared	Prepared	Stew	bowl	a bowl of carrot and pea pot	Green peas scatter between tender carrot pieces in a moist, colourful one-pot dish.	Fresh garden sweetness dominates the softly savoury base.	pea	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_carrot_garlic_soup	Shared	Prepared	Soup	bowl	a bowl of carrot garlic soup	Garlic fragments dot a smooth carrot soup whose surface shines deep orange.	Pungent warmth follows the root's mellow sweetness.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_thick_carrot_pottage	Shared	Prepared	Stew	bowl	a bowl of thick carrot pottage	Mashed carrot makes a dense orange pottage with a few browned root cubes on top.	It tastes sweet, earthy, and warmly peppered.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_beetroot_soup	Shared	Prepared	Soup	bowl	a bowl of beetroot soup	Ruby beet pieces stain the clear broth a striking translucent crimson.	The flavour is earthy, sweet, and faintly mineral.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_beetroot_and_cabbage_stew	Shared	Prepared	Stew	bowl	a bowl of beetroot and cabbage stew	Purple cabbage and beetroot collapse together into a glossy, wine-dark stew.	Deep vegetable sweetness ends with a pleasant earthy tang.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_beetroot_onion_broth	Shared	Prepared	Soup	bowl	a bowl of beetroot onion broth	Onion strands appear pink beneath a bright red broth surrounding tender beet dice.	Allium sweetness softens the beet's mineral depth.	vegetable	Light	Cooked	Standard	420	4	Universal
preindustrial_food_beetroot_and_lentil_pot	Shared	Prepared	Stew	bowl	a bowl of beetroot and lentil pot	Russet lentils and beetroot form a dense burgundy pot with visible pulse skins.	Peppery earthiness meets dark root sweetness.	lentil	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_beetroot_herb_soup	Shared	Prepared	Soup	bowl	a bowl of beetroot herb soup	Chopped green herbs stand out vividly across the crimson surface of beet soup.	Fresh fragrance lightens its sweet, soil-rich character.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_beetroot_and_mushroom_stew	Shared	Prepared	Stew	bowl	a bowl of beetroot and mushroom stew	Dark mushrooms nearly disappear among beets in a thick purple-brown stew.	Woodland savour reinforces the root's deep earthiness.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_beetroot_greens_broth	Shared	Prepared	Soup	bowl	a bowl of beetroot greens broth	Beet greens and ruby stems drift through a translucent red cooking broth.	Mineral leaves temper the root's concentrated sweetness.	vegetable	Light	Cooked	Standard	420	4	Universal
preindustrial_food_beetroot_barley_potage	Shared	Prepared	Stew	bowl	a bowl of beetroot barley potage	Barley pearls show pink and gold within a dense beetroot potage.	Malted chew offers relief from the sweet earthy base.	barley	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_beetroot_garlic_soup	Shared	Prepared	Soup	bowl	a bowl of beetroot garlic soup	Soft garlic pieces gleam pale against a smooth, dark crimson soup.	Warm pungency cuts cleanly through the beet sweetness.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_thick_beetroot_stew	Shared	Prepared	Stew	bowl	a bowl of thick beetroot stew	Beetroot has cooked down into a close purple stew around firm ruby cubes.	It tastes robust, mineral, and naturally sweet.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_leek_soup	Shared	Prepared	Soup	bowl	a bowl of leek soup	Pale green leek rings float freely in a clear broth with a slight buttery sheen.	The soup tastes gentle, onion-sweet, and fresh.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_leek_and_onion_broth	Shared	Prepared	Soup	bowl	a bowl of leek and onion broth	Two kinds of softened allium form silky white and gold strands in clear stock.	Layered onion sweetness gives the light liquor surprising depth.	vegetable	Light	Cooked	Standard	420	4	Universal
preindustrial_food_leek_and_pea_stew	Shared	Prepared	Stew	bowl	a bowl of leek and pea stew	Green peas dot a thick stew of collapsed leeks and reduced vegetable broth.	Sweet pulse and mild allium form a soft garden savour.	pea	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_leek_barley_potage	Shared	Prepared	Stew	bowl	a bowl of leek barley potage	Barley kernels remain plump among leeks in a creamy, pale-green potage.	Malted grain enriches the leek's delicate sweetness.	barley	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_leek_and_greens_soup	Shared	Prepared	Soup	bowl	a bowl of leek and greens soup	Dark leaves contrast with pale leek rings in a clean green vegetable soup.	Mineral bitterness sharpens the gentle allium flavour.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_leek_mushroom_stew	Shared	Prepared	Stew	bowl	a bowl of leek mushroom stew	Brown mushrooms lie under tangled leeks in a glossy, wood-scented stew.	Earthy fungi complement the leeks' mellow sweetness.	vegetable	Rich	Cooked	Good	560	9	Universal
preindustrial_food_leek_herb_broth	Shared	Prepared	Soup	bowl	a bowl of leek herb broth	Fresh herbs and slender leek pieces brighten a transparent golden broth.	Garden aromatics make the mild allium taste lively.	vegetable	Light	Cooked	Standard	420	4	Universal
preindustrial_food_leek_cabbage_pot	Shared	Prepared	Stew	bowl	a bowl of leek cabbage pot	Leek rings and cabbage ribbons fill a pale one-pot dish softened nearly to silk.	The vegetables taste sweet, savoury, and delicately sulfurous.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_leek_garlic_soup	Shared	Prepared	Soup	bowl	a bowl of leek garlic soup	Crushed garlic clouds a smooth leek soup and leaves tiny pale flecks throughout.	Warm pungency strengthens the otherwise gentle sweetness.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_thick_leek_pottage	Shared	Prepared	Stew	bowl	a bowl of thick leek pottage	Finely cooked leeks give this dense pale-green pottage a fibrous, spoon-coating body.	It tastes creamy, mellow, and deeply allium-sweet.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_onion_soup	Shared	Prepared	Soup	bowl	a bowl of onion soup	Long-cooked onion strands fill a clear amber soup beneath a delicate sheen of cooking fat.	It tastes mellow, sweet, and deeply allium-rich.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_roasted_onion_broth	Shared	Prepared	Soup	bowl	a bowl of roasted onion broth	Charred onion petals darken a brown broth with tiny blackened edges still visible.	Roast sweetness carries a restrained smoky bitterness.	vegetable	Light	Cooked	Standard	420	4	Universal
preindustrial_food_onion_and_bread_soup	Shared	Prepared	Soup	bowl	a bowl of onion and bread soup	Swollen bread pieces sit beneath silky onions in a thickened, golden-brown soup.	Sweet allium soaks into the soft toasted crumb.	bread	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_onion_and_lentil_stew	Shared	Prepared	Stew	bowl	a bowl of onion and lentil stew	Russet lentils pack the spaces between caramelised onions in a close brown stew.	Peppery pulse earthiness steadies the onions' sweetness.	lentil	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_onion_herb_potage	Shared	Prepared	Stew	bowl	a bowl of onion herb potage	Fresh green herbs scatter across a smooth ochre potage of slowly softened onions.	Leafy fragrance sharpens the rich allium base.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_onion_and_cabbage_soup	Shared	Prepared	Soup	bowl	a bowl of onion and cabbage soup	Pale cabbage ribbons mingle almost indistinguishably with translucent onions in light broth.	Layered vegetable sweetness ends with a mild brassica note.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_onion_mushroom_broth	Shared	Prepared	Soup	bowl	a bowl of onion mushroom broth	Brown mushroom slices float among onion strands in a clear, wood-scented liquor.	Earthy fungi deepen the onion's caramel savour.	vegetable	Light	Cooked	Standard	420	4	Universal
preindustrial_food_onion_and_barley_pot	Shared	Prepared	Stew	bowl	a bowl of onion and barley pot	Pearled barley rests beneath onions in a moist pot glazed by reduced stock.	Chewy maltiness gives substance to the soft sweet allium.	barley	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_onion_greens_stew	Shared	Prepared	Stew	bowl	a bowl of onion greens stew	Dark wilted leaves break up a glossy stew dominated by long brown onion ribbons.	Mineral bitterness cuts through the concentrated sweetness.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_thick_onion_pottage	Shared	Prepared	Stew	bowl	a bowl of thick onion pottage	Onions have dissolved into a dense tawny pottage with only a few silky strands remaining.	It is deeply sweet, savoury, and faintly smoky.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_mushroom_soup	Shared	Prepared	Soup	bowl	a bowl of mushroom soup	Sliced brown caps and pale stems drift in a clear broth stained by mushroom liquor.	The flavour is woodsy, clean, and quietly peppery.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_mushroom_and_leek_stew	Shared	Prepared	Stew	bowl	a bowl of mushroom and leek stew	Soft leeks curl around mushrooms in a glossy taupe stew reduced close to the solids.	Mild allium sweetness rounds the woodland savour.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_mushroom_barley_broth	Shared	Prepared	Soup	bowl	a bowl of mushroom barley broth	Barley pearls gather below mushroom slices in a translucent nut-brown broth.	Toasted grain complements the fungi's earthy depth.	barley	Light	Cooked	Standard	420	4	Universal
preindustrial_food_mushroom_and_lentil_pot	Shared	Prepared	Stew	bowl	a bowl of mushroom and lentil pot	Dark mushrooms and russet lentils form a thick, mottled one-pot dish.	Peppery pulses reinforce the rich forest-floor character.	lentil	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_mushroom_herb_soup	Shared	Prepared	Soup	bowl	a bowl of mushroom herb soup	Fresh herb flecks brighten a pale brown soup crowded with varied mushroom pieces.	Green aromatics lift the damp, savoury mushroom flavour.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_mushroom_cabbage_stew	Shared	Prepared	Stew	bowl	a bowl of mushroom cabbage stew	Pale cabbage lies folded between dark mushroom slices in a soft household stew.	Sweet brassica lightens the concentrated woodland juices.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_mushroom_garlic_broth	Shared	Prepared	Soup	bowl	a bowl of mushroom garlic broth	Crushed garlic and thin mushrooms float in a clear tawny, aromatic broth.	Warm pungency follows a clean earthy savour.	vegetable	Light	Cooked	Standard	420	4	Universal
preindustrial_food_mushroom_and_rice_potage	Shared	Prepared	Stew	bowl	a bowl of mushroom and rice potage	White rice has burst around mushrooms, making the potage creamy and grey-brown.	Mellow starch carries the fungi's deep savour gently.	rice	Hearty	Cooked	Standard	520	4	RegionalOldWorld
preindustrial_food_mixed_mushroom_soup	Shared	Prepared	Soup	bowl	a bowl of mixed mushroom soup	Several mushroom shapes and colours share a dark broth with a glossy natural sheen.	Each spoonful shifts from delicate nuttiness to robust earthiness.	vegetable	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_thick_mushroom_pottage	Shared	Prepared	Stew	bowl	a bowl of thick mushroom pottage	Minced mushrooms give this dense brown pottage a coarse, spoon-clinging body.	It tastes intensely woodsy, savoury, and softly peppered.	vegetable	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_beef_and_barley_stew	Shared	Prepared	Stew	bowl	a bowl of beef and barley stew	Dark beef cubes and pearled barley crowd a glossy stew coloured deep brown by meat juices.	Malted chew supports the beef's rich roasted savour.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_beef_and_onion_soup	Shared	Prepared	Soup	bowl	a bowl of beef and onion soup	Shredded beef lies beneath translucent onions in a clear, mahogany-coloured soup.	Sweet allium softens the strong and mineral meat.	meat	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_beef_root_potage	Shared	Prepared	Stew	bowl	a bowl of beef root potage	Colourful root dice surround tender beef pieces in a thick, brown spoon-coating potage.	Earthy sweetness balances the deep beef flavour.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_beef_and_cabbage_stew	Shared	Prepared	Stew	bowl	a bowl of beef and cabbage stew	Pale cabbage has absorbed the dark juices around slow-cooked beef.	Sweet softened leaves contrast with robust meat savour.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_beef_herb_broth	Shared	Prepared	Soup	bowl	a bowl of beef herb broth	Green herbs float above beef shreds in a clear stock with amber beads of fat.	Fresh aromatics brighten the clean, meaty liquor.	meat	Rich	Cooked	Good	560	9	Universal
preindustrial_food_beef_and_lentil_pot	Shared	Prepared	Stew	bowl	a bowl of beef and lentil pot	Russet lentils fill a dense pot around small dark pieces of beef.	Peppery pulses stretch the rich meat flavour warmly.	lentil	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_beef_marrow_soup	Shared	Prepared	Soup	bowl	a bowl of beef marrow soup	Pearls of melted marrow shine across broth holding beef fibres and split bones.	Buttery richness amplifies the stock's deep mineral savour.	meat	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_beef_and_leek_stew	Shared	Prepared	Stew	bowl	a bowl of beef and leek stew	Pale leek rings curl among beef chunks in a reduced, glossy brown sauce.	Mild allium sweetness mellows the robust flesh.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_beef_mushroom_broth	Shared	Prepared	Soup	bowl	a bowl of beef mushroom broth	Mushrooms and shredded beef share a clear dark broth scented of woods and roast juices.	Earthy fungi reinforce the meat's savoury depth.	meat	Light	Cooked	Standard	420	4	Universal
preindustrial_food_thick_beef_pottage	Shared	Prepared	Stew	bowl	a bowl of thick beef pottage	Long cooking has broken beef into fibres throughout a dense grain-thickened pottage.	It tastes rich, peppery, and deeply sustaining.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_mutton_and_barley_stew	Shared	Prepared	Stew	bowl	a bowl of mutton and barley stew	Mutton pieces and barley kernels gleam beneath a rich gravy with small pools of sheep fat.	Malty grain steadies the meat's pastoral richness.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_mutton_onion_soup	Shared	Prepared	Soup	bowl	a bowl of mutton onion soup	Dark mutton shreds and sweet onion strands fill an amber, fat-beaded soup.	Caramel allium tempers the strong sheep flavour.	meat	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_mutton_and_turnip_pot	Shared	Prepared	Stew	bowl	a bowl of mutton and turnip pot	Pale turnips sit among mutton pieces in a close pot coated with savoury juices.	Peppery root cuts across the abundant fat.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_mutton_cabbage_stew	Shared	Prepared	Stew	bowl	a bowl of mutton cabbage stew	Cabbage ribbons have softened into the glossy sauce surrounding tender mutton.	Vegetable sweetness lightens the gamey richness.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_mutton_herb_broth	Shared	Prepared	Soup	bowl	a bowl of mutton herb broth	Aromatic leaves scatter over dark mutton fibres in a clear golden broth.	Fresh herbs lift the robust, fatty stock.	meat	Light	Cooked	Standard	420	4	Universal
preindustrial_food_mutton_and_lentil_soup	Shared	Prepared	Soup	bowl	a bowl of mutton and lentil soup	Brown lentils and mutton morsels share a thick soup beneath a reddish sheen.	Earthy pulses blend naturally with the strong meat.	lentil	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_mutton_leek_potage	Shared	Prepared	Stew	bowl	a bowl of mutton leek potage	Soft leeks form pale ribbons through a dense potage enriched with mutton juices.	Gentle allium sweetness rounds the pastoral savour.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_mutton_mushroom_stew	Shared	Prepared	Stew	bowl	a bowl of mutton mushroom stew	Mushroom caps and mutton pieces lie together in a dark, richly reduced stew.	Woodsy earthiness complements the gamey fat.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_mutton_garlic_broth	Shared	Prepared	Soup	bowl	a bowl of mutton garlic broth	Whole softened garlic cloves sit beside mutton shreds in a clear, aromatic liquor.	Pungent sweetness counters the sheep's robust character.	meat	Hearty	Cooked	Good	520	8	Universal
preindustrial_food_thick_mutton_pottage	Shared	Prepared	Stew	bowl	a bowl of thick mutton pottage	Fine mutton fibres run throughout a close brown pottage with a glossy fatty surface.	It is rich, gamey, and warmly peppered.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_pork_and_cabbage_stew	Shared	Prepared	Stew	bowl	a bowl of pork and cabbage stew	Pale pork and cabbage fill a soft stew shining with translucent rendered fat.	Sweet brassica echoes the meat's gentle richness.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_pork_and_onion_soup	Shared	Prepared	Soup	bowl	a bowl of pork and onion soup	Onion strands surround tender pork pieces in a light amber, softly fatty soup.	Allium sweetness deepens the pork's mild savour.	meat	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_pork_barley_potage	Shared	Prepared	Stew	bowl	a bowl of pork barley potage	Barley pearls sit among pork morsels in a thick potage glossed by rendered fat.	Malted grain absorbs the sweet, salty meat juices.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_pork_and_bean_stew	Shared	Prepared	Stew	bowl	a bowl of pork and bean stew	Creamy beans and pork pieces crowd a pale brown, substantial stew.	Earthy pulses carry the pork's fatty richness.	bean	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_pork_herb_broth	Shared	Prepared	Soup	bowl	a bowl of pork herb broth	Fresh herb fragments drift above pork shreds in a clear broth beaded with fat.	Green fragrance brightens the sweet pork stock.	meat	Light	Cooked	Standard	420	4	Universal
preindustrial_food_pork_and_turnip_pot	Shared	Prepared	Stew	bowl	a bowl of pork and turnip pot	Turnip cubes break up a moist pot of pork cooked nearly to tenderness.	Earthy bitterness checks the meat's rich sweetness.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_pork_leek_soup	Shared	Prepared	Soup	bowl	a bowl of pork leek soup	Pale leek rings and pork strips lie in a softly clouded golden soup.	Mild allium pairs with the meat's gentle fat.	meat	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_pork_mushroom_stew	Shared	Prepared	Stew	bowl	a bowl of pork mushroom stew	Brown mushrooms nestle among pork pieces in a glossy reduced gravy.	Woodland savour gives depth to the sweet flesh.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_pork_garlic_broth	Shared	Prepared	Soup	bowl	a bowl of pork garlic broth	Soft garlic and pork shreds share a clear stock with tiny golden fat droplets.	Warm pungency follows the mild, rich meat.	meat	Light	Cooked	Standard	420	4	Universal
preindustrial_food_thick_pork_pottage	Shared	Prepared	Stew	bowl	a bowl of thick pork pottage	Pork fibres and rendered fat enrich a dense, beige-brown grain pottage.	The mouthful is savoury, creamy, and deeply filling.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_chicken_and_barley_soup	Shared	Prepared	Soup	bowl	a bowl of chicken and barley soup	Shredded chicken rests among pearled barley in a clear golden soup with tiny fat beads.	Mellow poultry stock carries the grain's toasted chew.	meat	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_chicken_and_onion_broth	Shared	Prepared	Soup	bowl	a bowl of chicken and onion broth	Silky onion strands and pale chicken fibres drift through a carefully skimmed amber broth.	Sweet allium enriches the clean, delicate meat.	meat	Light	Cooked	Standard	420	4	Universal
preindustrial_food_chicken_root_stew	Shared	Prepared	Stew	bowl	a bowl of chicken root stew	Orange and ivory root cubes surround chicken pieces in a softly thickened gravy.	Earthy vegetables deepen the light poultry savour.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_chicken_and_cabbage_pot	Shared	Prepared	Stew	bowl	a bowl of chicken and cabbage pot	Cabbage ribbons have absorbed the juices around chicken in a moist, pale one-pot dish.	Sweet leaves complement the bird's gentle richness.	meat	Rich	Cooked	Good	560	9	Universal
preindustrial_food_chicken_herb_soup	Shared	Prepared	Soup	bowl	a bowl of chicken herb soup	Green herbs stipple a golden soup containing tender shreds and small joints of chicken.	Fresh aromatics brighten the soothing poultry broth.	meat	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_chicken_and_rice_stew	Shared	Prepared	Stew	bowl	a bowl of chicken and rice stew	Soft rice binds chicken pieces into a creamy white-gold stew with little free liquor.	Mellow starch absorbs every trace of savoury bird.	meat	Hearty	Cooked	Standard	520	4	RegionalOldWorld
preindustrial_food_chicken_leek_broth	Shared	Prepared	Soup	bowl	a bowl of chicken leek broth	Pale leek rings curl beside chicken fibres in a clear broth carrying a light sheen.	Gentle onion sweetness rounds the clean poultry flavour.	meat	Light	Cooked	Standard	420	4	Universal
preindustrial_food_chicken_mushroom_potage	Shared	Prepared	Stew	bowl	a bowl of chicken mushroom potage	Brown mushroom slices and chicken pieces fill a thick taupe potage.	Woodsy savour gives the mild meat a deeper finish.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_chicken_garlic_soup	Shared	Prepared	Soup	bowl	a bowl of chicken garlic soup	Soft garlic cloves gleam among pale chicken shreds in a warmly scented golden soup.	Pungent sweetness follows the delicate, fatty broth.	meat	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_thick_chicken_pottage	Shared	Prepared	Stew	bowl	a bowl of thick chicken pottage	Finely shredded chicken runs through a dense grain pottage coloured warm cream.	It tastes soothing, savoury, and substantially rich.	meat	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_fish_and_barley_soup	Shared	Prepared	Soup	bowl	a bowl of fish and barley soup	Moist fish flakes float above barley kernels in a clear coastal broth.	Briny sweetness meets the grain's warm malty note.	fish	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_fish_and_onion_broth	Shared	Prepared	Soup	bowl	a bowl of fish and onion broth	Translucent onion strands drift with small fish pieces through a clean pale stock.	Allium sweetness softens the broth's delicate salinity.	fish	Light	Cooked	Standard	420	4	Universal
preindustrial_food_fish_vegetable_stew	Shared	Prepared	Stew	bowl	a bowl of fish vegetable stew	Firm fish pieces sit among colourful vegetable dice in a lightly thickened stew.	Fresh garden flavours balance the clean briny flesh.	fish	Hearty	Cooked	Standard	520	4	Universal
