stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
preindustrial_food_corn_hearth_flatbread	Shared	Prepared	Bread	flatbread	a corn hearth flatbread	A yellow corn round is impressed with fingertips and singed on one side.	Robust maize sweetness comes through its crumbly, smoky body.	corn	Staple	Bread	Standard	180	3	IndigenousAmerican
preindustrial_food_mixed_meal_flatbread	Shared	Prepared	Bread	flatbread	a mixed-meal flatbread	Several meals give this hand-shaped flatbread a mottled tan and gold surface.	Nutty, earthy grains trade places across each chewy mouthful.	bread	Staple	Bread	Standard	200	4	Universal
preindustrial_food_yeasted_pocket_bread	Shared	Prepared	Bread	flatbread	a hollow pocket bread	Oven heat has inflated this round bread, leaving a hollow centre beneath thin walls.	The pliant bread tastes lightly yeasty with scorched flour freckles.	bread	Staple	Bread	Good	170	5	Islamicate
preindustrial_food_oven_wall_bread	Shared	Prepared	Bread	flatbread	an oven-wall bread	This elongated sheet was slapped against a hot oven wall, stretching one end thin.	Blistered char and moist wheat create a lively contrast.	wheat	Staple	Bread	Standard	220	4	Islamicate
preindustrial_food_scorched_clay_bread	Shared	Prepared	Bread	flatbread	a scorched clay-oven bread	Black bubbles and tawny ridges mark a flatbread pulled from intense clay heat.	Its smoky surface gives way to soft, salted dough.	bread	Staple	Bread	Standard	210	4	Islamicate
preindustrial_food_thin_iron_plate_bread	Shared	Prepared	Bread	flatbread	a thin iron-plate bread	A nearly translucent sheet of dough has cooked into wide ripples on iron.	The delicate bread tastes dry, wheaten, and faintly metallic from the griddle.	wheat	Light	Bread	Standard	100	3	Universal
preindustrial_food_stone_baked_disc_bread	Shared	Prepared	Bread	flatbread	a stone-baked disc bread	Flour clings to the base of this sturdy disk baked upon a flat stone.	Warm grain and mineral smoke accompany its satisfyingly chewy texture.	bread	Staple	Bread	Standard	230	4	Universal
preindustrial_food_ash_buried_flatbread	Shared	Prepared	Bread	flatbread	an ash-buried flatbread	A thick irregular bread has been brushed clean, though grey ash remains in its creases.	Wood fire lends a rustic bitterness to the moist plain crumb.	bread	Staple	Bread	Standard	220	3	Universal
preindustrial_food_leaf_fired_flatbread	Shared	Prepared	Bread	flatbread	a leaf-fired flatbread	This tender flatbread retains green-brown leaf patterns from its protective wrapping.	Vegetal fragrance and sweet grain carry a subtle ember smoke.	bread	Staple	Cooked	Standard	190	4	Universal
preindustrial_food_folded_travellers_flatbread	Shared	Prepared	Bread	flatbread	a folded traveller's flatbread	A large thin round has been folded into a tidy portable quarter.	Dry toasted flour, salt, and smoke make a modest travelling staple.	bread	Staple	Dry	Standard	200	4	Universal
preindustrial_food_layered_fat_flatbread	Shared	Prepared	Bread	flatbread	a layered fat-brushed flatbread	Repeated folds separate this golden bread into crisp, glistening leaves.	Savoury fat enriches the flaky grain and browned edges.	bread	Rich	Cooked	Good	220	8	Universal
preindustrial_food_flaky_wheat_flatbread	Shared	Prepared	Bread	flatbread	a flaky wheat flatbread	Thin wheat layers pull apart from a coiled, griddle-browned round.	Each crisp sheet releases toasted flour and a restrained buttery richness.	wheat	Rich	Cooked	Good	200	8	SouthAsian
preindustrial_food_stuffed_onion_flatbread	Shared	Prepared	Bread	flatbread	an onion-stuffed flatbread	Sweet cooked onion forms a moist layer inside this sealed and spotted bread.	Piquant onion juices brighten the chewy, salt-flecked wheat.	bread	Hearty	Cooked	Standard	280	7	Universal
preindustrial_food_stuffed_herb_flatbread	Shared	Prepared	Bread	flatbread	an herb-stuffed flatbread	A thin seam of chopped herbs shows where this plump bread has been torn.	Leafy freshness and peppery warmth fill its tender grain casing.	bread	Hearty	Cooked	Good	260	8	Universal
preindustrial_food_stuffed_cheese_flatbread	Shared	Prepared	Bread	flatbread	a cheese-stuffed flatbread	Soft cheese bulges beneath blistered dough and escapes at one crisp edge.	Tangy melted curd makes the warm bread lush and salty.	bread	Rich	Cooked	Good	300	11	Universal
preindustrial_food_stuffed_pulse_flatbread	Shared	Prepared	Bread	flatbread	a pulse-stuffed flatbread	A spiced pulse mash lies between two browned layers of sturdy flatbread.	Earthy filling, toasted grain, and aromatic seasoning create a full savour.	bread	Hearty	Cooked	Good	320	9	SouthAsian
preindustrial_food_stuffed_mushroom_flatbread	Shared	Prepared	Bread	flatbread	a mushroom-filled flatbread	Dark mushroom pieces can be seen through a split in this sealed griddle bread.	Woodsy juices mingle with crisp wheat and savoury herbs.	bread	Hearty	Cooked	Good	300	10	Universal
preindustrial_food_stuffed_meat_flatbread	Shared	Prepared	Bread	flatbread	a meat-stuffed flatbread	Seasoned minced meat forms a thin rich layer beneath a dimpled bread crust.	Roasted meat juices soak into peppered, chewy dough.	bread	Rich	Cooked	Good	350	14	Universal
preindustrial_food_garlic_oil_flatbread	Shared	Prepared	Bread	flatbread	a garlic-oiled flatbread	Glossy oil and minced garlic pool inside the dimples of a blistered round.	Roasted garlic warmth spreads through rich, smoky bread.	bread	Rich	Cooked	Good	220	8	MaritimeTrade
preindustrial_food_salted_herb_flatbread	Shared	Prepared	Bread	flatbread	a salted herb flatbread	Coarse salt and chopped herbs have been pressed into this thin bread before firing.	Briny crystals snap against green fragrance and charred wheat.	bread	Staple	Bread	Good	190	6	Universal
preindustrial_food_seed_scattered_flatbread	Shared	Prepared	Bread	flatbread	a seed-scattered flatbread	Toasted seeds cover a long, dimpled flatbread with a crisp bronze base.	The aromatic crunch lends depth to its mild elastic crumb.	bread	Staple	Bread	Good	220	7	Islamicate
preindustrial_food_spiced_flatbread	Shared	Prepared	Bread	flatbread	a warm-spiced flatbread	Red-brown spice dust settles in the dimples of a soft griddle round.	Fragrant heat blooms briefly over mellow grain and salt.	bread	Staple	Cooked	Good	190	7	Islamicate
preindustrial_food_pepper_flatbread	Shared	Prepared	Bread	flatbread	a black-pepper flatbread	Coarsely cracked pepper is kneaded throughout this pale, char-spotted bread.	Sharp pepper prickles behind the sweet wheat and smoky blisters.	bread	Staple	Cooked	Good	190	7	Universal
preindustrial_food_scallion_griddle_bread	Shared	Prepared	Bread	flatbread	a scallion griddle bread	Green onion curls separate the crisp spiral layers of this pan-browned bread.	Fresh allium sharpness cuts through savoury oil and toasted dough.	bread	Rich	Cooked	Good	230	9	EastAsian
preindustrial_food_fermented_rice_flatbread	Shared	Prepared	Bread	flatbread	a fermented rice flatbread	A pale rice batter bread is soft in the middle and lacy at its browned edge.	Gentle fermentation adds tang to the clean, faintly sweet rice.	rice	Staple	Cooked	Good	180	5	SouthAsian
preindustrial_food_fermented_sorghum_flatbread	Shared	Prepared	Bread	flatbread	a fermented sorghum flatbread	Tiny bubbles honeycomb this broad, supple sorghum round.	A lively sour note complements its earthy grain and warm griddle scent.	sorghum	Staple	Cooked	Standard	220	4	SubSaharanAfrican
preindustrial_food_fermented_millet_flatbread	Shared	Prepared	Bread	flatbread	a fermented millet flatbread	A speckled golden batter has set into a spongy, pleasantly pliable disk.	Mild tartness lifts millet's sunny sweetness and nutty finish.	millet	Staple	Cooked	Standard	200	4	SubSaharanAfrican
preindustrial_food_spongy_grain_flatbread	Shared	Prepared	Bread	flatbread	a spongy grain flatbread	A broad porous round bends easily, its thousands of holes ready to catch sauce.	Fermented tang and soft cereal sweetness fill the airy texture.	bread	Staple	Cooked	Good	240	6	SubSaharanAfrican
preindustrial_food_lacy_rice_crepe	Shared	Prepared	Grain	crepe	a lacy rice crepe	A paper-thin rice crepe has a white centre and a fragile netted brown rim.	It crackles with delicate sour rice and nutty griddle notes.	rice	Light	Cooked	Good	100	5	SouthAsian
preindustrial_food_crisp_lentil_grain_crepe	Shared	Prepared	Grain	crepe	a crisp pulse-and-grain crepe	A wide bronze crepe is crisp at the edges and soft where its batter lay thick.	Fermented pulse savour and rice sweetness make a complex toasted bite.	rice	Standard	Cooked	Good	150	7	SouthAsian
preindustrial_food_fermented_steamed_rice_sponge	Shared	Prepared	Grain	sponge	a fermented steamed rice sponge	A lightly fermented rice batter has risen under steam into a snow-white, porous round with a gently domed top.	The airy crumb tastes delicately sour, clean, and softly rice-sweet.	rice	Light	Cooked	Standard	120	4	SouthAsian
preindustrial_food_steamed_millet_round	Shared	Prepared	Grain	cake	a steamed millet round	A warm golden round holds together loosely, with separate grains visible at its edge.	Steam preserves a fresh grassy sweetness and tender nutty finish.	millet	Standard	Cooked	Standard	220	5	Universal
preindustrial_food_steamed_sorghum_bread	Shared	Prepared	Bread	bread	a steamed sorghum bread	This russet loaflet has a damp satin surface and compact springy centre.	Sorghum tastes mellow and earthy without any browned bitterness.	sorghum	Staple	Cooked	Standard	250	5	SubSaharanAfrican
preindustrial_food_twisted_steamed_wheat_bread	Shared	Prepared	Bread	bread	a twisted steamed wheat bread	Two narrow ropes of risen wheat dough have been twisted together before steaming, leaving a pale ridged loaf without a crust.	The moist strands pull apart with a mild yeasty sweetness and clean wheat flavour.	wheat	Light	Cooked	Standard	120	4	EastAsian
preindustrial_food_twisted_steamed_bun	Shared	Prepared	Bread	bun	a twisted steamed bun	Folded ribbons of white dough form a plump steamed coil with delicate ridges.	The moist bread tastes gently yeasty, clean, and barely sweet.	wheat	Light	Cooked	Good	130	5	EastAsian
preindustrial_food_scallion_steamed_bun	Shared	Prepared	Bread	bun	a scallion-flecked steamed bun	Green scallion rings spiral through the opened folds of this soft white bun.	Fresh onion perfume brightens its warm, sweet wheat interior.	wheat	Light	Cooked	Good	140	6	EastAsian
preindustrial_food_sesame_steamed_bun	Shared	Prepared	Bread	bun	a sesame-topped steamed bun	Black and pale sesame seeds cluster atop a flawlessly smooth steamed bread.	Nutty seeds provide contrast to its mild, yielding crumb.	wheat	Light	Cooked	Good	130	6	EastAsian
preindustrial_food_savoury_filled_steamed_bun	Shared	Prepared	Bread	bun	a savoury filled steamed bun	A gathered white bun conceals a dark, aromatic filling beneath its pleated crown.	Soft sweet dough opens onto salty herbs and deeply savoury juices.	wheat	Rich	Cooked	Good	180	10	EastAsian
preindustrial_food_bean_filled_steamed_bun	Shared	Prepared	Bread	bun	a bean-filled steamed bun	A pale bun parts to reveal a smooth, lightly sweetened bean centre.	Earthy bean paste sits comfortably within the delicate steamed wheat.	wheat	Standard	Cooked	Good	170	8	EastAsian
preindustrial_food_pan_browned_steamed_bun	Shared	Prepared	Bread	bun	a pan-browned steamed bun	This fluffy steamed bun has been crisped to amber across its broad base.	A nutty fried underside anchors the moist, mildly sweet upper crumb.	wheat	Rich	Cooked	Good	150	7	EastAsian
preindustrial_food_flower_shaped_steamed_bread	Shared	Prepared	Bread	bun	a flower-shaped steamed bread	Slashed petals spread from a central knot in this artfully formed white bun.	Fine wheat gives a light sweetness to the tender decorative bread.	wheat	Rich	Cooked	VeryGood	160	11	EastAsian
preindustrial_food_layered_steamed_bread	Shared	Prepared	Bread	bread	a layered steamed bread	A rectangular steamed bread separates into many soft, paper-pale layers.	Moist folds carry quiet yeast, flour sweetness, and a hint of salt.	wheat	Staple	Cooked	Good	240	7	EastAsian
preindustrial_food_plain_wheat_pancake	Shared	Prepared	Grain	pancake	a plain wheat pancake	A broad pale pancake shows a softly browned lace of bubbles on both faces.	It tastes gently wheaten with a warm, slightly eggy finish.	wheat	Standard	Cooked	Standard	180	4	Universal
preindustrial_food_barley_batter_pancake	Shared	Prepared	Grain	pancake	a barley batter pancake	A thick brown pancake has crisp edges surrounding a moist, meal-flecked centre.	Malty barley and griddle char make it hearty and earthy.	barley	Standard	Cooked	Standard	200	4	RegionalOldWorld
preindustrial_food_oatmeal_pancake	Shared	Prepared	Grain	pancake	an oatmeal pancake	Visible oat flakes texture this soft, broad griddle cake.	Creamy oats taste nutty and full beneath a delicate brown crust.	oat	Standard	Cooked	Standard	200	4	RegionalOldWorld
preindustrial_food_rye_batter_pancake	Shared	Prepared	Grain	pancake	a rye batter pancake	This thin dark pancake curls upward around its irregular crisp border.	Sour rye meets a toasted, almost molasses-like depth.	rye	Standard	Cooked	Standard	180	4	European
preindustrial_food_millet_pancake	Shared	Prepared	Grain	pancake	a golden millet pancake	A sunny yellow cake bears tiny millet grains and mottled copper griddle marks.	Sweet grain and faint grassiness end in a pleasant toasted crunch.	millet	Standard	Cooked	Standard	180	4	Universal
preindustrial_food_sorghum_pancake	Shared	Prepared	Grain	pancake	a russet sorghum pancake	A pliable russet pancake is thin at the rim and pillowy toward its centre.	Its mild earthy tang is warmed by smoky griddle flavour.	sorghum	Standard	Cooked	Standard	190	4	SubSaharanAfrican
preindustrial_food_rice_batter_pancake	Shared	Prepared	Grain	pancake	a white rice-batter pancake	A smooth ivory pancake has a delicate browned halo and softly set middle.	Clean rice sweetness leads into a subtle fermented sharpness.	rice	Standard	Cooked	Standard	170	5	SouthAsian
preindustrial_food_corn_griddle_cake	Shared	Prepared	Grain	cake	a corn griddle cake	A thick yellow corn cake has coarse edges and a deeply browned lower face.	Maize sweetness and warm toast give it a satisfying rustic flavour.	corn	Staple	Cooked	Standard	200	4	IndigenousAmerican
preindustrial_food_mixed_grain_pancake	Shared	Prepared	Grain	pancake	a mixed-grain pancake	Pale and dark meal specks pattern this substantial, uneven griddle cake.	Its layered grain flavours range from sweet and nutty to pleasantly bitter.	bread	Standard	Cooked	Standard	210	5	Universal
preindustrial_food_thin_rolled_crepe	Shared	Prepared	Grain	crepe	a thin rolled crepe	A delicate golden crepe has been rolled loosely, revealing many soft layers.	Eggy wheat tastes refined, with crisp butter-browned tips.	wheat	Light	Cooked	Good	110	6	European
preindustrial_food_folded_herb_crepe	Shared	Prepared	Grain	crepe	a folded herb crepe	Chopped herbs show through the thin browned skin of a triangular folded pancake.	Green fragrance and pepper lift the tender egg-rich batter.	wheat	Standard	Cooked	Good	150	7	Universal
preindustrial_food_cheese_filled_crepe	Shared	Prepared	Grain	crepe	a cheese-filled crepe	Warm curd presses against the folded edges of this supple, finely made pancake.	Tangy cheese and delicate browned batter melt into a creamy savour.	wheat	Rich	Cooked	Good	200	11	European
preindustrial_food_mushroom_filled_crepe	Shared	Prepared	Grain	crepe	a mushroom-filled crepe	A slim rolled pancake is heavy with chopped mushrooms and aromatic herbs.	Earthy filling deepens the buttery, lightly crisped wheat wrapper.	wheat	Rich	Cooked	Good	210	11	European
preindustrial_food_greens_filled_crepe	Shared	Prepared	Grain	crepe	a greens-filled crepe	Dark cooked greens form a vivid stripe inside a twice-folded griddle cake.	Leafy bitterness balances sweet batter and savoury seasoning.	wheat	Hearty	Cooked	Good	220	9	Universal
preindustrial_food_honey_folded_pancake	Shared	Prepared	Grain	pancake	a honey-folded pancake	Honey gleams between the quarters of a thick, warm folded pancake.	Floral syrup sweetness coats an eggy, golden-griddled crumb.	wheat	Sweet	Cooked	Good	180	9	SugarTrade
preindustrial_food_fruit_rolled_pancake	Shared	Prepared	Grain	pancake	a fruit-rolled pancake	Cooked fruit stains the ends of this soft pancake roll a jewel-like red.	Bright tart fruit cuts through sweetened wheat and browned butter notes.	wheat	Sweet	Cooked	Good	200	11	SugarTrade
preindustrial_food_nut_stuffed_pancake	Shared	Prepared	Grain	pancake	a nut-stuffed pancake	Crushed nuts form a fragrant seam within this plump, folded griddle cake.	Roasted nuttiness and honeyed spice enrich the soft grain casing.	wheat	Rich	Cooked	Good	220	13	SugarTrade
preindustrial_food_onion_drop_pancake	Shared	Prepared	Grain	pancake	an onion drop pancake	A small thick pancake is crowded with browned onion shreds and crisp frilled edges.	Sweet onion, salt, and toasted batter make a deeply savoury bite.	wheat	Standard	Cooked	Standard	140	5	Universal
preindustrial_food_herb_drop_pancake	Shared	Prepared	Grain	pancake	an herb drop pancake	A palm-sized batter cake is green-speckled and puffed in its centre.	Fresh herbs lend a garden brightness to mild fried grain.	wheat	Light	Cooked	Standard	120	5	Universal
preindustrial_food_curd_drop_pancake	Shared	Prepared	Grain	pancake	a curd drop pancake	White curd pockets show within a thick, irregular golden pancake.	Milky tang softens the crisp fried edges and sweet wheat batter.	wheat	Rich	Cooked	Good	160	8	Universal
preindustrial_food_apple_griddle_cake	Shared	Prepared	Grain	cake	an apple griddle cake	Thin apple pieces caramelise across the face of this plump brown cake.	Tart fruit, toasted grain, and warm sweetness make an autumnal mouthful.	wheat	Sweet	Cooked	Good	180	9	European
preindustrial_food_pear_batter_cake	Shared	Prepared	Grain	cake	a pear batter cake	Soft pear cubes shine inside a tender cake turned fresh from the pan.	Delicate floral fruit mingles with eggy batter and browned edges.	wheat	Sweet	Cooked	Good	180	9	European
preindustrial_food_berry_griddle_cake	Shared	Prepared	Grain	cake	a berry-studded griddle cake	Crushed berries leave purple bursts across a thick, uneven pancake.	Juicy tartness punctuates its mild sweet crumb and smoky rim.	wheat	Sweet	Cooked	Good	170	9	Universal
preindustrial_food_raisin_pancake	Shared	Prepared	Grain	pancake	a raisin-dotted pancake	Plump dark raisins pucker the golden surface of a small rich pancake.	Concentrated fruit sweetness follows soft wheat and subtle spice.	wheat	Sweet	Cooked	Good	160	9	SugarTrade
preindustrial_food_spiced_feast_pancake	Shared	Prepared	Grain	pancake	a spiced feast pancake	A large golden pancake is folded around sweet spice and glossed with syrup.	Aromatic warmth, eggs, and rich flour end in a luxurious sweetness.	wheat	Feast	Cooked	VeryGood	300	18	SugarTrade
preindustrial_food_cream_enriched_pancake	Shared	Prepared	Grain	pancake	a cream-enriched pancake	This exceptionally tender pancake has a pale centre and lace-thin caramel rim.	Fresh cream gives the buttery batter a rounded, lingering richness.	wheat	Rich	Cooked	VeryGood	200	14	Universal
preindustrial_food_egg_rich_griddle_cake	Shared	Prepared	Grain	cake	an egg-rich griddle cake	A deep yellow cake rises thickly from the griddle with a soft trembling heart.	Egg savour and toasted flour create a rich custard-like impression.	wheat	Rich	Cooked	Good	220	12	Universal
preindustrial_food_butter_basted_pancake	Shared	Prepared	Grain	pancake	a butter-basted pancake	Melted butter glistens over a broad pancake whose edges have fried crisp.	Browned dairy notes soak deeply into the warm, salty-sweet crumb.	wheat	Rich	Cooked	Good	200	12	Universal
preindustrial_food_dripping_griddle_cake	Shared	Prepared	Grain	cake	a dripping-fried griddle cake	Savoury dripping has crisped this coarse batter cake to a mottled mahogany.	Roast-like richness and salt dominate its hearty grain interior.	barley	Rich	Cooked	Good	220	10	RegionalOldWorld
preindustrial_food_thin_water_pancake	Shared	Prepared	Grain	pancake	a thin water pancake	This lean grey pancake is stretched wide, with torn edges and little browning.	Watery flour and smoke leave a bland, slightly scorched taste.	wheat	BleakThin	Cooked	Substandard	130	1	Universal
preindustrial_food_husk_meal_pancake	Shared	Prepared	Grain	pancake	a husk-meal pancake	Coarse husks protrude from a dry, poorly bound griddle cake.	Gritty bran, bitterness, and burnt meal make an unkind mouthful.	bread	BleakSolid	Cooked	Poor	170	1	Universal
preindustrial_food_scrap_batter_cake	Shared	Prepared	Grain	cake	a scrap-batter cake	Odds of old meal have cooked into a lumpy, grey-brown ration cake.	Its uneven taste shifts between stale flour, char, and faint sourness.	bread	BleakSolid	Cooked	Substandard	180	2	Universal
preindustrial_food_thin_corn_pancake	Shared	Prepared	Grain	pancake	a thin corn pancake	A small fragile corn round shows holes where its scant batter failed to meet.	Dry maize sweetness is checked by an ashy, lean finish.	corn	BleakSolid	Cooked	Standard	130	2	IndigenousAmerican
preindustrial_food_fried_wheat_fritter	Shared	Prepared	Grain	fritter	a crisp wheat fritter	A spoonful of wheat batter has puffed into a craggy, golden fried morsel.	Crunchy salt gives way to warm, softly yeasted grain.	wheat	Light	Cooked	Standard	90	4	Universal
preindustrial_food_barley_batter_fritter	Shared	Prepared	Grain	fritter	a barley batter fritter	This dark-gold barley fritter has a rugged shell and dense, moist centre.	Malty meal and savoury frying fat leave a hearty finish.	barley	Light	Cooked	Standard	100	4	RegionalOldWorld
preindustrial_food_millet_fritter	Shared	Prepared	Grain	fritter	a millet grain fritter	Loose millet grains are bound in a small, lace-edged fried cake.	Sweet kernels pop against crisp salt and warm oil.	millet	Light	Cooked	Standard	90	4	Universal
preindustrial_food_rice_fritter	Shared	Prepared	Grain	fritter	a rice batter fritter	A pale rice fritter has ballooned beneath a thin, shattering golden crust.	Clean rice sweetness contrasts with its savoury fried exterior.	rice	Light	Cooked	Standard	85	4	SouthAsian
preindustrial_food_sorghum_fritter	Shared	Prepared	Grain	fritter	a sorghum fritter	A russet spoon cake is crisp and frilled around a tender grainy core.	Earthy sorghum and hot oil finish with a mellow sweetness.	sorghum	Light	Cooked	Standard	95	4	SubSaharanAfrican
preindustrial_food_corn_batter_fritter	Shared	Prepared	Grain	fritter	a corn batter fritter	Bright corn batter has fried into a rough nugget with sharp crisp projections.	Sweet maize bursts through the salted, browned shell.	corn	Light	Cooked	Standard	95	4	IndigenousAmerican
preindustrial_food_onion_grain_fritter	Shared	Prepared	Grain	fritter	an onion grain fritter	Thin onion strands curl through a broad, crunchy lattice of grain batter.	Caramelised allium tastes sweet and sharp beneath the salty crust.	wheat	Standard	Cooked	Standard	120	5	Universal
preindustrial_food_leek_batter_fritter	Shared	Prepared	Grain	fritter	a leek batter fritter	Pale green leek rings stud this plump, well-browned fried cake.	Gentle onion sweetness perfumes the soft centre and crisp grain coating.	wheat	Standard	Cooked	Good	130	6	European
preindustrial_food_cabbage_grain_fritter	Shared	Prepared	Grain	fritter	a cabbage grain fritter	Shredded cabbage forms ragged ribbons inside a wide savoury pancake.	Sweet cooked greens and pepper lighten its oily toasted batter.	wheat	Standard	Cooked	Standard	150	5	Universal
preindustrial_food_herb_batter_fritter	Shared	Prepared	Grain	fritter	an herb batter fritter	Dark green leaves speckle a small airy fritter from crust to centre.	Sharp fresh herbs temper the richness of its fried wheat shell.	wheat	Light	Cooked	Good	100	6	Universal
preindustrial_food_cheese_batter_fritter	Shared	Prepared	Grain	fritter	a cheese batter fritter	Melted cheese stretches from a split in this bronze, round fritter.	Tangy salt and creamy richness flood the crisp grain casing.	wheat	Rich	Cooked	Good	130	9	Universal
preindustrial_food_curd_and_grain_fritter	Shared	Prepared	Grain	fritter	a curd-and-grain fritter	Crumbly white curds remain visible within a flattened golden grain cake.	Fresh dairy tang mingles with nutty meal and savoury oil.	millet	Rich	Cooked	Good	140	9	Universal
preindustrial_food_apple_batter_fritter	Shared	Prepared	Grain	fritter	an apple batter fritter	A soft apple ring is hidden under bubbled, cinnamon-brown batter.	Tart fruit juice brightens the sweet, rich fried coating.	wheat	Sweet	Cooked	Good	120	8	SugarTrade
preindustrial_food_pear_batter_fritter	Shared	Prepared	Grain	fritter	a pear batter fritter	A wedge of ripe pear swells beneath a thin, golden shell.	Floral sweetness and warm grain dissolve into a syrupy centre.	wheat	Sweet	Cooked	Good	120	8	SugarTrade
preindustrial_food_berry_drop_fritter	Shared	Prepared	Grain	fritter	a berry drop fritter	Purple-red berry juice streaks the irregular surface of this small fried cake.	Bright acidity sparks through sweet dough and crisp oil-rich edges.	wheat	Sweet	Cooked	Good	100	8	SugarTrade
preindustrial_food_honeyed_fried_dough	Shared	Prepared	Grain	fritter	a honeyed fried dough twist	A braided piece of fried dough shines under a thin coat of amber honey.	Sticky floral sweetness settles over yeasty warmth and crackling crust.	dough	Sweet	Cooked	Good	130	10	SugarTrade
preindustrial_food_spiced_fried_dough_ring	Shared	Prepared	Grain	fritter	a spiced fried dough ring	A dark-gold ring is dusted unevenly with fragrant ground spices.	Hot dough tastes rich and toasty beneath sweet aromatic warmth.	dough	Sweet	Cooked	Good	120	10	SugarTrade
preindustrial_food_plain_wheat_grain_cake	Shared	Prepared	Grain	cake	a plain baked wheat cake	A shallow round wheat cake has risen modestly beneath a smooth amber top.	The close crumb tastes clean and flour-sweet with a toasted rim.	wheat	Standard	Bread	Standard	300	6	Universal
preindustrial_food_coarse_barley_cake	Shared	Prepared	Grain	cake	a coarse baked barley cake	Rough barley meal gives this sturdy round cake a pebbled brown face.	Malt, bran, and hearth smoke make its dense slice deeply earthy.	barley	Standard	Bread	Standard	320	5	RegionalOldWorld
preindustrial_food_oat_hearth_cake	Shared	Prepared	Grain	cake	an oat hearth cake	A thick oat cake has baked firm outside while retaining a tender pale centre.	Creamy nuttiness is edged by dry toast and a whisper of salt.	oat	Standard	Bread	Standard	280	5	RegionalOldWorld
preindustrial_food_rye_grain_cake	Shared	Prepared	Grain	cake	a dark rye grain cake	This low rye cake has split around its sides, exposing a moist brown crumb.	Piquant sour grain settles into a treacly roasted aftertaste.	rye	Standard	Bread	Standard	300	5	European
preindustrial_food_millet_oven_cake	Shared	Prepared	Grain	cake	a golden millet oven cake	Pressed millet forms a sunny disk with a crisp, delicately cracked crown.	The little grains bring sweet nuttiness and a clean baked aroma.	millet	Standard	Bread	Standard	280	5	Universal
preindustrial_food_sorghum_hearth_cake	Shared	Prepared	Grain	cake	a sorghum hearth cake	A rust-coloured sorghum cake sits broad and solid, its base dark from the hearth.	Toasted earthiness yields to mellow grassy sweetness.	sorghum	Standard	Bread	Standard	300	5	SubSaharanAfrican
preindustrial_food_rice_flour_oven_cake	Shared	Prepared	Grain	cake	a pale rice-flour cake	A smooth ivory cake has puffed gently and browned only along its narrow edge.	Delicate rice sweetness leaves a light, dry, almost floral finish.	rice	Standard	Bread	Standard	260	6	SouthAsian
preindustrial_food_corn_ash_cake	Shared	Prepared	Grain	cake	a corn ash cake	A thick yellow corn cake bears grey hearth smudges and a rough hand-shaped rim.	Sweet maize meets mineral ash and patches of strong char.	corn	Staple	Bread	Standard	300	5	IndigenousAmerican
preindustrial_food_mixed_harvest_cake	Shared	Prepared	Grain	cake	a mixed harvest-grain cake	Whole kernels and several meals create bands of colour through this generous cake.	Each bite moves between sweet millet, malty barley, and toasted wheat.	bread	Staple	Bread	Good	400	9	Universal
preindustrial_food_sprouted_barley_cake	Shared	Prepared	Grain	cake	a sprouted barley cake	Crushed green shoots and malted grain darken this moist, compact cake.	Sprouting lends honey-like sweetness to its earthy barley base.	barley	Staple	Bread	Good	320	8	RegionalOldWorld
preindustrial_food_cracked_grain_cake	Shared	Prepared	Grain	cake	a cracked-grain hearth cake	Broken kernels protrude from a thick, browned cake held together with coarse dough.	Robust crunch and toasted bran reward slow, hearty chewing.	bread	Staple	Bread	Standard	350	7	Universal
preindustrial_food_seed_pressed_cake	Shared	Prepared	Grain	cake	a seed-pressed grain cake	Small toasted seeds form a crisp mosaic across both faces of this dense disk.	A savoury nut-like richness surrounds its plain grain heart.	bread	Staple	Dry	Good	250	8	Universal
preindustrial_food_onion_grain_cake	Shared	Prepared	Grain	cake	an onion grain cake	Browned onion curls lie throughout a thick cake of mixed meal.	Sweet allium juices soften its coarse texture and deepen the savour.	bread	Hearty	Cooked	Standard	350	8	Universal
preindustrial_food_leek_oat_cake	Shared	Prepared	Grain	cake	a leek-and-oat cake	Pale leek threads and green tips pattern a broad, tender oat cake.	Soft onion sweetness complements creamy grain and peppered crust.	oat	Hearty	Cooked	Good	330	9	European
preindustrial_food_herb_barley_cake	Shared	Prepared	Grain	cake	an herb barley cake	Chopped fresh leaves give this rustic barley round a fragrant green mottling.	Herbal brightness counters the malt's dark, toasted depth.	barley	Standard	Cooked	Good	300	8	RegionalOldWorld
preindustrial_food_cheese_grain_cake	Shared	Prepared	Grain	cake	a cheese-bound grain cake	Melted cheese binds visible cooked grains beneath a blistered, copper-coloured top.	Salty curd and nutty kernels combine in a chewy richness.	bread	Rich	Cooked	Good	380	14	Universal
preindustrial_food_curd_millet_cake	Shared	Prepared	Grain	cake	a curd-bound millet cake	Fresh white curd holds golden millet in a soft cake browned at the edges.	Mild dairy tang rounds the grain's sunny, slightly grassy flavour.	millet	Rich	Cooked	Good	350	12	Universal
preindustrial_food_egg_barley_cake	Shared	Prepared	Grain	cake	an egg-rich barley cake	Egg has lifted coarse barley into a golden-topped cake with a moist centre.	Rich savour softens the malt and leaves a custardy toasted finish.	barley	Rich	Cooked	Good	360	13	RegionalOldWorld
