stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
preindustrial_food_pumpkin_honey_pudding	Shared	Prepared	Sweet	pudding	a honeyed pumpkin pudding	Orange pumpkin sets softly with honey in a shallow bowl.	It tastes earthy, creamy, and gently spiced.	food	Rich	Cooked	Good	360	1.12	IndigenousAmerican
preindustrial_food_sweet_potato_honey_cake	Shared	Prepared	Sweet	cake	a honeyed sweet-root cake	Mashed sweet roots bake beneath a dark honeyed surface.	Their earthy sweetness carries warm caramel.	food	Rich	Cooked	Good	380	1.18	IndigenousAmerican
preindustrial_food_pineapple_sugar_preserve	Shared	Prepared	Sweet	jar	a jar of pineapple preserve	Golden pineapple pieces shine in thick refined sugar syrup.	Sharp tropical juice cuts the heavy sweetness.	fruit	Sweet	Preserved	Good	360	1.48	NewWorldPostContact
preindustrial_food_guava_sugar_paste	Shared	Prepared	Sweet	block	a block of guava fruit paste	Sugar sets fragrant red guava pulp into a firm block.	It tastes floral, grainy, and intensely fruity.	fruit	Sweet	Preserved	Good	260	1.35	NewWorldPostContact
preindustrial_food_quince_fruit_paste	Shared	Prepared	Sweet	block	a block of quince fruit paste	Cooked quince forms a translucent ruby slab firm enough to slice.	It is floral, tart, and richly sweet.	fruit	Sweet	Preserved	Good	260	1.20	SugarTrade
preindustrial_food_plum_fruit_paste	Shared	Prepared	Sweet	block	a block of plum fruit paste	Dark plum pulp has set into a dense purple-red sweet.	Winey sourness tempers the sugar.	fruit	Sweet	Preserved	Good	260	1.18	SugarTrade
preindustrial_food_apple_fruit_paste	Shared	Prepared	Sweet	block	a block of apple fruit paste	Reduced apple pulp forms a firm amber-brown confection.	It tastes tart, caramelised, and concentrated.	fruit	Sweet	Preserved	Good	260	1.12	SugarTrade
preindustrial_food_fruit_sweet_feast_platter	Shared	Prepared	Sweet	platter	an elaborate fruit confection platter	Candied fruit, nut sweets, pastes, and pastries cover a tray.	Each morsel tastes costly and intensely sweet.	food	Feast	Fresh	VeryGood	850	4.80	SugarTrade
preindustrial_food_sliced_fruit_feast_display	Shared	Prepared	Fruit	display	an ornate fresh fruit display	Precisely cut seasonal fruits form flowers across a broad dish.	Every piece offers cool, vivid sweetness.	fruit	Feast	Fresh	VeryGood	900	4.10	MaritimeTrade
preindustrial_food_prepared_fruit_pie_filling	Shared	Intermediate	Intermediate	bowl	a bowl of prepared fruit pie filling	Chopped fruit, sweetener, and spice await a pastry shell.		fruit	None	None	Good	600	1.18	Universal
preindustrial_food_prepared_nut_filling	Shared	Intermediate	Intermediate	bowl	a bowl of prepared nut filling	Ground nuts, binder, and aromatics form an uncooked filling.		tree nut	None	None	Good	500	1.35	RegionalOldWorld
preindustrial_food_prepared_sweet_cheese_filling	Shared	Intermediate	Intermediate	bowl	a bowl of sweet cheese filling	Fresh cheese, egg, and sweetener await pastry or dumplings.		cheese	None	None	Good	550	1.28	RegionalOldWorld
preindustrial_food_cooking_fruit_pulp	Shared	Intermediate	Intermediate	crock	a crock of cooking fruit pulp	Crushed raw fruit pulp awaits reduction, drying, or syrup.		fruit	None	None	Standard	700	0.78	Universal
preindustrial_food_drying_fruit_tray	Shared	Intermediate	Intermediate	tray	a tray of partly dried fruit	Sliced fruit has begun to wrinkle under warm moving air.		fruit	None	None	Standard	650	0.82	Universal
preindustrial_food_candying_fruit_jar	Shared	Intermediate	Intermediate	jar	a jar of half-candied fruit	Fruit pieces continue drawing sugar from a heavy syrup.		fruit	None	None	Good	700	1.42	SugarTrade
preindustrial_food_resting_nut_paste	Shared	Intermediate	Intermediate	slab	a slab of resting nut paste	Ground nuts and sweetener await shaping into confections.		tree nut	None	None	Good	500	1.48	SugarTrade
preindustrial_food_unbaked_fruit_tart	Shared	Intermediate	Intermediate	tart	an unbaked fruit tart	Arranged fruit fills a raw pastry shell ready for heat.		wheat	None	None	Good	650	1.52	RegionalOldWorld
preindustrial_food_unbaked_nut_cake	Shared	Intermediate	Intermediate	cake	an unbaked nut cake	An uncooked nut-rich batter sits moulded for baking.		tree nut	None	None	Good	700	1.65	RegionalOldWorld
preindustrial_food_boiling_sugar_mass	Shared	Intermediate	Intermediate	mass	a cooled boiling-sugar mass	Worked sugar has cooled into a pliable confectioner's mass.		food	None	None	VeryGood	450	1.70	SugarTrade
preindustrial_food_poached_pears_in_honey	Shared	Prepared	Fruit	dish	a dish of honey-poached pears	Whole peeled pears gleam in a pale aromatic honey liquor.	They taste floral, tender, and warmly sweet.	fruit	Rich	Cooked	Good	360	1.18	RegionalOldWorld
preindustrial_food_poached_plums_in_wine	Shared	Prepared	Fruit	dish	a dish of wine-poached plums	Dark plums float softly in their ruby spiced cooking wine.	Vinous tartness enriches the ripe fruit.	fruit	Rich	Cooked	Good	350	1.24	European
preindustrial_food_grilled_peach_halves	Shared	Prepared	Fruit	plate	a plate of grilled peach halves	Peach halves bear dark lines across their golden flesh.	Smoke and caramel sharpen their juicy sweetness.	fruit	Sweet	Fresh	Good	300	1.02	RegionalOldWorld
preindustrial_food_roasted_chestnut_bowl	Shared	Prepared	Nut	bowl	a bowl of roasted chestnuts	Split brown shells reveal steaming golden chestnut flesh.	They taste sweet, floury, and gently smoky.	tree nut	Standard	Fresh	Standard	260	0.92	RegionalOldWorld
preindustrial_food_boiled_chestnut_bowl	Shared	Prepared	Nut	bowl	a bowl of boiled chestnuts	Peeled chestnuts sit pale and tender in a little liquor.	Their flavour is mellow, starchy, and nutty.	tree nut	Standard	Cooked	Standard	280	0.86	RegionalOldWorld
preindustrial_food_chestnut_honey_paste	Shared	Prepared	Nut	bowl	a bowl of chestnut-honey paste	Pounded chestnuts and honey form a smooth golden-brown spread.	It tastes floury, floral, and softly rich.	tree nut	Rich	Fresh	Good	280	1.32	RegionalOldWorld
preindustrial_food_sesame_honey_brittle	Shared	Prepared	Sweet	shard	a shard of sesame-honey brittle	Toasted sesame seeds pack a thin, glossy honey sweet.	It cracks with earthy, floral richness.	honey	Sweet	Dry	Good	170	1.06	RegionalOldWorld
preindustrial_food_poppy_honey_roll	Shared	Prepared	Sweet	roll	a poppy-and-honey roll	Dark poppy filling spirals through a tender honeyed bread.	Earthy seeds balance the floral sweetness.	bread	Rich	Bread	Good	290	1.28	European
preindustrial_food_rose_honey_sweet	Shared	Prepared	Sweet	sweet	a rose-scented honey sweet	Rose petals and honey form a fragrant, sticky little cake.	It tastes floral, lush, and delicately herbal.	honey	Rich	Fresh	Good	180	1.24	Islamicate
preindustrial_food_fried_fruit_fritter	Shared	Prepared	Sweet	fritter	a crisp fruit fritter	A ripe fruit slice hides beneath a blistered golden batter.	Crunch gives way to hot, juicy sweetness.	wheat	Rich	Fresh	Good	220	1.02	Universal
preindustrial_food_fried_nut_honey_ball	Shared	Prepared	Sweet	ball	a fried nut-and-honey ball	Chopped nuts fill a round fried sweet glazed with honey.	It is crisp, sticky, and deeply roasted.	tree nut	Rich	Fresh	Good	210	1.18	RegionalOldWorld
preindustrial_food_steamed_fruit_cake	Shared	Prepared	Sweet	cake	a steamed fruit cake	Dried fruit dots a moist cake marked by its steaming cloth.	It tastes dense, winey, and gently spiced.	wheat	Rich	Cooked	Good	380	1.36	RegionalOldWorld
preindustrial_food_steamed_honey_rice_cake	Shared	Prepared	Sweet	cake	a steamed honey-rice cake	Honey gives this smooth white rice cake an amber sheen.	It tastes chewy, mild, and fragrantly sweet.	rice	Rich	Fresh	Good	330	1.20	Universal
preindustrial_food_sugar_dusted_fritters	Shared	Prepared	Sweet	plate	a plate of sugar-dusted fritters	Fine sugar sparkles over irregular pieces of fried dough.	They taste crisp, airy, and cleanly sweet.	wheat	Rich	Fresh	Good	280	1.12	SugarTrade
preindustrial_food_candied_flower_sweet	Shared	Prepared	Sweet	cluster	a cluster of candied flowers	Delicate petals lie preserved beneath sparkling refined sugar.	They taste floral, crisp, and intensely sweet.	food	Sweet	Dry	VeryGood	100	1.38	SugarTrade
preindustrial_food_cacao_spiced_cake	Shared	Prepared	Sweet	cake	a spiced cacao cake	Dark cacao and warm spice colour a moist feast cake.	Bitter chocolate carries a fragrant sweet finish.	food	Feast	Cooked	VeryGood	400	2.10	CacaoTrade
preindustrial_food_cacao_sugar_custard	Shared	Prepared	Sweet	custard	a sweet cacao custard	Ground cacao turns this refined egg custard deep brown.	It tastes silky, bittersweet, and luxuriously rich.	egg	Feast	Fresh	VeryGood	300	1.92	CacaoTrade
