stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
preindustrial_food_oily_fish_onion_stew	Shared	Prepared	Stew	oily-fish-onion-stew	an oily fish and onion stew	Softened onion ribbons weave between rich dark fish pieces in a thick, glossy pot liquor.	Sweet allium balances powerful oiliness, pepper, and concentrated sea flavour.	fish	Hearty	Cooked	Good	580	18	Universal
preindustrial_food_sour_fish_stew	Shared	Prepared	Stew	sour-fish-stew	a sharp sour fish stew	A pale acidic broth surrounds tender fish chunks, wilted greens, and bright aromatic herbs.	Clean sourness refreshes the rich flesh and leaves a lively finish.	fish	Hearty	Cooked	Good	550	17	MaritimeTrade
preindustrial_food_spiced_fish_stew	Shared	Prepared	Stew	spiced-fish-stew	a warmly spiced fish stew	Red-brown spice colours a substantial fish stew crowded with onion and soft vegetables.	Aromatic heat builds around sweet flesh and a deeply savoury liquor.	fish	Hearty	Cooked	Good	600	19	Islamicate
preindustrial_food_fish_and_barley_stew	Shared	Prepared	Stew	fish-and-barley-stew	a fish-and-barley stew	Pearly barley swells in a thick broth with chunky fish, roots, and chopped herbs.	Malty chew supports tender flakes and an earthy, well-salted stock.	fish	Hearty	Cooked	Standard	650	16	RegionalOldWorld
preindustrial_food_rice_crusted_fish_cakes	Shared	Prepared	Fish	fish cake	a plate of rice-crusted fish cakes	Flaked fish has been shaped into small rounds and pressed in cooked rice before browning on a hot griddle.	The crisp grain coating yields to moist, briny fish seasoned with onion and green herbs.	fish	Hearty	Cooked	Good	620	18	SouthAsian
preindustrial_food_fish_and_millet_stew	Shared	Prepared	Stew	fish-and-millet-stew	a fish-and-millet stew	Golden millet grains and pale fish pieces share a thick, softly steaming stew.	Nutty cereal lends body to salty flesh and fresh herb flavours.	fish	Hearty	Cooked	Standard	620	16	Universal
preindustrial_food_boiled_shellfish_platter	Shared	Prepared	Shellfish	boiled-shellfish-platter	a boiled shellfish platter	Assorted shells crowd a broad platter, opened by boiling and arranged around a bowl for discarded husks.	Briny juices, sweet flesh, and faint mineral bitterness vary with every shell.	fish	Hearty	Cooked	Good	700	24	MaritimeTrade
preindustrial_food_steamed_mollusc_bowl	Shared	Prepared	Shellfish	steamed-mollusc-bowl	a bowl of steamed molluscs	Steam has opened a heap of dark mollusc shells, leaving fragrant liquor pooled beneath them.	Plump morsels taste sweet and oceanic with a gentle herbal vapour.	fish	Hearty	Cooked	Good	600	21	MaritimeTrade
preindustrial_food_grilled_bivalve_shells	Shared	Prepared	Shellfish	grilled-bivalve-shells	a plate of grilled bivalves	Open bivalve shells bear blackened lips and bubbling juices from a brief turn over coals.	Fire adds smoke and caramelised edges to their clean saline sweetness.	fish	Rich	Cooked	Good	500	23	MaritimeTrade
preindustrial_food_crumb_stuffed_shellfish	Shared	Prepared	Shellfish	crumb-stuffed-shellfish	crumb-stuffed baked shellfish	Each open shell carries a browned cap of seasoned crumbs over chopped mollusc flesh.	Crisp wheat, herbs, and concentrated brine make a rich little mouthful.	fish	Rich	Cooked	Good	450	24	MaritimeTrade
preindustrial_food_crisp_fried_shellfish	Shared	Prepared	Shellfish	crisp-fried-shellfish	a dish of crisp fried shellfish	Small shellfish morsels hide beneath a bubbled golden coating piled loosely on a warm plate.	The crunchy crust yields to juicy flesh tasting sweet, salty, and marine.	fish	Rich	Cooked	Good	320	22	MaritimeTrade
preindustrial_food_shellfish_skewers	Shared	Prepared	Shellfish	shellfish-skewers	two grilled shellfish skewers	Pearl-coloured shellfish alternate with onion along twin skewers striped by the grill.	Smoky sweetness meets crisp allium and a bright ocean salinity.	fish	Rich	Cooked	Good	300	22	MaritimeTrade
preindustrial_food_shellfish_batter_fritters	Shared	Prepared	Shellfish	shellfish-batter-fritters	a plate of shellfish fritters	Chopped shellfish and herb batter form rough fried cakes with dark-gold, frilled edges.	Sweet briny pieces punctuate savoury grain, pepper, and hot fat.	fish	Rich	Cooked	Good	350	20	MaritimeTrade
preindustrial_food_shellfish_crumb_cakes	Shared	Prepared	Shellfish	shellfish-crumb-cakes	a pair of shellfish crumb cakes	Two thick crumb-bound cakes contain visible pink and white shellfish beneath their crisp faces.	Toasted bread and herbs support moist morsels with lingering sea sweetness.	fish	Rich	Cooked	Good	320	21	MaritimeTrade
preindustrial_food_shellfish_lidded_pie	Shared	Prepared	Shellfish	shellfish-lidded-pie	a lidded shellfish pie	A deep pastry case encloses chopped shellfish in thick sauce beneath an ornamented bronze lid.	Rich briny filling floods the flaky wheat crust with peppered creaminess.	fish	Feast	Cooked	VeryGood	650	34	European
preindustrial_food_open_shellfish_tart	Shared	Prepared	Shellfish	open-shellfish-tart	an open shellfish tart	Neatly arranged shellfish sit in a savoury egg filling surrounded by a delicate scalloped crust.	Salty sweetness, silky custard, and crisp pastry form an elegant contrast.	fish	Feast	Cooked	VeryGood	500	32	European
preindustrial_food_rustic_shellfish_stew	Shared	Prepared	Stew	rustic-shellfish-stew	a rustic shellfish stew	Opened shells and chopped vegetables fill a heavy pot of cloudy, herb-scented cooking liquor.	Layered brine and sweet flesh enrich an earthy, peppery broth.	fish	Hearty	Cooked	Standard	650	19	MaritimeTrade
preindustrial_food_green_herb_shellfish_soup	Shared	Prepared	Soup	green-herb-shellfish-soup	a green herb shellfish soup	Bright chopped herbs float above shelled morsels in a clear, steaming coastal soup.	Fresh leaves sharpen sweet marine juices and a lightly salted stock.	fish	Hearty	Cooked	Good	550	19	MaritimeTrade
preindustrial_food_clear_shellfish_broth	Shared	Prepared	Soup	clear-shellfish-broth	a clear shellfish broth	A translucent amber broth holds several tender shellfish and a scattering of fine onion threads.	Concentrated shell liquor tastes clean, mineral, and naturally sweet.	fish	Standard	Cooked	Good	450	16	MaritimeTrade
preindustrial_food_shellfish_rice_bowl	Shared	Prepared	Shellfish	shellfish-rice-bowl	a shellfish rice bowl	Pink and white shellfish nestle among separate rice grains stained gold by savoury cooking juices.	Sweet rice absorbs brine, aromatics, and the morsels' delicate richness.	rice	Hearty	Cooked	Good	550	23	SouthAsian
preindustrial_food_shellfish_barley_pot	Shared	Prepared	Shellfish	shellfish-barley-pot	a shellfish barley pot	Pearled barley and chopped shellfish form a thick, glossy dish served directly from its crock.	Malty chew meets juicy saline sweetness and soft cooked herbs.	barley	Hearty	Cooked	Good	550	21	RegionalOldWorld
preindustrial_food_shellfish_egg_custard	Shared	Prepared	Shellfish	shellfish-egg-custard	a shellfish egg custard	Small mollusc pieces lie suspended in a pale, trembling custard steamed within a covered bowl.	Silky egg and light broth mellow the shellfish's concentrated brine.	egg	Rich	Cooked	VeryGood	350	26	EastAsian
preindustrial_food_buttered_shellfish_morsels	Shared	Prepared	Shellfish	buttered-shellfish-morsels	buttered shellfish morsels	Shelled morsels glisten in browned dairy fat, accompanied only by herbs and their reduced juices.	Buttery nuttiness magnifies sweet flesh and a clean ocean finish.	fish	Rich	Cooked	Good	280	23	MaritimeTrade
preindustrial_food_wine_poached_shellfish	Shared	Prepared	Shellfish	wine-poached-shellfish	wine-poached shellfish	A shallow bowl holds opened shells stained faintly by wine and scattered with aromatic greens.	Fruity acidity balances saline liquor and tender, sweet flesh.	fish	Rich	Cooked	VeryGood	450	28	European
preindustrial_food_herb_baked_shellfish	Shared	Prepared	Shellfish	herb-baked-shellfish	an herb-baked shellfish dish	Chopped shellfish bake under a fragrant layer of green herbs in a low earthen dish.	Roasted brine, fresh leaves, and caramelised juices create deep savour.	fish	Rich	Cooked	Good	400	24	MaritimeTrade
preindustrial_food_sour_glazed_shellfish	Shared	Prepared	Shellfish	sour-glazed-shellfish	sour-glazed shellfish	A glossy sharp glaze coats warm shellfish morsels and pools around softened onion on the plate.	Bright acidity cuts their richness while preserving natural sea sweetness.	fish	Rich	Cooked	Good	350	24	MaritimeTrade
preindustrial_food_whole_boiled_crustacean	Shared	Prepared	Shellfish	whole-boiled-crustacean	a whole boiled crustacean	A large red-shelled crustacean is served intact, its claws cracked enough to expose steaming meat.	Firm sweet flesh carries clean brine and a faint shell bitterness.	fish	Hearty	Cooked	Good	800	30	MaritimeTrade
preindustrial_food_grilled_crustacean	Shared	Prepared	Shellfish	grilled-crustacean	a grilled crustacean	Black grill marks stripe the vivid shell of a crustacean split to reveal its opaque flesh.	Fire smoke deepens the meat's sweetness and rich saline juices.	fish	Rich	Cooked	Good	700	32	MaritimeTrade
preindustrial_food_ember_roasted_crustacean	Shared	Prepared	Shellfish	ember-roasted-crustacean	an ember-roasted crustacean	The crustacean's shell has darkened among the embers, protecting moist meat within its jointed body.	Char, sweet flesh, and concentrated ocean salt reward careful picking.	fish	Rich	Cooked	Good	650	30	MaritimeTrade
preindustrial_food_steamed_crustacean	Shared	Prepared	Shellfish	steamed-crustacean	a steamed crustacean	Gentle steam has turned this whole crustacean bright red without drying the flesh inside.	Its pristine meat tastes succulent, lightly mineral, and naturally sweet.	fish	Hearty	Cooked	Good	700	30	MaritimeTrade
preindustrial_food_split_baked_crustacean	Shared	Prepared	Shellfish	split-baked-crustacean	a split baked crustacean	Two shell halves cradle rich crustacean meat browned with herbs and seasoned crumbs.	Toasted topping mingles with juicy sweetness and deep shellfish savour.	fish	Feast	Cooked	VeryGood	700	38	MaritimeTrade
preindustrial_food_fried_crustacean_tails	Shared	Prepared	Shellfish	fried-crustacean-tails	a plate of fried crustacean tails	Shelled tail pieces wear a light, crisp coating and curl together in a golden heap.	Crunch gives way to springy sweet meat and warm savoury fat.	fish	Rich	Cooked	Good	320	26	MaritimeTrade
preindustrial_food_potted_crustacean_meat	Shared	Prepared	Preserved	potted-crustacean-meat	a pot of preserved crustacean meat	Picked crustacean flesh is packed beneath a pale seal of seasoned fat in a small lidded crock.	Rich fat carries pepper, concentrated sweetness, and persistent briny depth.	fish	Rich	Preserved	Good	300	28	MaritimeTrade
preindustrial_food_crustacean_cakes	Shared	Prepared	Shellfish	crustacean-cakes	two browned crustacean cakes	Coarsely chopped crustacean meat forms two plump cakes with crisp crumb-coated surfaces.	Sweet pink morsels stand out against herbs, toast, and savoury fat.	fish	Rich	Cooked	Good	300	24	MaritimeTrade
preindustrial_food_crustacean_dumplings	Shared	Prepared	Shellfish	crustacean-dumplings	three crustacean dumplings	Three translucent grain wrappers reveal pink crustacean filling folded inside neat pleated parcels.	Soft rice dough opens onto sweet, springy meat and fragrant seasoning.	fish	Rich	Cooked	Good	280	25	EastAsian
preindustrial_food_crustacean_skewer	Shared	Prepared	Shellfish	crustacean-skewer	a crustacean meat skewer	Large shelled crustacean pieces curl around a wooden skewer browned over fierce heat.	Smoky edges accent firm sweetness, salt, and a touch of spice.	fish	Rich	Cooked	Good	260	24	MaritimeTrade
preindustrial_food_crustacean_root_stew	Shared	Prepared	Stew	crustacean-root-stew	a crustacean and root stew	Cracked shells and firm root pieces simmer together in a thick, red-gold pot liquor.	Sweet shell stock penetrates earthy vegetables with peppery maritime richness.	fish	Hearty	Cooked	Good	650	24	MaritimeTrade
preindustrial_food_crustacean_shell_broth	Shared	Prepared	Soup	crustacean-shell-broth	a crustacean shell broth	Long simmering has drawn a deep red broth from broken shells, herbs, and aromatic vegetables.	Intense roasted shell sweetness leaves a savoury, faintly mineral finish.	fish	Standard	Cooked	Good	450	17	MaritimeTrade
preindustrial_food_crustacean_rice_pilaf	Shared	Prepared	Shellfish	crustacean-rice-pilaf	a crustacean rice pilaf	Separate seasoned rice grains surround generous pieces of pink crustacean meat on a broad dish.	Aromatic grain and sweet flesh share warm spice and reduced shell stock.	rice	Rich	Cooked	VeryGood	600	31	Islamicate
preindustrial_food_crustacean_barley_bake	Shared	Prepared	Shellfish	crustacean-barley-bake	a crustacean barley bake	Barley and picked crustacean meat bake beneath a crisp, herb-strewn surface in a deep pan.	Toasted malt balances succulent sweetness and rich shell liquor.	barley	Rich	Cooked	Good	550	26	RegionalOldWorld
preindustrial_food_crustacean_feast_pie	Shared	Prepared	Shellfish	crustacean-feast-pie	a crustacean feast pie	Whole claw pieces ornament a tall pastry lid above a filling of picked meat and savoury cream.	Luxurious shellfish sweetness saturates flaky crust, herbs, and peppered sauce.	fish	Feast	Cooked	Great	750	50	European
preindustrial_food_dressed_fresh_oysters	Shared	Prepared	Shellfish	dressed-fresh-oysters	a dish of dressed fresh oysters	Opened oysters rest in deep half-shells, each brightened with a spoonful of sharp herb dressing.	Cold mineral brine and creamy flesh finish with lively sourness.	fish	Light	Fresh	Good	400	22	MaritimeTrade
preindustrial_food_crumb_baked_oysters	Shared	Prepared	Shellfish	crumb-baked-oysters	crumb-baked oysters	A neat tray of open oysters carries browned crumbs and herbs over bubbling shell liquor.	Crisp toast, creamy flesh, and concentrated salinity create a rich contrast.	fish	Rich	Cooked	Good	450	26	MaritimeTrade
preindustrial_food_coal_grilled_oysters	Shared	Prepared	Shellfish	coal-grilled-oysters	coal-grilled oysters	Several oyster shells sit blackened from coals, their plump contents just firmed in smoky juices.	Woodsmoke adds depth to creamy brine and a faint metallic sweetness.	fish	Rich	Cooked	Good	420	25	MaritimeTrade
preindustrial_food_fried_oyster_morsels	Shared	Prepared	Shellfish	fried-oyster-morsels	fried oyster morsels	Plump oysters hide within coarse, deeply golden crumbs scattered across a warm serving plate.	Brittle coating releases soft creamy flesh with bold ocean salt.	fish	Rich	Cooked	Good	300	24	MaritimeTrade
preindustrial_food_deep_oyster_pie	Shared	Prepared	Shellfish	deep-oyster-pie	a deep oyster pie	Whole oysters and their savoury liquor fill a tall pie beneath a vented brown pastry lid.	Mineral brine floods the rich sauce and crisp wheat casing.	fish	Feast	Cooked	VeryGood	700	40	European
preindustrial_food_steamed_mussel_pot	Shared	Prepared	Shellfish	steamed-mussel-pot	a pot of steamed mussels	Blue-black mussel shells gape in a covered pot, releasing fragrant broth around onion and herbs.	Small orange morsels taste sweet, briny, and softly aromatic.	fish	Hearty	Cooked	Good	650	20	MaritimeTrade
preindustrial_food_mussel_broth	Shared	Prepared	Soup	mussel-broth	a bowl of mussel broth	Golden shell liquor surrounds shelled mussels, chopped greens, and fine strands of softened onion.	Clean brine and herbal freshness give the broth remarkable depth.	fish	Hearty	Cooked	Good	500	18	MaritimeTrade
preindustrial_food_mussel_crumb_bake	Shared	Prepared	Shellfish	mussel-crumb-bake	a mussel crumb bake	Orange mussel flesh is packed beneath a browned, herb-rich crumb cap in a shallow crock.	Sweet morsels and toasted bread share butter-like richness and pepper.	fish	Rich	Cooked	Good	420	24	MaritimeTrade
preindustrial_food_clear_clam_broth	Shared	Prepared	Soup	clear-clam-broth	a clear clam broth	Small pale clams rest in a crystal broth with only herbs and tender onion for company.	Gentle sweetness, mineral salinity, and a fresh green finish remain distinct.	fish	Standard	Cooked	Good	480	17	MaritimeTrade
preindustrial_food_baked_stuffed_clams	Shared	Prepared	Shellfish	baked-stuffed-clams	baked stuffed clams	Chopped clam and seasoned bread fill a row of shells baked to dark-gold peaks.	Chewy marine morsels mingle with crisp crumbs and sharp herbs.	fish	Rich	Cooked	Good	400	23	MaritimeTrade
preindustrial_food_clam_fritters	Shared	Prepared	Shellfish	clam-fritters	a plate of clam fritters	Chopped clams dot broad spoonfuls of batter fried into irregular bronze fritters.	Sweet chew and salty liquor punctuate their hot, crisp grain.	fish	Rich	Cooked	Good	320	21	MaritimeTrade
preindustrial_food_seared_scallop_medallions	Shared	Prepared	Shellfish	seared-scallop-medallions	seared scallop medallions	Round white scallops carry caramel-brown faces while their sides remain pearly and soft.	Their buttery sweetness meets toasted edges and restrained sea salt.	fish	Rich	Cooked	VeryGood	280	30	MaritimeTrade
preindustrial_food_scallop_herb_skewer	Shared	Prepared	Shellfish	scallop-herb-skewer	a scallop herb skewer	Large scallops and folded herbs alternate on a fine skewer delicately browned over flame.	Sweet succulent flesh carries green fragrance and a faint char.	fish	Rich	Cooked	VeryGood	250	29	MaritimeTrade
preindustrial_food_scallop_custard_pie	Shared	Prepared	Shellfish	scallop-custard-pie	a scallop custard pie	Pale scallops pattern a glossy egg-set filling within a carefully fluted pastry shell.	Delicate sweetness and silken custard sit above a crisp, buttery crust.	fish	Feast	Cooked	VeryGood	500	39	European
preindustrial_food_garlic_herb_snails	Shared	Prepared	Shellfish	garlic-herb-snails	garlic-herb baked snails	Tender snails occupy small shell cups flooded with bubbling garlic and chopped green herbs.	Earthy chew meets pungent richness, salt, and a mellow woodland savour.	fish	Rich	Cooked	Good	280	23	European
preindustrial_food_snail_and_onion_stew	Shared	Prepared	Stew	snail-and-onion-stew	a snail-and-onion stew	Dark snail morsels and translucent onions share a thick herb-laden brown cooking liquor.	Earthy meat, allium sweetness, and pepper make a robust rustic bowl.	fish	Hearty	Cooked	Good	500	20	European
preindustrial_food_boiled_whelk_bowl	Shared	Prepared	Shellfish	boiled-whelk-bowl	a bowl of boiled whelks	Spiral shells hold firm morsels loosened by boiling and served with a sharp green dressing.	The chewy flesh tastes strongly marine, sweet, and faintly mineral.	fish	Standard	Cooked	Standard	500	17	MaritimeTrade
preindustrial_food_griddled_cockles	Shared	Prepared	Shellfish	griddled-cockles	a dish of griddled cockles	Tiny cockles have opened across a hot plate, their shells scorched around plump little centres.	Concentrated brine and sweetness arrive with a dry smoky edge.	fish	Standard	Cooked	Good	400	18	MaritimeTrade
preindustrial_food_ember_roasted_limpets	Shared	Prepared	Shellfish	ember-roasted-limpets	ember-roasted limpets	Conical limpet shells are charred underneath, each holding a firm morsel loosened by fire.	Smoky chew delivers intense salt, iodine-like minerality, and slight sweetness.	fish	Standard	Cooked	Standard	380	15	MaritimeTrade
preindustrial_food_grand_mixed_shellfish_dish	Shared	Prepared	Shellfish	grand-mixed-shellfish-dish	a grand mixed-shellfish dish	Crustacean claws, opened molluscs, and seared shellfish meats rise in an elaborate communal arrangement.	Every bite shifts between sweet, creamy, firm, smoky, and richly briny flavours.	fish	Feast	Cooked	Great	1400	72	MaritimeTrade
preindustrial_food_fish_and_shellfish_soup	Shared	Prepared	Soup	fish-and-shellfish-soup	a fish-and-shellfish soup	Flaky fish and opened shells share a fragrant amber broth with herbs and tender vegetables.	Sweet shell liquor deepens clean fish savour and peppery garden notes.	fish	Hearty	Cooked	Good	650	23	MaritimeTrade
preindustrial_food_creamy_fish_soup	Shared	Prepared	Soup	creamy-fish-soup	a creamy fish soup	Pale broth thickened with dairy surrounds soft fish flakes and finely chopped green herbs.	Rounded creaminess smooths the salt and leaves a gentle sweet finish.	fish	Rich	Cooked	Good	550	23	European
preindustrial_food_thick_fish_chowder	Shared	Prepared	Soup	thick-fish-chowder	a thick fish chowder	Chunky fish and roots nearly fill a creamy, spoon-coating broth served in a deep crock.	Rich stock, sweet flesh, and earthy vegetables make a substantial savour.	fish	Hearty	Cooked	Good	700	24	MaritimeTrade
preindustrial_food_clear_river_fish_soup	Shared	Prepared	Soup	clear-river-fish-soup	a clear river-fish soup	A transparent broth displays thin fish pieces, bright herbs, and pale root slices beneath its surface.	Light freshwater sweetness meets clean stock and fragrant leaves.	fish	Standard	Cooked	Standard	500	13	Universal
preindustrial_food_roasted_fish_soup	Shared	Prepared	Soup	roasted-fish-soup	a roasted-fish soup	Fire-browned fish pieces lend dark colour and floating golden fat to a hearty vegetable broth.	Smoke and caramelised skin strengthen the soup's deep marine character.	fish	Hearty	Cooked	Good	600	18	Universal
preindustrial_food_sour_shellfish_soup	Shared	Prepared	Soup	sour-shellfish-soup	a sour shellfish soup	A clear tart broth holds shelled morsels, wilted greens, and bright aromatic stems.	Refreshing acidity heightens natural brine and sweetens the finish.	fish	Hearty	Cooked	Good	550	20	MaritimeTrade
preindustrial_food_spiced_crustacean_soup	Shared	Prepared	Soup	spiced-crustacean-soup	a spiced crustacean soup	A red-gold broth surrounds cracked crustacean pieces and vegetables softened by aromatic heat.	Warm spice reinforces roasted shell sweetness and lingering pepper.	fish	Hearty	Cooked	Good	650	25	Islamicate
preindustrial_food_fish_head_broth	Shared	Prepared	Soup	fish-head-broth	a rich fish-head broth	Cloudy broth made from heads and collars gleams with fat and small flakes of cheek meat.	Gelatinous richness supports strong fish savour, herbs, and salt.	fish	Hearty	Cooked	Standard	500	10	Universal
preindustrial_food_fish_bone_broth	Shared	Prepared	Soup	fish-bone-broth	a long-simmered fish-bone broth	A pale stock strained from fish bones retains a few soft herbs and shimmering droplets of oil.	The light liquid tastes clean, saline, and subtly gelatinous.	fish	Standard	Cooked	Standard	450	8	Universal
preindustrial_food_roe_thickened_soup	Shared	Prepared	Soup	roe-thickened-soup	a roe-thickened fish soup	Thousands of tiny fish eggs give this golden broth texture around larger flakes and chopped herbs.	Briny pops and oily richness thicken a deeply savoury stock.	fish	Rich	Cooked	Good	550	22	MaritimeTrade
preindustrial_food_fish_skin_sour_soup	Shared	Prepared	Soup	fish-skin-sour-soup	a sour fish-skin soup	Soft translucent pieces of fish skin curl among greens in an aromatic, sharply sour broth.	Tang cuts through sticky richness and concentrated marine flavour.	fish	Hearty	Cooked	Standard	500	12	Universal
preindustrial_food_shellfish_barley_soup	Shared	Prepared	Soup	shellfish-barley-soup	a shellfish barley soup	Pearled barley, chopped molluscs, and onion form a thick coastal soup dotted with herbs.	Malty grain carries brine, sweetness, and a satisfying chewy depth.	fish	Hearty	Cooked	Good	650	20	RegionalOldWorld
preindustrial_food_fish_rice_congee	Shared	Prepared	Soup	fish-rice-congee	a fish rice congee	Rice has dissolved into a smooth white porridge holding tender fish and fine green aromatics.	Mellow grain softens the salt while retaining gentle ocean sweetness.	rice	Hearty	Cooked	Good	600	17	EastAsian
preindustrial_food_shellfish_rice_gruel	Shared	Prepared	Soup	shellfish-rice-gruel	a shellfish rice gruel	A loose rice gruel contains chopped shellfish and their pale, sweet cooking liquor.	Soft grains taste lightly marine with intermittent chewy, briny morsels.	rice	Standard	Cooked	Standard	550	14	EastAsian
preindustrial_food_fish_bread_soup	Shared	Prepared	Soup	fish-bread-soup	a fish-and-bread soup	Chunks of old bread swell in a fish broth with onion, herbs, and scattered flakes.	Toasted crumb thickens the savoury liquid and mellows its salinity.	bread	Hearty	Cooked	Standard	600	13	European
preindustrial_food_shellfish_bread_sop	Shared	Prepared	Soup	shellfish-bread-sop	a shellfish bread sop	Dark bread slices have absorbed steaming shellfish liquor beneath a heap of opened molluscs.	Sour grain and sweet brine combine in a hearty, peppered mouthful.	bread	Hearty	Cooked	Good	620	19	European
preindustrial_food_green_fish_pottage	Shared	Prepared	Stew	green-fish-pottage	a green fish pottage	Chopped leafy vegetables and fish cook down together into a thick, green-flecked household pottage.	Fresh bitterness balances soft flakes, onion sweetness, and rich broth.	fish	Hearty	Cooked	Standard	650	14	Universal
preindustrial_food_root_and_fish_pottage	Shared	Prepared	Stew	root-and-fish-pottage	a root-and-fish pottage	Soft root pieces, broken fish, and grain thicken this brown, spoon-standing communal dish.	Earthy sweetness and pepper surround a mild, sustaining fish savour.	fish	Hearty	Cooked	Standard	700	15	Universal
preindustrial_food_fish_and_pulse_stew	Shared	Prepared	Stew	fish-and-pulse-stew	a fish-and-pulse stew	Whole pulses share a dark aromatic stew with firm fish chunks and softened onion.	Earthy beans absorb marine juices while spice warms the thick broth.	fish	Hearty	Cooked	Good	700	19	Islamicate
preindustrial_food_shellfish_festival_stew	Shared	Prepared	Stew	shellfish-festival-stew	a shellfish festival stew	Abundant crustacean and mollusc meats fill a glossy, spice-scented stew intended for communal serving.	Sweet brine, rich stock, and layered aromatics create lavish depth.	fish	Feast	Cooked	VeryGood	900	46	MaritimeTrade
preindustrial_food_smoke_dried_whole_fish	Shared	Prepared	Preserved	smoke-dried-whole-fish	a smoke-dried whole fish	A small whole fish has hardened beside smoke until its skin turned bronze and its body stiff.	Concentrated salt and woodsmoke surround tough, oily flesh.	fish	Preserved	Preserved	Standard	220	9	Universal
preindustrial_food_salted_fish_side	Shared	Prepared	Preserved	salted-fish-side	a salted side of fish	Coarse salt crystals remain lodged across a flattened fish side cured firm for storage.	Powerful brine dominates dense flesh with a lingering marine savour.	fish	Preserved	Preserved	Standard	400	13	MaritimeTrade
preindustrial_food_sun_dried_fish_strips	Shared	Prepared	Preserved	sun-dried-fish-strips	a bundle of sun-dried fish strips	Long pale fish strips have dried leathery and are tied together as a portable ration.	They chew slowly, releasing salt, clean fish sweetness, and sun-warmed oil.	fish	Preserved	ShelfStable	Standard	250	10	Universal
preindustrial_food_hot_smoked_fish_portion	Shared	Prepared	Preserved	hot-smoked-fish-portion	a hot-smoked fish portion	A thick cooked fish portion has a dark mahogany surface and moist flakes stained by smoke.	Rich flesh carries sweet wood, salt, and a peppery cured depth.	fish	Preserved	Preserved	Good	350	16	Universal
preindustrial_food_cold_smoked_fish_slice	Shared	Prepared	Preserved	cold-smoked-fish-slice	a cold-smoked fish slice	A translucent slice of cured fish shows dark edges and a silky, firm interior.	Gentle smoke layers over concentrated brine and buttery marine richness.	fish	Preserved	Preserved	Good	180	14	RegionalOldWorld
preindustrial_food_potted_smoked_fish	Shared	Prepared	Preserved	potted-smoked-fish	a pot of smoked fish	Pulled smoked fish is pressed beneath seasoned fat in a squat crock sealed for keeping.	Smoke and pepper permeate rich flakes softened by savoury fat.	fish	Preserved	Preserved	Good	300	18	European
preindustrial_food_jellied_fish_portion	Shared	Prepared	Preserved	jellied-fish-portion	a jellied fish portion	Pale fish pieces are suspended within a clear, trembling savoury jelly shaped in a small mould.	Cool gelatin melts around salty flakes, herbs, and mild acidic sharpness.	fish	Standard	Preserved	Good	300	17	European
preindustrial_food_jellied_eel_bowl	Shared	Prepared	Preserved	jellied-eel-bowl	a bowl of jellied eel	Round eel sections sit in translucent set broth with pepper and green herb fragments.	The cool jelly softens oily flesh and leaves a strong earthy brine.	fish	Hearty	Preserved	Standard	350	16	European
preindustrial_food_fermented_fish_cakes	Shared	Prepared	Preserved	fermented-fish-cakes	fermented fish cakes	Seasoned fermented fish paste has been shaped into small cakes and cooked until their surfaces browned.	Pungent savour, salt, and deep umami-like richness linger insistently.	fish	Preserved	Fermented	Standard	220	12	EastAsian
preindustrial_food_fermented_fish_and_rice	Shared	Prepared	Preserved	fermented-fish-and-rice	fermented fish with rice	Fish pieces and rice have soured together into a compact, leaf-wrapped preserved portion.	Sharp fermentation joins sweet grain, brine, and a powerful mature aroma.	rice	Preserved	Fermented	Good	300	16	EastAsian
preindustrial_food_salted_fish_roe_cake	Shared	Prepared	Preserved	salted-fish-roe-cake	a salted fish-roe cake	Fish roe is pressed with salt into a firm amber cake sliced for sparing use.	Intense briny richness and tiny popping grains fill even a small bite.	fish	Preserved	Preserved	Good	180	18	MaritimeTrade
preindustrial_food_smoked_roe_sac	Shared	Prepared	Preserved	smoked-roe-sac	a smoked roe sac	A whole roe sac hangs firm and dark-gold after curing in cool aromatic smoke.	Dense eggs taste nutty, salty, smoky, and richly marine.	fish	Preserved	Preserved	Good	200	20	MaritimeTrade
preindustrial_food_dried_shellfish_meat	Shared	Prepared	Preserved	dried-shellfish-meat	dried shellfish meat	Shelled mollusc pieces have shrunk into wrinkled, amber morsels intended for storage or chewing.	Concentrated sweetness and strong brine emerge from their leathery texture.	fish	Preserved	ShelfStable	Standard	160	13	MaritimeTrade
preindustrial_food_smoked_mussel_skewer	Shared	Prepared	Preserved	smoked-mussel-skewer	a smoked mussel skewer	Dark orange mussels are threaded tightly on a slender skewer and dried in aromatic smoke.	Chewy morsels carry wood, mineral salt, and concentrated shellfish sweetness.	fish	Preserved	Preserved	Good	180	15	MaritimeTrade
preindustrial_food_cleaned_fish_for_stuffing	Shared	Intermediate	Intermediate	cleaned-fish-for-stuffing	a cleaned fish ready for stuffing	A whole fish has been scaled, gutted, washed, and opened neatly along the belly for a prepared filling.		fish	None	None	Standard	650	13	Universal
preindustrial_food_boned_fish_fillet_sheet	Shared	Intermediate	Intermediate	boned-fish-fillet-sheet	a broad boned fish fillet sheet	Careful knife work has produced a single thin, boneless sheet of fish suitable for rolling or fine cutting.		fish	None	None	Good	350	14	Universal
