stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
preindustrial_food_chili_maize_porridge	Shared	Prepared	Porridge	bowl	a bowl of chile maize porridge	Red chile flecks blaze across thick yellow maize meal.	Sweet corn quickly yields to a dry, building heat.	corn	Hearty	Cooked	Good	440	0.82	Mesoamerican
preindustrial_food_bean_maize_porridge	Shared	Prepared	Porridge	bowl	a bowl of bean-maize porridge	Dark beans stud a golden porridge of coarse maize.	Creamy pulses and sweet corn form a hearty earthy mouthful.	corn	Hearty	Cooked	Standard	490	0.70	IndigenousAmerican
preindustrial_food_pumpkin_maize_porridge	Shared	Prepared	Porridge	bowl	a bowl of pumpkin maize porridge	Orange squash has melted smoothly into yellow maize meal.	It tastes gently sweet, vegetal, and warmly corn-rich.	corn	Hearty	Cooked	Good	480	0.76	IndigenousAmerican
preindustrial_food_quinoa_porridge	Shared	Prepared	Porridge	bowl	a bowl of quinoa porridge	Tiny ringed seeds lie fluffy and distinct in this pale bowl.	It is grassy, nutty, and faintly bitter.	food	Staple	Cooked	Standard	440	0.62	Andean
preindustrial_food_amaranth_porridge	Shared	Prepared	Porridge	bowl	a bowl of amaranth porridge	Minute amaranth seeds make a sticky, cream-brown porridge.	Its toasted seed flavour is peppery and gently sweet.	food	Staple	Cooked	Good	430	0.66	IndigenousAmerican
preindustrial_food_cassava_porridge	Shared	Prepared	Porridge	bowl	a bowl of cassava porridge	Carefully prepared cassava starch has cooked into a glossy white mass.	It is smooth, mild, and cleanly starchy.	food	Staple	Cooked	Standard	450	0.46	SubSaharanAfrican
preindustrial_food_plantain_grain_porridge	Shared	Prepared	Porridge	bowl	a bowl of plantain-grain porridge	Mashed plantain lends pale gold sweetness to a firm grain bowl.	It is fruity, starchy, and softly savoury.	food	Hearty	Cooked	Good	470	0.78	SubSaharanAfrican
preindustrial_food_boiled_wheat_berries	Shared	Prepared	Grain	bowl	a bowl of boiled wheat berries	Whole wheat berries sit glossy and plump in a plain wooden bowl.	They are chewy, wholesome, and mildly nutty.	wheat	Staple	Cooked	Standard	420	0.50	RegionalOldWorld
preindustrial_food_boiled_barley	Shared	Prepared	Grain	bowl	a bowl of boiled barley	Soft barley pearls hold their shape in a little salted liquor.	Their tender chew carries a clean, malty sweetness.	barley	Staple	Cooked	Standard	430	0.46	RegionalOldWorld
preindustrial_food_boiled_rye_berries	Shared	Prepared	Grain	bowl	a bowl of boiled rye berries	Dark whole rye berries crowd together beneath a moist sheen.	They taste earthy and sour-sweet with a resilient bite.	rye	Staple	Cooked	Standard	420	0.44	European
preindustrial_food_boiled_oat_groats	Shared	Prepared	Grain	bowl	a bowl of boiled oat groats	Whole oat groats make a pale, thickly clustered bowlful.	Their creamy centres contrast with a pleasantly firm skin.	oat	Staple	Cooked	Standard	420	0.48	European
preindustrial_food_boiled_millet	Shared	Prepared	Grain	bowl	a bowl of boiled millet	Loose golden millet grains mound lightly without becoming paste.	They taste delicate, dry, and faintly grassy.	millet	Staple	Cooked	Standard	410	0.42	RegionalOldWorld
preindustrial_food_boiled_sorghum	Shared	Prepared	Grain	bowl	a bowl of boiled sorghum	Pearly reddish sorghum grains fill this sturdy earthen bowl.	The bite is firm, earthy, and subtly sweet.	sorghum	Staple	Cooked	Standard	420	0.40	SubSaharanAfrican
preindustrial_food_plain_boiled_rice	Shared	Prepared	Grain	bowl	a bowl of plain boiled rice	Separate white grains steam gently in a neatly heaped bowl.	The rice is clean, soft, and delicately fragrant.	rice	Staple	Cooked	Standard	410	0.52	EastAsian
preindustrial_food_broth_boiled_rice	Shared	Prepared	Grain	bowl	a bowl of broth-boiled rice	Each rice grain gleams with savoury stock absorbed during cooking.	It tastes gently meaty while retaining a clean grain finish.	rice	Hearty	Cooked	Good	430	0.82	Universal
preindustrial_food_saffron_rice	Shared	Prepared	Grain	dish	a dish of saffron rice	Some long rice grains glow yellow among the fragrant white mound.	Floral saffron and butter enrich the delicate rice.	rice	Rich	Cooked	VeryGood	420	2.05	Islamicate
preindustrial_food_herbed_rice	Shared	Prepared	Grain	bowl	a bowl of herbed rice	Chopped fresh herbs scatter green through fluffy boiled rice.	It tastes bright, vegetal, and lightly salted.	rice	Standard	Cooked	Good	410	0.76	RegionalOldWorld
preindustrial_food_spiced_rice	Shared	Prepared	Grain	bowl	a bowl of spiced rice	Whole and ground spices perfume a warm mound of tinted rice.	Layered aromatics give the mild grains a lingering warmth.	rice	Hearty	Cooked	Good	420	1.05	SouthAsian
preindustrial_food_pulse_rice	Shared	Prepared	Grain	bowl	a bowl of rice and pulses	Yellow pulses mingle evenly with soft rice in a simple one-pot dish.	It is earthy, mellow, and satisfyingly substantial.	rice	Hearty	Cooked	Standard	470	0.70	SouthAsian
preindustrial_food_fruit_rice	Shared	Prepared	Grain	dish	a dish of fruit-studded rice	Dried fruit glows red and amber among buttery long grains.	Sweet-tart fruit punctuates fragrant, lightly savoury rice.	rice	Rich	Cooked	VeryGood	430	1.75	Islamicate
preindustrial_food_nut_rice	Shared	Prepared	Grain	dish	a dish of nut-strewn rice	Toasted nuts lie generously over a mound of seasoned rice.	Crunchy roasted richness contrasts with the tender grains.	rice	Rich	Cooked	VeryGood	430	1.85	Islamicate
preindustrial_food_crusted_rice	Shared	Prepared	Grain	wedge	a wedge of crusted rice	A golden, crisp-bottomed wedge holds fluffy rice above its crust.	It cracks with buttered toastiness before turning soft.	rice	Rich	Cooked	VeryGood	360	1.52	Islamicate
preindustrial_food_steamed_rice_cake	Shared	Prepared	Grain	cake	a steamed rice cake	A squat white cake of pounded rice bears the weave of its steamer.	It is springy, mild, and softly sweet.	rice	Staple	Fresh	Standard	240	0.65	EastAsian
preindustrial_food_pounded_grain_ball	Shared	Prepared	Grain	ball	a pounded grain ball	Boiled grain has been worked into a smooth, palm-sized ball.	It is dense, chewy, and quietly cereal-sweet.	food	Staple	Fresh	Standard	220	0.46	Universal
preindustrial_food_boiled_grain_with_greens	Shared	Prepared	Grain	bowl	a bowl of boiled grain and greens	Wilted greens wind through whole boiled kernels in this modest dish.	It tastes vegetal and nutty with a mineral edge.	food	Hearty	Cooked	Standard	460	0.62	Universal
preindustrial_food_boiled_grain_with_mushrooms	Shared	Prepared	Grain	bowl	a bowl of mushroomed grain	Browned mushrooms nestle among glossy kernels cooked in their juices.	Woodsy savour penetrates the chewy, nutty grain.	food	Hearty	Cooked	Good	450	0.98	RegionalOldWorld
preindustrial_food_boiled_grain_with_onions	Shared	Prepared	Grain	bowl	a bowl of onioned grain	Caramel-coloured onions fold through a mound of tender whole grain.	Sweet onion and toasted cereal make a homely savour.	food	Hearty	Cooked	Good	450	0.82	Universal
preindustrial_food_boiled_grain_with_dripping	Shared	Prepared	Grain	bowl	a bowl of dripping-dressed grain	Hot drippings gloss every kernel of this plainly seasoned grain.	It tastes roasted, salty, and satisfyingly rich.	food	Rich	Cooked	Good	430	1.04	Universal
preindustrial_food_boiled_grain_with_curds	Shared	Prepared	Grain	bowl	a bowl of grain and curds	Fresh curds crumble white over a warm bed of whole grain.	Milky tang and chewy kernels form a balanced savoury bite.	food	Hearty	Cooked	Good	450	1.05	RegionalOldWorld
preindustrial_food_boiled_grain_with_egg	Shared	Prepared	Grain	bowl	a bowl of egg-dressed grain	Chopped boiled egg scatters yellow and white across seasoned kernels.	It tastes mellow and nourishing with gentle egg richness.	food	Rich	Cooked	Good	450	1.12	Universal
preindustrial_food_feast_grain_platter	Shared	Prepared	Grain	platter	a lavish grain platter	Spiced grain, meat morsels, fruit, and nuts crowd a broad serving platter.	Savoury richness, fragrant spice, and sweet fruit unfold together.	food	Feast	Cooked	VeryGood	850	4.20	RegionalOldWorld
preindustrial_food_funeral_grain_dish	Shared	Prepared	Grain	dish	a sweetened ceremonial grain dish	Boiled whole grain is dressed with honey, fruit, and solemn care.	It is tender, sweet, and scented with warm spice.	wheat	Rich	Cooked	Good	430	1.58	RegionalOldWorld
preindustrial_food_harvest_grain_dish	Shared	Prepared	Grain	bowl	a harvest bowl of mixed grain	New and old grains mingle with beans in a generous seasonal bowl.	It tastes varied, earthy, and warmly sustaining.	food	Hearty	Cooked	Good	500	1.05	Universal
preindustrial_food_plain_wheat_noodles	Shared	Prepared	Noodle	bowl	a bowl of plain wheat noodles	Long pale noodles coil loosely in a bowl with only a sheen of oil.	They are wheaten, tender, and modestly salted.	wheat	Staple	Cooked	Standard	380	0.62	RegionalOldWorld
preindustrial_food_broad_cut_noodles	Shared	Prepared	Noodle	bowl	a bowl of broad-cut noodles	Wide hand-cut ribbons overlap in soft folds across the bowl.	Their broad surfaces offer a supple, floury chew.	wheat	Staple	Cooked	Standard	390	0.68	RegionalOldWorld
preindustrial_food_fine_cut_noodles	Shared	Prepared	Noodle	bowl	a bowl of fine-cut noodles	Dozens of slender dough threads make a delicate tangled mound.	They taste light and wheaten with a quick, soft bite.	wheat	Staple	Cooked	Good	350	0.76	RegionalOldWorld
preindustrial_food_torn_dough_noodles	Shared	Prepared	Noodle	bowl	a bowl of torn dough noodles	Irregular thumb-torn scraps of dough swim in a little cooking broth.	Each piece is soft-centred, chewy-edged, and savoury.	dough	Staple	Cooked	Standard	400	0.60	Universal
preindustrial_food_knife_shaved_noodles	Shared	Prepared	Noodle	bowl	a bowl of shaved noodles	Thick tapered flakes shaved from a dough block lie in tangled layers.	Thin edges yield around satisfyingly chewy centres.	wheat	Staple	Cooked	Good	390	0.78	EastAsian
preindustrial_food_hand_pulled_noodles	Shared	Prepared	Noodle	bowl	a bowl of hand-pulled noodles	Even strands drawn by hand coil in long unbroken loops.	They are smooth, elastic, and cleanly wheaten.	wheat	Staple	Cooked	Good	380	0.84	EastAsian
preindustrial_food_twisted_noodles	Shared	Prepared	Noodle	bowl	a bowl of twisted noodles	Short dough cords have been rolled into loose spirals by hand.	Ridges catch salt and oil around a firm wheat bite.	wheat	Staple	Cooked	Good	370	0.78	RegionalOldWorld
preindustrial_food_rice_noodles	Shared	Prepared	Noodle	bowl	a bowl of rice noodles	Translucent white rice strands gather in a soft, glossy nest.	They are delicate and clean-tasting with a slippery texture.	rice	Staple	Cooked	Standard	350	0.72	EastAsian
preindustrial_food_broad_rice_noodles	Shared	Prepared	Noodle	bowl	a bowl of broad rice noodles	Flat pearly rice sheets have been cut into broad tender ribbons.	Their silky chew carries a faint steamed-rice sweetness.	rice	Staple	Cooked	Good	370	0.84	EastAsian
preindustrial_food_millet_noodles	Shared	Prepared	Noodle	bowl	a bowl of millet noodles	Buff-coloured millet strands form a somewhat fragile, rustic tangle.	They taste grassy and nutty with a crumbly bite.	millet	Staple	Cooked	Standard	360	0.66	EastAsian
preindustrial_food_buckwheat_noodles	Shared	Prepared	Noodle	bowl	a bowl of dark grain noodles	Grey-brown noodles lie neatly gathered beside a small pool of broth.	They are earthy, nutty, and pleasantly robust.	food	Staple	Cooked	Good	370	0.90	EastAsian
preindustrial_food_egg_noodles	Shared	Prepared	Noodle	bowl	a bowl of golden egg noodles	Egg gives these neatly cut noodles a warm yellow colour.	They taste rich, silky, and distinctly eggy.	dough	Rich	Cooked	Good	380	1.02	RegionalOldWorld
preindustrial_food_saffron_noodles	Shared	Prepared	Noodle	bowl	a bowl of saffron noodles	Fine noodles glow gold beneath a few visible saffron threads.	Floral spice and butter perfume the tender wheat.	wheat	Rich	Cooked	VeryGood	370	2.15	Islamicate
preindustrial_food_spinach_noodles	Shared	Prepared	Noodle	bowl	a bowl of green herb noodles	Leafy greens kneaded into the dough colour these ribbons deep green.	They taste vegetal, wheaten, and faintly mineral.	dough	Standard	Cooked	Good	370	0.92	RegionalOldWorld
preindustrial_food_herb_noodles	Shared	Prepared	Noodle	bowl	a bowl of fresh-herb noodles	Minced herbs show brightly within pale hand-rolled strands.	A fresh garden fragrance lifts the soft wheat flavour.	dough	Standard	Cooked	Good	370	0.88	Universal
preindustrial_food_garlic_oil_noodles	Shared	Prepared	Noodle	bowl	a bowl of garlic-oil noodles	Crushed garlic and golden oil coat a loose mound of noodles.	They are pungent, savoury, and warmly toasted.	wheat	Hearty	Cooked	Good	390	0.94	RegionalOldWorld
preindustrial_food_buttered_noodles	Shared	Prepared	Noodle	bowl	a bowl of buttered noodles	Melted butter gives every broad noodle a rich yellow sheen.	The taste is creamy, salty, and comfortingly wheaten.	wheat	Rich	Cooked	Good	390	1.18	European
preindustrial_food_cheese_noodles	Shared	Prepared	Noodle	bowl	a bowl of cheese-dressed noodles	Melted sharp cheese stretches between the folds of hot noodles.	Salty dairy richness blankets the tender dough.	wheat	Rich	Cooked	Good	420	1.48	European
preindustrial_food_curd_noodles	Shared	Prepared	Noodle	bowl	a bowl of noodles with curds	Fresh white curds tumble among short, warmly buttered noodles.	Mild milk tang balances their soft floury body.	wheat	Rich	Cooked	Good	420	1.28	RegionalOldWorld
preindustrial_food_yogurt_noodles	Shared	Prepared	Noodle	bowl	a bowl of yogurt-dressed noodles	Cool cultured yogurt pools around warm noodles dusted with herbs.	Creamy sourness contrasts with the mellow wheat.	wheat	Rich	Cooked	Good	410	1.22	Islamicate
preindustrial_food_poppyseed_noodles	Shared	Prepared	Noodle	bowl	a bowl of poppyseed noodles	Crushed blue-black seeds cling thickly to buttered dough ribbons.	They taste nutty, earthy, and faintly sweet.	wheat	Rich	Cooked	Good	390	1.20	European
preindustrial_food_walnut_noodles	Shared	Prepared	Noodle	bowl	a bowl of walnut noodles	Ground walnuts form a coarse brown dressing over the noodles.	Deep roasted nuttiness fills each supple mouthful.	wheat	Rich	Cooked	Good	400	1.42	RegionalOldWorld
preindustrial_food_sesame_noodles	Shared	Prepared	Noodle	bowl	a bowl of sesame noodles	A creamy sesame dressing gathers in the bends of long noodles.	Toasted seed richness ends with a gentle bitterness.	wheat	Rich	Cooked	Good	400	1.34	EastAsian
preindustrial_food_honey_nut_noodles	Shared	Prepared	Noodle	bowl	a bowl of honey-nut noodles	Honey glazes short noodles scattered with freshly chopped nuts.	Sticky floral sweetness meets crisp roasted fragments.	wheat	Rich	Cooked	Good	390	1.56	RegionalOldWorld
preindustrial_food_broth_noodles	Shared	Prepared	Noodle	bowl	a bowl of noodles in broth	Pale noodles drift beneath the clear surface of a savoury broth.	Soft wheat carries the clean, salty stock flavour.	wheat	Hearty	Cooked	Standard	480	0.82	Universal
preindustrial_food_onion_broth_noodles	Shared	Prepared	Noodle	bowl	a bowl of onion-broth noodles	Sweet softened onions float with broad noodles in brown broth.	The liquor is mellow, savoury, and deeply onion-sweet.	wheat	Hearty	Cooked	Good	490	0.96	Universal
preindustrial_food_herb_broth_noodles	Shared	Prepared	Noodle	bowl	a bowl of herb-broth noodles	Fresh herbs speckle clear broth around a nest of fine strands.	Green fragrance brightens the warm, salted stock.	wheat	Hearty	Cooked	Good	480	0.98	Universal
preindustrial_food_mushroom_broth_noodles	Shared	Prepared	Noodle	bowl	a bowl of mushroom noodles	Brown mushrooms and noodles fill a dark woodland-scented broth.	It tastes earthy, savoury, and quietly peppery.	wheat	Hearty	Cooked	Good	490	1.12	RegionalOldWorld
preindustrial_food_meat_broth_noodles	Shared	Prepared	Noodle	bowl	a bowl of meat-broth noodles	Shreds of simmered meat rest over noodles in rich stock.	Brothy meat savour soaks into the chewy wheat.	wheat	Rich	Cooked	Good	520	1.48	Universal
preindustrial_food_fowl_broth_noodles	Shared	Prepared	Noodle	bowl	a bowl of fowl noodles	Pale poultry and springy noodles share a golden, fat-beaded broth.	It is cleanly meaty, soothing, and well salted.	wheat	Rich	Cooked	Good	510	1.42	EastAsian
preindustrial_food_fish_broth_noodles	Shared	Prepared	Noodle	bowl	a bowl of fish noodles	Flaked fish and slender noodles lie beneath an aromatic clear broth.	Delicate brine and fresh herbs season the soft strands.	rice	Hearty	Cooked	Good	500	1.38	MaritimeTrade
preindustrial_food_shellfish_noodles	Shared	Prepared	Noodle	bowl	a bowl of shellfish noodles	Small shellfish curl among noodles in a cloudy coastal broth.	The bowl tastes sweetly briny and richly mineral.	rice	Rich	Cooked	Good	500	1.62	MaritimeTrade
preindustrial_food_egg_drop_noodles	Shared	Prepared	Noodle	bowl	a bowl of egg-drop noodles	Tender yellow egg wisps web the broth around fine noodles.	Egg softens the salty stock with silken richness.	wheat	Rich	Cooked	Good	490	1.26	EastAsian
preindustrial_food_greens_noodles	Shared	Prepared	Noodle	bowl	a bowl of noodles and greens	Wilted leafy greens drape over noodles moistened with broth.	The dish is fresh, mineral, and gently savoury.	wheat	Hearty	Cooked	Standard	470	0.84	Universal
preindustrial_food_cabbage_noodles	Shared	Prepared	Noodle	bowl	a bowl of cabbage noodles	Sweet cabbage shreds mingle densely with short boiled noodles.	Soft brassica sweetness meets mild, chewy dough.	wheat	Hearty	Cooked	Standard	480	0.72	European
preindustrial_food_leek_noodles	Shared	Prepared	Noodle	bowl	a bowl of leek noodles	Pale green leek rings lie across butter-sheened noodles.	Their gentle onion sweetness enriches the soft wheat.	wheat	Hearty	Cooked	Good	450	0.94	European
preindustrial_food_pulse_noodles	Shared	Prepared	Noodle	bowl	a bowl of noodles and pulses	Brown pulses settle among sturdy noodles in thickened broth.	Their earthy creaminess makes the dish deeply filling.	wheat	Hearty	Cooked	Standard	520	0.86	RegionalOldWorld
preindustrial_food_spiced_pulse_noodles	Shared	Prepared	Noodle	bowl	a bowl of spiced pulse noodles	Golden pulses and aromatic spice cling to short dough strips.	Warm spice lifts a nutty, substantial pulse sauce.	wheat	Rich	Cooked	Good	510	1.12	SouthAsian
preindustrial_food_meat_sauce_noodles	Shared	Prepared	Noodle	bowl	a bowl of meat-sauced noodles	Finely chopped meat sauce coats broad noodles in a savoury glaze.	Every bite is rich with browned meat and softened onion.	wheat	Rich	Cooked	Good	480	1.58	RegionalOldWorld
preindustrial_food_fried_noodles	Shared	Prepared	Noodle	dish	a dish of fried noodles	Boiled noodles have been tossed over fierce heat until browned at the edges.	They taste smoky, oily, and pleasantly crisp in places.	wheat	Rich	Cooked	Good	400	1.18	EastAsian
preindustrial_food_crisp_noodle_cake	Shared	Prepared	Noodle	cake	a crisp noodle cake	A pressed round of noodles holds together beneath a crackling brown crust.	The crust is toasted and oily over a chewy middle.	wheat	Rich	Cooked	Good	340	1.08	EastAsian
preindustrial_food_baked_noodle_dish	Shared	Prepared	Noodle	dish	a baked noodle dish	Layered noodles have fused under a browned, savoury top.	The edges crunch while the covered centre stays tender.	wheat	Rich	Cooked	Good	460	1.40	European
preindustrial_food_noodle_egg_cake	Shared	Prepared	Noodle	cake	a noodle and egg cake	Egg binds curled noodles into a thick, pan-browned round.	It is custardy within, crisp outside, and warmly savoury.	dough	Rich	Cooked	Good	420	1.32	Universal
preindustrial_food_cold_sesame_noodles	Shared	Prepared	Noodle	bowl	a bowl of cool sesame noodles	Chilled noodles glisten beneath sesame paste and chopped herbs.	They taste nutty, refreshing, and lightly tart.	wheat	Rich	Fresh	Good	390	1.28	EastAsian
preindustrial_food_sour_dressed_noodles	Shared	Prepared	Noodle	bowl	a bowl of sour-dressed noodles	A sharp fermented dressing lightly coats these cooled dough ribbons.	The tangy bite leaves a salty, appetite-waking finish.	wheat	Standard	Fresh	Good	380	0.96	RegionalOldWorld
preindustrial_food_dried_noodle_bundle	Shared	Intermediate	Noodle	bundle	a bundle of dried noodles	Brittle flour-dusted strands are tied into a compact cooking bundle.		wheat	None	None	Standard	220	0.68	RegionalOldWorld
preindustrial_food_fresh_noodle_bundle	Shared	Intermediate	Noodle	bundle	a bundle of fresh noodles	Soft newly cut noodles hang in a loose nest under a veil of flour.		dough	None	None	Good	260	0.72	Universal
preindustrial_food_rice_noodle_sheet	Shared	Intermediate	Noodle	sheet	a folded rice-noodle sheet	A steamed translucent sheet of rice dough is folded for later cutting.		rice	None	None	Standard	180	0.56	EastAsian
preindustrial_food_noodle_dough_coil	Shared	Intermediate	Intermediate	coil	a coil of noodle dough	A rested rope of smooth dough waits beneath a light coat of oil.		dough	None	None	Standard	300	0.48	Universal
preindustrial_food_plain_boiled_dumplings	Shared	Prepared	Dumpling	bowl	a bowl of plain boiled dumplings	Small unfilled dough lumps sit plump and pale in a bowl.	They are soft, floury, and pleasantly chewy.	dough	Staple	Cooked	Standard	390	0.60	Universal
preindustrial_food_broth_dumplings	Shared	Prepared	Dumpling	bowl	a bowl of broth dumplings	Rustic spoon-dropped dumplings float high in clear savoury stock.	Their soft centres absorb salt and gentle meatiness.	dough	Hearty	Cooked	Standard	500	0.78	Universal
preindustrial_food_herb_dumplings	Shared	Prepared	Dumpling	bowl	a bowl of herb dumplings	Green herbs stipple each fluffy, irregular boiled dumpling.	They taste fresh, savoury, and warmly wheaten.	dough	Staple	Cooked	Good	390	0.76	Universal
preindustrial_food_suet_dumplings	Shared	Prepared	Dumpling	bowl	a bowl of suet dumplings	Rich fat makes these large simmered dumplings light and porous.	They are savoury, tender, and richly coating.	dough	Rich	Cooked	Good	410	1.12	European
preindustrial_food_cheese_dumplings	Shared	Prepared	Dumpling	bowl	a bowl of cheese dumplings	Crumbled cheese shows through the golden seams of boiled dough.	Salty dairy tang fills each soft, substantial bite.	dough	Rich	Cooked	Good	420	1.34	RegionalOldWorld
preindustrial_food_curd_dumplings	Shared	Prepared	Dumpling	plate	a plate of curd dumplings	Fresh curd gives these pale dumplings a delicate, pillowy structure.	They taste milky, gently sour, and lightly salted.	dough	Rich	Cooked	Good	400	1.22	RegionalOldWorld
preindustrial_food_bread_dumplings	Shared	Prepared	Dumpling	bowl	a bowl of bread dumplings	Stale bread crumbs have been bound into rough simmered balls.	They are soft, savoury, and flecked with toasted crust.	bread	Staple	Cooked	Standard	400	0.62	European
preindustrial_food_grain_dumplings	Shared	Prepared	Dumpling	bowl	a bowl of coarse grain dumplings	Cracked grain gives these compact boiled dumplings a pebbled surface.	Their dense chew tastes nutty and robust.	food	Staple	Cooked	Standard	400	0.58	Universal
preindustrial_food_millet_dumplings	Shared	Prepared	Dumpling	bowl	a bowl of millet dumplings	Golden millet meal forms small round dumplings with rustic cracks.	They are grassy, crumbly, and faintly sweet.	millet	Staple	Cooked	Standard	380	0.54	RegionalOldWorld
preindustrial_food_rice_dumplings	Shared	Prepared	Dumpling	plate	a plate of rice dumplings	Pounded rice has been shaped into smooth white ovals.	Their springy texture carries a delicate rice sweetness.	rice	Staple	Fresh	Good	360	0.78	EastAsian
preindustrial_food_maize_dumplings	Shared	Prepared	Dumpling	bowl	a bowl of maize dumplings	Yellow maize dough has been pinched into stout simmered pieces.	They taste warmly of corn with a soft, grainy bite.	corn	Staple	Cooked	Standard	390	0.52	IndigenousAmerican
preindustrial_food_cassava_dumplings	Shared	Prepared	Dumpling	bowl	a bowl of cassava dumplings	Glossy white cassava dumplings sit heavily in seasoned broth.	They are stretchy, mild, and thoroughly starchy.	food	Staple	Cooked	Standard	390	0.50	SubSaharanAfrican
preindustrial_food_steamed_plain_buns	Shared	Prepared	Dumpling	basket	a basket of plain steamed buns	Round white buns sit plump and unbrowned in a small steamer basket.	They are fluffy, moist, and gently yeasty.	dough	Staple	Fresh	Good	360	0.88	EastAsian
preindustrial_food_pan_fried_dumplings	Shared	Prepared	Dumpling	plate	a plate of pan-fried dumplings	Plump dumplings show crisp golden bottoms and soft pleated tops.	Toasted crunch yields to chewy, savoury dough.	dough	Rich	Cooked	Good	380	1.08	EastAsian
preindustrial_food_onion_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of onion-filled dumplings	Translucent sweet onions bulge beneath thin sealed dough.	The filling is mellow, savoury, and richly onion-sweet.	dough	Hearty	Cooked	Good	410	1.02	Universal
preindustrial_food_cabbage_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of cabbage dumplings	Finely chopped cabbage fills crescent-shaped boiled parcels.	They taste juicy, vegetal, and gently peppered.	dough	Hearty	Cooked	Standard	420	0.86	RegionalOldWorld
preindustrial_food_leek_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of leek dumplings	Green-flecked leek filling shows faintly through thin dough wrappers.	Sweet allium and salt flavour the tender parcels.	dough	Hearty	Cooked	Good	410	0.96	RegionalOldWorld
preindustrial_food_mushroom_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of mushroom dumplings	Dark minced mushrooms fill neatly pleated dough pockets.	Their juicy centres are woodsy, peppery, and savoury.	dough	Hearty	Cooked	Good	410	1.14	RegionalOldWorld
preindustrial_food_greens_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of greens-filled dumplings	Chopped greens make a vivid filling inside pale half-moons.	They offer a mineral freshness beneath the mild wrapper.	dough	Hearty	Cooked	Good	410	0.94	Universal
preindustrial_food_pulse_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of pulse dumplings	Crushed pulses form a dense golden filling within boiled dough.	Nutty earthiness and warm spice make them substantial.	dough	Hearty	Cooked	Standard	440	0.88	RegionalOldWorld
preindustrial_food_chickpea_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of chickpea dumplings	Spiced chickpea paste fills small, carefully sealed dough rounds.	They taste nutty, aromatic, and pleasantly dry.	dough	Hearty	Cooked	Good	420	1.04	Islamicate
preindustrial_food_cheese_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of filled cheese dumplings	Soft melted cheese waits inside each thick-edged parcel.	A salty, creamy centre follows the chewy wheat wrapper.	dough	Rich	Cooked	Good	420	1.42	RegionalOldWorld
preindustrial_food_curd_herb_dumplings	Shared	Prepared	Dumpling	plate	a plate of curd-and-herb dumplings	Fresh curd and chopped herbs fill plump boiled half-moons.	Their centres are cool-tasting, tangy, and green.	dough	Rich	Cooked	Good	420	1.34	RegionalOldWorld
preindustrial_food_egg_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of egg-filled dumplings	Chopped seasoned egg forms the yellow filling of these parcels.	They are mellow, savoury, and softly rich.	dough	Rich	Cooked	Good	420	1.28	Universal
preindustrial_food_meat_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of meat dumplings	Juicy minced meat rounds the centres of thick pleated wrappers.	Browned savour and peppery juices flood the chewy dough.	dough	Rich	Cooked	Good	440	1.52	Universal
preindustrial_food_fowl_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of fowl dumplings	Finely chopped poultry fills these delicate crescent parcels.	The filling is light, savoury, and scented with herbs.	dough	Rich	Cooked	Good	430	1.46	EastAsian
preindustrial_food_lamb_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of lamb dumplings	Seasoned lamb sits richly inside stout pinched dough pockets.	They taste fatty, aromatic, and deeply meaty.	dough	Rich	Cooked	Good	440	1.68	Islamicate
preindustrial_food_fish_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of fish dumplings	Minced white fish fills thin parcels folded like little crescents.	Delicate brine and ginger brighten the tender centre.	dough	Rich	Cooked	Good	420	1.48	MaritimeTrade
preindustrial_food_shellfish_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of shellfish dumplings	Sweet chopped shellfish shows pink through fine steamed wrappers.	Each parcel is juicy, briny, and gently aromatic.	dough	Rich	Fresh	VeryGood	410	1.86	MaritimeTrade
preindustrial_food_mixed_meat_vegetable_dumplings	Shared	Prepared	Dumpling	plate	a plate of meat-and-vegetable dumplings	Minced meat and greens share the moist filling of boiled parcels.	They balance rich savour with fresh vegetal sweetness.	dough	Rich	Cooked	Good	440	1.44	Universal
preindustrial_food_apple_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of apple dumplings	Soft spiced apple bulges within round boiled dough cases.	Tart fruit and warm spice sweeten the tender wrapper.	dough	Sweet	Cooked	Good	390	1.16	European
preindustrial_food_pear_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of pear dumplings	Translucent pear pieces fill these gently pinched dough parcels.	Their juicy centres taste floral and softly sweet.	dough	Sweet	Cooked	Good	390	1.20	European
