StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_office_school_mail_payment_0053_folding_folder	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	folder	a folding paper folder for domestic administration	This folding folder is formed chiefly from paper and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2718	100	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: folding/folder/domestic/paper; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0054_folding_stamp	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	stamp	a folding oak stamp for domestic administration	This folding stamp is formed chiefly from oak and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2755	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: folding/stamp/domestic/oak; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0055_folding_tray	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	tray	a folding mild steel tray for domestic administration	This folding tray is formed chiefly from mild steel and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2792	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_office_school_mail_payment_0001_plain_wastepaper	industrial_household	Authored Office, school, mail and payment matrix: folding/tray/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_office_school_mail_payment_0056_folding_ruler	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	ruler	a folding leather ruler for domestic administration	This folding ruler is formed chiefly from leather and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2829	1	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: folding/ruler/domestic/leather; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0057_folding_pen	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	pen	a folding paper pen for domestic administration	This folding pen is formed chiefly from paper and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2866	2	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: folding/pen/domestic/paper; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0058_folding_pencil	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	pencil	a folding oak pencil for domestic administration	This folding pencil is formed chiefly from oak and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2903	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: folding/pencil/domestic/oak; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0059_folding_satchel	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	satchel	a folding mild steel satchel for domestic administration	This folding satchel is formed chiefly from mild steel and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2940	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: folding/satchel/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0060_folding_register	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	register	a folding leather register for domestic administration	This folding register is formed chiefly from leather and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2977	20	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	paper:office	portable		0		industrialised_office_school_mail_payment_0001_plain_wastepaper	industrial_household	Authored Office, school, mail and payment matrix: folding/register/domestic/leather; priced by industrial_household analogue.	true	salvage
industrialised_office_school_mail_payment_0061_portable_wastepaper	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	wastepaper	a portable paper wastepaper for domestic administration	This portable wastepaper is formed chiefly from paper and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3014	50	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: portable/wastepaper/domestic/paper; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0062_portable_ledger	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	ledger	a portable oak ledger for domestic administration	This portable ledger is formed chiefly from oak and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3051	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: portable/ledger/domestic/oak; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0063_portable_notebook	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	notebook	a portable mild steel notebook for domestic administration	This portable notebook is formed chiefly from mild steel and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3088	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: portable/notebook/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0064_portable_envelope	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	envelope	a portable leather envelope for domestic administration	This portable envelope is formed chiefly from leather and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3125	500	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: portable/envelope/domestic/leather; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0065_portable_folder	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	folder	a portable paper folder for domestic administration	This portable folder is formed chiefly from paper and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3162	1	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_office_school_mail_payment_0001_plain_wastepaper	industrial_household	Authored Office, school, mail and payment matrix: portable/folder/domestic/paper; priced by industrial_household analogue.	true	salvage
industrialised_office_school_mail_payment_0066_portable_stamp	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	stamp	a portable oak stamp for domestic administration	This portable stamp is formed chiefly from oak and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3199	2	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: portable/stamp/domestic/oak; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0067_portable_tray	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	tray	a portable mild steel tray for domestic administration	This portable tray is formed chiefly from mild steel and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3236	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: portable/tray/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0068_portable_ruler	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	ruler	a portable leather ruler for domestic administration	This portable ruler is formed chiefly from leather and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3273	10	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: portable/ruler/domestic/leather; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0069_portable_pen	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	pen	a portable paper pen for domestic administration	This portable pen is formed chiefly from paper and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3310	20	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: portable/pen/domestic/paper; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0070_portable_pencil	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	pencil	a portable oak pencil for domestic administration	This portable pencil is formed chiefly from oak and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3347	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	paper:office	portable		0		industrialised_office_school_mail_payment_0001_plain_wastepaper	industrial_household	Authored Office, school, mail and payment matrix: portable/pencil/domestic/oak; priced by industrial_household analogue.	true	salvage
industrialised_office_school_mail_payment_0071_portable_satchel	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	satchel	a portable mild steel satchel for domestic administration	This portable satchel is formed chiefly from mild steel and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3384	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: portable/satchel/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0072_portable_register	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	register	a portable leather register for domestic administration	This portable register is formed chiefly from leather and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3421	200	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: portable/register/domestic/leather; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0073_workshop_wastepaper	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	wastepaper	a workshop paper wastepaper for domestic administration	This workshop wastepaper is formed chiefly from paper and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3458	500	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: workshop/wastepaper/domestic/paper; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0074_workshop_ledger	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	ledger	a workshop oak ledger for domestic administration	This workshop ledger is formed chiefly from oak and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3495	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: workshop/ledger/domestic/oak; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0075_workshop_notebook	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	notebook	a workshop mild steel notebook for domestic administration	This workshop notebook is formed chiefly from mild steel and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3532	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_office_school_mail_payment_0001_plain_wastepaper	industrial_household	Authored Office, school, mail and payment matrix: workshop/notebook/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_office_school_mail_payment_0076_workshop_envelope	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	envelope	a workshop leather envelope for domestic administration	This workshop envelope is formed chiefly from leather and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3569	5	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: workshop/envelope/domestic/leather; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0077_workshop_folder	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	folder	a workshop paper folder for domestic administration	This workshop folder is formed chiefly from paper and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3606	10	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: workshop/folder/domestic/paper; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0078_workshop_stamp	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	stamp	a workshop oak stamp for domestic administration	This workshop stamp is formed chiefly from oak and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3643	20	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: workshop/stamp/domestic/oak; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0079_workshop_tray	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	tray	a workshop mild steel tray for domestic administration	This workshop tray is formed chiefly from mild steel and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3680	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: workshop/tray/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_office_school_mail_payment_0080_workshop_ruler	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	ruler	a workshop leather ruler for domestic administration	This workshop ruler is formed chiefly from leather and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3717	100	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	paper:office	portable		0		industrialised_office_school_mail_payment_0001_plain_wastepaper	industrial_household	Authored Office, school, mail and payment matrix: workshop/ruler/domestic/leather; priced by industrial_household analogue.	true	salvage
industrialised_office_school_mail_payment_0081_workshop_pen	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	pen	a workshop paper pen for domestic administration	This workshop pen is formed chiefly from paper and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3754	200	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: workshop/pen/domestic/paper; priced by industrial_household analogue.	false	
industrialised_office_school_mail_payment_0082_workshop_pencil	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	pencil	a workshop oak pencil for domestic administration	This workshop pencil is formed chiefly from oak and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3791	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: workshop/pencil/domestic/oak; priced by industrial_household analogue.	false	
industrialised_office_school_mail_payment_0083_workshop_satchel	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	satchel	a workshop mild steel satchel for domestic administration	This workshop satchel is formed chiefly from mild steel and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3828	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: workshop/satchel/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_office_school_mail_payment_0084_workshop_register	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	register	a workshop leather register for domestic administration	This workshop register is formed chiefly from leather and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3865	2	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: workshop/register/domestic/leather; priced by industrial_household analogue.	false	
industrialised_office_school_mail_payment_0085_institutional_wastepaper	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	wastepaper	an institutional paper wastepaper for domestic administration	This institutional wastepaper is formed chiefly from paper and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3902	5	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_office_school_mail_payment_0001_plain_wastepaper	industrial_household	Authored Office, school, mail and payment matrix: institutional/wastepaper/domestic/paper; priced by industrial_household analogue.	false	salvage
industrialised_office_school_mail_payment_0086_institutional_ledger	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	ledger	an institutional oak ledger for domestic administration	This institutional ledger is formed chiefly from oak and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3939	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: institutional/ledger/domestic/oak; priced by industrial_household analogue.	false	
industrialised_office_school_mail_payment_0087_institutional_notebook	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	notebook	an institutional mild steel notebook for domestic administration	This institutional notebook is formed chiefly from mild steel and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3976	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: institutional/notebook/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_office_school_mail_payment_0088_institutional_envelope	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	envelope	an institutional leather envelope for domestic administration	This institutional envelope is formed chiefly from leather and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4013	50	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: institutional/envelope/domestic/leather; priced by industrial_household analogue.	false	
industrialised_office_school_mail_payment_0089_institutional_folder	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	folder	an institutional paper folder for domestic administration	This institutional folder is formed chiefly from paper and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4050	100	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: institutional/folder/domestic/paper; priced by industrial_household analogue.	false	
industrialised_office_school_mail_payment_0090_institutional_stamp	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	stamp	an institutional oak stamp for domestic administration	This institutional stamp is formed chiefly from oak and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4087	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	paper:office	portable		0		industrialised_office_school_mail_payment_0001_plain_wastepaper	industrial_household	Authored Office, school, mail and payment matrix: institutional/stamp/domestic/oak; priced by industrial_household analogue.	false	salvage
industrialised_office_school_mail_payment_0091_institutional_tray	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	tray	an institutional mild steel tray for domestic administration	This institutional tray is formed chiefly from mild steel and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4124	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: institutional/tray/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_office_school_mail_payment_0092_institutional_ruler	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	ruler	an institutional leather ruler for domestic administration	This institutional ruler is formed chiefly from leather and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4161	1	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: institutional/ruler/domestic/leather; priced by industrial_household analogue.	false	
industrialised_office_school_mail_payment_0093_institutional_pen	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	pen	an institutional paper pen for domestic administration	This institutional pen is formed chiefly from paper and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4198	2	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: institutional/pen/domestic/paper; priced by industrial_household analogue.	false	
industrialised_office_school_mail_payment_0094_institutional_pencil	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	pencil	an institutional oak pencil for domestic administration	This institutional pencil is formed chiefly from oak and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4235	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: institutional/pencil/domestic/oak; priced by industrial_household analogue.	false	
industrialised_office_school_mail_payment_0095_institutional_satchel	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	satchel	an institutional mild steel satchel for domestic administration	This institutional satchel is formed chiefly from mild steel and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4272	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_office_school_mail_payment_0001_plain_wastepaper	industrial_household	Authored Office, school, mail and payment matrix: institutional/satchel/domestic/mild steel; priced by industrial_household analogue.	false	salvage
industrialised_office_school_mail_payment_0096_institutional_register	shared-industrialised	Office, school, mail and payment	industrial;modern;nuclear;information	register	an institutional leather register for domestic administration	This institutional register is formed chiefly from leather and proportioned for domestic administration. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4309	20	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Office, school, mail and payment matrix: institutional/register/domestic/leather; priced by industrial_household analogue.	false	
