StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_agriculture_forestry_fishing_0042_folding_hoe	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	hoe	a folding leather hoe for domestic husbandry	This folding hoe is formed chiefly from leather and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3321	50	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: folding/hoe/domestic/leather; priced by industrial_tools analogue.	true	
industrialised_agriculture_forestry_fishing_0043_folding_rake	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	rake	a folding mild steel rake for domestic husbandry	This folding rake is formed chiefly from mild steel and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3358	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: folding/rake/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_agriculture_forestry_fishing_0044_folding_fork	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	fork	a folding oak fork for domestic husbandry	This folding fork is formed chiefly from oak and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3395	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: folding/fork/domestic/oak; priced by industrial_tools analogue.	true	
industrialised_agriculture_forestry_fishing_0045_folding_spade	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	spade	a folding cotton spade for domestic husbandry	This folding spade is formed chiefly from cotton and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3432	500	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_agriculture_forestry_fishing_0001_plain_scrap	industrial_tools	Authored Agriculture, forestry and fishing matrix: folding/spade/domestic/cotton; priced by industrial_tools analogue.	true	salvage
industrialised_agriculture_forestry_fishing_0046_folding_shears	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	shears	some folding leather shears for domestic husbandry	These folding shears are formed chiefly from leather and proportioned for domestic husbandry. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	3469	1	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: folding/shears/domestic/leather; priced by industrial_tools analogue.	true	
industrialised_agriculture_forestry_fishing_0047_folding_net	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	net	a folding mild steel net for domestic husbandry	This folding net is formed chiefly from mild steel and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3506	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: folding/net/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_agriculture_forestry_fishing_0048_folding_trap	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	trap	a folding oak trap for domestic husbandry	This folding trap is formed chiefly from oak and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3543	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: folding/trap/domestic/oak; priced by industrial_tools analogue.	true	
industrialised_agriculture_forestry_fishing_0049_folding_basket	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	basket	a folding cotton basket for domestic husbandry	This folding basket is formed chiefly from cotton and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3580	10	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: folding/basket/domestic/cotton; priced by industrial_tools analogue.	true	
industrialised_agriculture_forestry_fishing_0050_folding_yoke	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	yoke	a folding leather yoke for domestic husbandry	This folding yoke is formed chiefly from leather and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3617	20	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_agriculture_forestry_fishing_0001_plain_scrap	industrial_tools	Authored Agriculture, forestry and fishing matrix: folding/yoke/domestic/leather; priced by industrial_tools analogue.	true	salvage
industrialised_agriculture_forestry_fishing_0051_portable_scrap	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	scrap	a portable mild steel scrap for domestic husbandry	This portable scrap is formed chiefly from mild steel and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3654	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: portable/scrap/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_agriculture_forestry_fishing_0052_portable_hoe	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	hoe	a portable oak hoe for domestic husbandry	This portable hoe is formed chiefly from oak and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3691	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: portable/hoe/domestic/oak; priced by industrial_tools analogue.	true	
industrialised_agriculture_forestry_fishing_0053_portable_rake	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	rake	a portable cotton rake for domestic husbandry	This portable rake is formed chiefly from cotton and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3728	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: portable/rake/domestic/cotton; priced by industrial_tools analogue.	true	
industrialised_agriculture_forestry_fishing_0054_portable_fork	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	fork	a portable leather fork for domestic husbandry	This portable fork is formed chiefly from leather and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3765	500	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: portable/fork/domestic/leather; priced by industrial_tools analogue.	true	
industrialised_agriculture_forestry_fishing_0055_portable_spade	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	spade	a portable mild steel spade for domestic husbandry	This portable spade is formed chiefly from mild steel and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3802	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_agriculture_forestry_fishing_0001_plain_scrap	industrial_tools	Authored Agriculture, forestry and fishing matrix: portable/spade/domestic/mild steel; priced by industrial_tools analogue.	false	salvage
industrialised_agriculture_forestry_fishing_0056_portable_shears	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	shears	some portable oak shears for domestic husbandry	These portable shears are formed chiefly from oak and proportioned for domestic husbandry. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	3839	2	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: portable/shears/domestic/oak; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0057_portable_net	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	net	a portable cotton net for domestic husbandry	This portable net is formed chiefly from cotton and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3876	5	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: portable/net/domestic/cotton; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0058_portable_trap	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	trap	a portable leather trap for domestic husbandry	This portable trap is formed chiefly from leather and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3913	10	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: portable/trap/domestic/leather; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0059_portable_basket	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	basket	a portable mild steel basket for domestic husbandry	This portable basket is formed chiefly from mild steel and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3950	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: portable/basket/domestic/mild steel; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0060_portable_yoke	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	yoke	a portable oak yoke for domestic husbandry	This portable yoke is formed chiefly from oak and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3987	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_agriculture_forestry_fishing_0001_plain_scrap	industrial_tools	Authored Agriculture, forestry and fishing matrix: portable/yoke/domestic/oak; priced by industrial_tools analogue.	false	salvage
industrialised_agriculture_forestry_fishing_0061_workshop_scrap	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	scrap	a workshop cotton scrap for domestic husbandry	This workshop scrap is formed chiefly from cotton and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4024	100	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: workshop/scrap/domestic/cotton; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0062_workshop_hoe	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	hoe	a workshop leather hoe for domestic husbandry	This workshop hoe is formed chiefly from leather and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4061	200	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: workshop/hoe/domestic/leather; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0063_workshop_rake	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	rake	a workshop mild steel rake for domestic husbandry	This workshop rake is formed chiefly from mild steel and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4098	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: workshop/rake/domestic/mild steel; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0064_workshop_fork	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	fork	a workshop oak fork for domestic husbandry	This workshop fork is formed chiefly from oak and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4135	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: workshop/fork/domestic/oak; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0065_workshop_spade	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	spade	a workshop cotton spade for domestic husbandry	This workshop spade is formed chiefly from cotton and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4172	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_agriculture_forestry_fishing_0001_plain_scrap	industrial_tools	Authored Agriculture, forestry and fishing matrix: workshop/spade/domestic/cotton; priced by industrial_tools analogue.	false	salvage
industrialised_agriculture_forestry_fishing_0066_workshop_shears	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	shears	some workshop leather shears for domestic husbandry	These workshop shears are formed chiefly from leather and proportioned for domestic husbandry. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	4209	5	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: workshop/shears/domestic/leather; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0067_workshop_net	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	net	a workshop mild steel net for domestic husbandry	This workshop net is formed chiefly from mild steel and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4246	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: workshop/net/domestic/mild steel; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0068_workshop_trap	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	trap	a workshop oak trap for domestic husbandry	This workshop trap is formed chiefly from oak and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4283	20	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: workshop/trap/domestic/oak; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0069_workshop_basket	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	basket	a workshop cotton basket for domestic husbandry	This workshop basket is formed chiefly from cotton and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4320	50	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: workshop/basket/domestic/cotton; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0070_workshop_yoke	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	yoke	a workshop leather yoke for domestic husbandry	This workshop yoke is formed chiefly from leather and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4357	100	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_agriculture_forestry_fishing_0001_plain_scrap	industrial_tools	Authored Agriculture, forestry and fishing matrix: workshop/yoke/domestic/leather; priced by industrial_tools analogue.	false	salvage
industrialised_agriculture_forestry_fishing_0071_institutional_scrap	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	scrap	an institutional mild steel scrap for domestic husbandry	This institutional scrap is formed chiefly from mild steel and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4394	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: institutional/scrap/domestic/mild steel; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0072_institutional_hoe	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	hoe	an institutional oak hoe for domestic husbandry	This institutional hoe is formed chiefly from oak and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4431	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: institutional/hoe/domestic/oak; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0073_institutional_rake	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	rake	an institutional cotton rake for domestic husbandry	This institutional rake is formed chiefly from cotton and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4468	1	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: institutional/rake/domestic/cotton; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0074_institutional_fork	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	fork	an institutional leather fork for domestic husbandry	This institutional fork is formed chiefly from leather and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4505	2	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: institutional/fork/domestic/leather; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0075_institutional_spade	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	spade	an institutional mild steel spade for domestic husbandry	This institutional spade is formed chiefly from mild steel and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4542	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_agriculture_forestry_fishing_0001_plain_scrap	industrial_tools	Authored Agriculture, forestry and fishing matrix: institutional/spade/domestic/mild steel; priced by industrial_tools analogue.	false	salvage
industrialised_agriculture_forestry_fishing_0076_institutional_shears	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	shears	some institutional oak shears for domestic husbandry	These institutional shears are formed chiefly from oak and proportioned for domestic husbandry. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	4579	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: institutional/shears/domestic/oak; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0077_institutional_net	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	net	an institutional cotton net for domestic husbandry	This institutional net is formed chiefly from cotton and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4616	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: institutional/net/domestic/cotton; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0078_institutional_trap	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	trap	an institutional leather trap for domestic husbandry	This institutional trap is formed chiefly from leather and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4653	50	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: institutional/trap/domestic/leather; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0079_institutional_basket	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	basket	an institutional mild steel basket for domestic husbandry	This institutional basket is formed chiefly from mild steel and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4690	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: institutional/basket/domestic/mild steel; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0080_institutional_yoke	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	yoke	an institutional oak yoke for domestic husbandry	This institutional yoke is formed chiefly from oak and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4727	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_agriculture_forestry_fishing_0001_plain_scrap	industrial_tools	Authored Agriculture, forestry and fishing matrix: institutional/yoke/domestic/oak; priced by industrial_tools analogue.	false	salvage
industrialised_agriculture_forestry_fishing_0081_weatherproof_scrap	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	scrap	a weatherproof cotton scrap for domestic husbandry	This weatherproof scrap is formed chiefly from cotton and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4764	500	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: weatherproof/scrap/domestic/cotton; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0082_weatherproof_hoe	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	hoe	a weatherproof leather hoe for domestic husbandry	This weatherproof hoe is formed chiefly from leather and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4801	1	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: weatherproof/hoe/domestic/leather; priced by industrial_tools analogue.	false	
industrialised_agriculture_forestry_fishing_0083_weatherproof_rake	shared-industrialised	Agriculture, forestry and fishing	industrial;modern;nuclear;information	rake	a weatherproof mild steel rake for domestic husbandry	This weatherproof rake is formed chiefly from mild steel and proportioned for domestic husbandry. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4838	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Agriculture, forestry and fishing matrix: weatherproof/rake/domestic/mild steel; priced by industrial_tools analogue.	false	
