StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_cleaning_personal_care_0044_folding_razor	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	razor	a folding mild steel razor for domestic hygiene	This folding razor is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2284	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: folding/razor/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0045_folding_sponge	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	sponge	a folding ceramic sponge for domestic hygiene	This folding sponge is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2321	100	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: folding/sponge/domestic/ceramic; priced by industrial_household analogue.	true	salvage
industrialised_cleaning_personal_care_0046_folding_cloth	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	cloth	a folding oak cloth for domestic hygiene	This folding cloth is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2358	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: folding/cloth/domestic/oak; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0047_folding_broom	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	broom	a folding cotton broom for domestic hygiene	This folding broom is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2395	500	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: folding/broom/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0048_folding_mop	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	mop	a folding mild steel mop for domestic hygiene	This folding mop is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2432	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: folding/mop/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0049_folding_bucket	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	bucket	a folding ceramic bucket for domestic hygiene	This folding bucket is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2469	2	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: folding/bucket/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0050_folding_soapdish	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	soapdish	a folding oak soapdish for domestic hygiene	This folding soapdish is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2506	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: folding/soapdish/domestic/oak; priced by industrial_household analogue.	true	salvage
industrialised_cleaning_personal_care_0051_portable_waste	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	waste	a portable cotton waste for domestic hygiene	This portable waste is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2543	10	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: portable/waste/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0052_portable_brush	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	brush	a portable mild steel brush for domestic hygiene	This portable brush is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2580	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: portable/brush/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0053_portable_comb	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	comb	a portable ceramic comb for domestic hygiene	This portable comb is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2617	50	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: portable/comb/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0054_portable_razor	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	razor	a portable oak razor for domestic hygiene	This portable razor is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2654	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: portable/razor/domestic/oak; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0055_portable_sponge	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	sponge	a portable cotton sponge for domestic hygiene	This portable sponge is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2691	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: portable/sponge/domestic/cotton; priced by industrial_household analogue.	true	salvage
industrialised_cleaning_personal_care_0056_portable_cloth	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	cloth	a portable mild steel cloth for domestic hygiene	This portable cloth is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2728	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: portable/cloth/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0057_portable_broom	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	broom	a portable ceramic broom for domestic hygiene	This portable broom is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2765	1	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: portable/broom/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0058_portable_mop	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	mop	a portable oak mop for domestic hygiene	This portable mop is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2802	2	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: portable/mop/domestic/oak; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0059_portable_bucket	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	bucket	a portable cotton bucket for domestic hygiene	This portable bucket is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2839	5	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: portable/bucket/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0060_portable_soapdish	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	soapdish	a portable mild steel soapdish for domestic hygiene	This portable soapdish is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2876	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: portable/soapdish/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_cleaning_personal_care_0061_workshop_waste	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	waste	a workshop ceramic waste for domestic hygiene	This workshop waste is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2913	20	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: workshop/waste/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0062_workshop_brush	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	brush	a workshop oak brush for domestic hygiene	This workshop brush is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2950	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: workshop/brush/domestic/oak; priced by industrial_household analogue.	true	
industrialised_cleaning_personal_care_0063_workshop_comb	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	comb	a workshop cotton comb for domestic hygiene	This workshop comb is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2987	100	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: workshop/comb/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0064_workshop_razor	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	razor	a workshop mild steel razor for domestic hygiene	This workshop razor is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3024	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: workshop/razor/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0065_workshop_sponge	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	sponge	a workshop ceramic sponge for domestic hygiene	This workshop sponge is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3061	500	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: workshop/sponge/domestic/ceramic; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0066_workshop_cloth	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	cloth	a workshop oak cloth for domestic hygiene	This workshop cloth is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3098	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: workshop/cloth/domestic/oak; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0067_workshop_broom	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	broom	a workshop cotton broom for domestic hygiene	This workshop broom is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3135	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: workshop/broom/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0068_workshop_mop	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	mop	a workshop mild steel mop for domestic hygiene	This workshop mop is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3172	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: workshop/mop/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0069_workshop_bucket	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	bucket	a workshop ceramic bucket for domestic hygiene	This workshop bucket is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3209	10	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: workshop/bucket/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0070_workshop_soapdish	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	soapdish	a workshop oak soapdish for domestic hygiene	This workshop soapdish is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3246	20	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: workshop/soapdish/domestic/oak; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0071_institutional_waste	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	waste	an institutional cotton waste for domestic hygiene	This institutional waste is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3283	50	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: institutional/waste/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0072_institutional_brush	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	brush	an institutional mild steel brush for domestic hygiene	This institutional brush is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3320	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: institutional/brush/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0073_institutional_comb	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	comb	an institutional ceramic comb for domestic hygiene	This institutional comb is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3357	200	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: institutional/comb/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0074_institutional_razor	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	razor	an institutional oak razor for domestic hygiene	This institutional razor is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3394	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: institutional/razor/domestic/oak; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0075_institutional_sponge	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	sponge	an institutional cotton sponge for domestic hygiene	This institutional sponge is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3431	1	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: institutional/sponge/domestic/cotton; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0076_institutional_cloth	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	cloth	an institutional mild steel cloth for domestic hygiene	This institutional cloth is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3468	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: institutional/cloth/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0077_institutional_broom	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	broom	an institutional ceramic broom for domestic hygiene	This institutional broom is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3505	5	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: institutional/broom/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0078_institutional_mop	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	mop	an institutional oak mop for domestic hygiene	This institutional mop is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3542	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: institutional/mop/domestic/oak; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0079_institutional_bucket	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	bucket	an institutional cotton bucket for domestic hygiene	This institutional bucket is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3579	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: institutional/bucket/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0080_institutional_soapdish	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	soapdish	an institutional mild steel soapdish for domestic hygiene	This institutional soapdish is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3616	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: institutional/soapdish/domestic/mild steel; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0081_weatherproof_waste	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	waste	a weatherproof ceramic waste for domestic hygiene	This weatherproof waste is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3653	100	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: weatherproof/waste/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0082_weatherproof_brush	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	brush	a weatherproof oak brush for domestic hygiene	This weatherproof brush is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3690	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: weatherproof/brush/domestic/oak; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0083_weatherproof_comb	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	comb	a weatherproof cotton comb for domestic hygiene	This weatherproof comb is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3727	500	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: weatherproof/comb/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0084_weatherproof_razor	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	razor	a weatherproof mild steel razor for domestic hygiene	This weatherproof razor is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3764	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: weatherproof/razor/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0085_weatherproof_sponge	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	sponge	a weatherproof ceramic sponge for domestic hygiene	This weatherproof sponge is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3801	2	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: weatherproof/sponge/domestic/ceramic; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0086_weatherproof_cloth	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	cloth	a weatherproof oak cloth for domestic hygiene	This weatherproof cloth is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3838	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: weatherproof/cloth/domestic/oak; priced by industrial_household analogue.	false	
