StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_medical_mobility_0068_workshop_thermometer	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	thermometer	a workshop mild steel thermometer for domestic care	This workshop thermometer is formed chiefly from mild steel and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3980	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: workshop/thermometer/domestic/mild steel; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0069_workshop_case	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	case	a workshop glass case for domestic care	This workshop case is formed chiefly from glass and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4017	5	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: workshop/case/domestic/glass; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0070_workshop_brace	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	brace	a workshop oak brace for domestic care	This workshop brace is formed chiefly from oak and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4054	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_medical_mobility_0001_plain_waste	industrial_medical	Authored Medical and mobility matrix: workshop/brace/domestic/oak; priced by industrial_medical analogue.	true	salvage
industrialised_medical_mobility_0071_institutional_waste	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	waste	an institutional cotton waste for domestic care	This institutional waste is formed chiefly from cotton and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4091	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: institutional/waste/domestic/cotton; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0072_institutional_bandage	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	bandage	an institutional linen bandage for domestic care	This institutional bandage is formed chiefly from linen and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4128	50	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: institutional/bandage/domestic/linen; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0073_institutional_splint	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	splint	an institutional mild steel splint for domestic care	This institutional splint is formed chiefly from mild steel and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4165	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: institutional/splint/domestic/mild steel; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0074_institutional_crutch	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	crutch	an institutional glass crutch for domestic care	This institutional crutch is formed chiefly from glass and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4202	200	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: institutional/crutch/domestic/glass; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0075_institutional_stretcher	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	stretcher	an institutional oak stretcher for domestic care	This institutional stretcher is formed chiefly from oak and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4239	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_medical_mobility_0001_plain_waste	industrial_medical	Authored Medical and mobility matrix: institutional/stretcher/domestic/oak; priced by industrial_medical analogue.	true	salvage
industrialised_medical_mobility_0076_institutional_syringe	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	syringe	an institutional cotton syringe for domestic care	This institutional syringe is formed chiefly from cotton and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4276	1	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: institutional/syringe/domestic/cotton; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0077_institutional_forceps	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	forceps	some institutional linen forceps for domestic care	These institutional forceps are formed chiefly from linen and proportioned for domestic care. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	4313	2	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: institutional/forceps/domestic/linen; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0078_institutional_thermometer	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	thermometer	an institutional mild steel thermometer for domestic care	This institutional thermometer is formed chiefly from mild steel and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4350	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: institutional/thermometer/domestic/mild steel; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0079_institutional_case	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	case	an institutional glass case for domestic care	This institutional case is formed chiefly from glass and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4387	10	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: institutional/case/domestic/glass; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0080_institutional_brace	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	brace	an institutional oak brace for domestic care	This institutional brace is formed chiefly from oak and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4424	20	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_medical_mobility_0001_plain_waste	industrial_medical	Authored Medical and mobility matrix: institutional/brace/domestic/oak; priced by industrial_medical analogue.	true	salvage
industrialised_medical_mobility_0081_weatherproof_waste	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	waste	a weatherproof cotton waste for domestic care	This weatherproof waste is formed chiefly from cotton and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4461	50	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: weatherproof/waste/domestic/cotton; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0082_weatherproof_bandage	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	bandage	a weatherproof linen bandage for domestic care	This weatherproof bandage is formed chiefly from linen and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4498	100	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: weatherproof/bandage/domestic/linen; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0083_weatherproof_splint	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	splint	a weatherproof mild steel splint for domestic care	This weatherproof splint is formed chiefly from mild steel and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4535	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: weatherproof/splint/domestic/mild steel; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0084_weatherproof_crutch	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	crutch	a weatherproof glass crutch for domestic care	This weatherproof crutch is formed chiefly from glass and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4572	500	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: weatherproof/crutch/domestic/glass; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0085_weatherproof_stretcher	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	stretcher	a weatherproof oak stretcher for domestic care	This weatherproof stretcher is formed chiefly from oak and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4609	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_medical_mobility_0001_plain_waste	industrial_medical	Authored Medical and mobility matrix: weatherproof/stretcher/domestic/oak; priced by industrial_medical analogue.	true	salvage
industrialised_medical_mobility_0086_weatherproof_syringe	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	syringe	a weatherproof cotton syringe for domestic care	This weatherproof syringe is formed chiefly from cotton and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4646	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: weatherproof/syringe/domestic/cotton; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0087_weatherproof_forceps	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	forceps	some weatherproof linen forceps for domestic care	These weatherproof forceps are formed chiefly from linen and proportioned for domestic care. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	4683	5	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: weatherproof/forceps/domestic/linen; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0088_weatherproof_thermometer	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	thermometer	a weatherproof mild steel thermometer for domestic care	This weatherproof thermometer is formed chiefly from mild steel and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4720	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: weatherproof/thermometer/domestic/mild steel; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0089_weatherproof_case	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	case	a weatherproof glass case for domestic care	This weatherproof case is formed chiefly from glass and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4757	20	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: weatherproof/case/domestic/glass; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0090_weatherproof_brace	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	brace	a weatherproof oak brace for domestic care	This weatherproof brace is formed chiefly from oak and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4794	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_medical_mobility_0001_plain_waste	industrial_medical	Authored Medical and mobility matrix: weatherproof/brace/domestic/oak; priced by industrial_medical analogue.	true	salvage
industrialised_medical_mobility_0091_service_waste	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	waste	a service cotton waste for domestic care	This service waste is formed chiefly from cotton and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4831	100	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: service/waste/domestic/cotton; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0092_service_bandage	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	bandage	a service linen bandage for domestic care	This service bandage is formed chiefly from linen and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4868	200	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: service/bandage/domestic/linen; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0093_service_splint	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	splint	a service mild steel splint for domestic care	This service splint is formed chiefly from mild steel and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4905	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: service/splint/domestic/mild steel; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0094_service_crutch	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	crutch	a service glass crutch for domestic care	This service crutch is formed chiefly from glass and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4942	1	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: service/crutch/domestic/glass; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0095_service_stretcher	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	stretcher	a service oak stretcher for domestic care	This service stretcher is formed chiefly from oak and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4979	2	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_medical_mobility_0001_plain_waste	industrial_medical	Authored Medical and mobility matrix: service/stretcher/domestic/oak; priced by industrial_medical analogue.	true	salvage
industrialised_medical_mobility_0096_service_syringe	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	syringe	a service cotton syringe for domestic care	This service syringe is formed chiefly from cotton and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	66	5	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: service/syringe/domestic/cotton; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0097_service_forceps	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	forceps	some service linen forceps for domestic care	These service forceps are formed chiefly from linen and proportioned for domestic care. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	103	10	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: service/forceps/domestic/linen; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0098_service_thermometer	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	thermometer	a service mild steel thermometer for domestic care	This service thermometer is formed chiefly from mild steel and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	140	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: service/thermometer/domestic/mild steel; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0099_service_case	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	case	a service glass case for domestic care	This service case is formed chiefly from glass and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	177	50	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: service/case/domestic/glass; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0100_service_brace	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	brace	a service oak brace for domestic care	This service brace is formed chiefly from oak and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	214	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_medical_mobility_0001_plain_waste	industrial_medical	Authored Medical and mobility matrix: service/brace/domestic/oak; priced by industrial_medical analogue.	true	salvage
industrialised_medical_mobility_0101_precision_waste	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	waste	a precision cotton waste for domestic care	This precision waste is formed chiefly from cotton and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	251	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: precision/waste/domestic/cotton; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0102_precision_bandage	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	bandage	a precision linen bandage for domestic care	This precision bandage is formed chiefly from linen and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	288	500	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: precision/bandage/domestic/linen; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0103_precision_splint	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	splint	a precision mild steel splint for domestic care	This precision splint is formed chiefly from mild steel and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	325	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: precision/splint/domestic/mild steel; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0104_precision_crutch	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	crutch	a precision glass crutch for domestic care	This precision crutch is formed chiefly from glass and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	362	2	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: precision/crutch/domestic/glass; priced by industrial_medical analogue.	true	
industrialised_medical_mobility_0105_precision_stretcher	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	stretcher	a precision oak stretcher for domestic care	This precision stretcher is formed chiefly from oak and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	399	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_medical_mobility_0001_plain_waste	industrial_medical	Authored Medical and mobility matrix: precision/stretcher/domestic/oak; priced by industrial_medical analogue.	true	salvage
industrialised_medical_mobility_0106_precision_syringe	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	syringe	a precision cotton syringe for domestic care	This precision syringe is formed chiefly from cotton and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	436	10	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: precision/syringe/domestic/cotton; priced by industrial_medical analogue.	false	
industrialised_medical_mobility_0107_precision_forceps	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	forceps	some precision linen forceps for domestic care	These precision forceps are formed chiefly from linen and proportioned for domestic care. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	473	20	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: precision/forceps/domestic/linen; priced by industrial_medical analogue.	false	
industrialised_medical_mobility_0108_precision_thermometer	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	thermometer	a precision mild steel thermometer for domestic care	This precision thermometer is formed chiefly from mild steel and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	510	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: precision/thermometer/domestic/mild steel; priced by industrial_medical analogue.	false	
industrialised_medical_mobility_0109_precision_case	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	case	a precision glass case for domestic care	This precision case is formed chiefly from glass and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	547	100	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: precision/case/domestic/glass; priced by industrial_medical analogue.	false	
industrialised_medical_mobility_0110_precision_brace	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	brace	a precision oak brace for domestic care	This precision brace is formed chiefly from oak and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	584	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_medical_mobility_0001_plain_waste	industrial_medical	Authored Medical and mobility matrix: precision/brace/domestic/oak; priced by industrial_medical analogue.	false	salvage
industrialised_medical_mobility_0111_economy_waste	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	waste	an economy cotton waste for domestic care	This economy waste is formed chiefly from cotton and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	621	500	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: economy/waste/domestic/cotton; priced by industrial_medical analogue.	false	
industrialised_medical_mobility_0112_economy_bandage	shared-industrialised	Medical and mobility	industrial;modern;nuclear;information	bandage	an economy linen bandage for domestic care	This economy bandage is formed chiefly from linen and proportioned for domestic care. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	658	1	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_medical	Authored Medical and mobility matrix: economy/bandage/domestic/linen; priced by industrial_medical analogue.	false	
