StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_computing_networking_0048_folding_keyboard	shared-industrialised	Computing and networking	modern;nuclear;information	keyboard	a folding mild steel keyboard for domestic data work	This folding keyboard is formed chiefly from mild steel and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2634	5	mild steel	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: folding/keyboard/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_computing_networking_0049_folding_monitor	shared-industrialised	Computing and networking	modern;nuclear;information	monitor	a folding copper monitor for domestic data work	This folding monitor is formed chiefly from copper and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2671	10	copper	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: folding/monitor/domestic/copper; priced by industrial_household analogue.	true	
industrialised_computing_networking_0050_folding_cable	shared-industrialised	Computing and networking	modern;nuclear;information	cable	a folding glass cable for domestic data work	This folding cable is formed chiefly from glass and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2708	20	glass	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	networkmedia:wired	portable		0		industrialised_computing_networking_0001_plain_scrap	industrial_household	Authored Computing and networking matrix: folding/cable/domestic/glass; priced by industrial_household analogue.	true	salvage
industrialised_computing_networking_0051_portable_scrap	shared-industrialised	Computing and networking	modern;nuclear;information	scrap	a portable natural rubber scrap for domestic data work	This portable scrap is formed chiefly from natural rubber and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2745	50	natural rubber	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: portable/scrap/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_computing_networking_0052_portable_terminal	shared-industrialised	Computing and networking	modern;nuclear;information	terminal	a portable mild steel terminal for domestic data work	This portable terminal is formed chiefly from mild steel and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2782	100	mild steel	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: portable/terminal/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_computing_networking_0053_portable_adapter	shared-industrialised	Computing and networking	modern;nuclear;information	adapter	a portable copper adapter for domestic data work	This portable adapter is formed chiefly from copper and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2819	200	copper	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: portable/adapter/domestic/copper; priced by industrial_household analogue.	true	
industrialised_computing_networking_0054_portable_switch	shared-industrialised	Computing and networking	modern;nuclear;information	switch	a portable glass switch for domestic data work	This portable switch is formed chiefly from glass and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2856	500	glass	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: portable/switch/domestic/glass; priced by industrial_household analogue.	true	
industrialised_computing_networking_0055_portable_cabinet	shared-industrialised	Computing and networking	modern;nuclear;information	cabinet	a portable natural rubber cabinet for domestic data work	This portable cabinet is formed chiefly from natural rubber and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2893	1	natural rubber	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_computing_networking_0001_plain_scrap	industrial_household	Authored Computing and networking matrix: portable/cabinet/domestic/natural rubber; priced by industrial_household analogue.	true	salvage
industrialised_computing_networking_0056_portable_console	shared-industrialised	Computing and networking	modern;nuclear;information	console	a portable mild steel console for domestic data work	This portable console is formed chiefly from mild steel and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2930	2	mild steel	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: portable/console/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_computing_networking_0057_portable_reader	shared-industrialised	Computing and networking	modern;nuclear;information	reader	a portable copper reader for domestic data work	This portable reader is formed chiefly from copper and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2967	5	copper	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: portable/reader/domestic/copper; priced by industrial_household analogue.	true	
industrialised_computing_networking_0058_portable_keyboard	shared-industrialised	Computing and networking	modern;nuclear;information	keyboard	a portable glass keyboard for domestic data work	This portable keyboard is formed chiefly from glass and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3004	10	glass	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: portable/keyboard/domestic/glass; priced by industrial_household analogue.	true	
industrialised_computing_networking_0059_portable_monitor	shared-industrialised	Computing and networking	modern;nuclear;information	monitor	a portable natural rubber monitor for domestic data work	This portable monitor is formed chiefly from natural rubber and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3041	20	natural rubber	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: portable/monitor/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_computing_networking_0060_portable_cable	shared-industrialised	Computing and networking	modern;nuclear;information	cable	a portable mild steel cable for domestic data work	This portable cable is formed chiefly from mild steel and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3078	50	mild steel	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	networkmedia:wired	portable		0		industrialised_computing_networking_0001_plain_scrap	industrial_household	Authored Computing and networking matrix: portable/cable/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_computing_networking_0061_workshop_scrap	shared-industrialised	Computing and networking	modern;nuclear;information	scrap	a workshop copper scrap for domestic data work	This workshop scrap is formed chiefly from copper and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3115	100	copper	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: workshop/scrap/domestic/copper; priced by industrial_household analogue.	true	
industrialised_computing_networking_0062_workshop_terminal	shared-industrialised	Computing and networking	modern;nuclear;information	terminal	a workshop glass terminal for domestic data work	This workshop terminal is formed chiefly from glass and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3152	200	glass	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: workshop/terminal/domestic/glass; priced by industrial_household analogue.	true	
industrialised_computing_networking_0063_workshop_adapter	shared-industrialised	Computing and networking	modern;nuclear;information	adapter	a workshop natural rubber adapter for domestic data work	This workshop adapter is formed chiefly from natural rubber and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3189	500	natural rubber	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: workshop/adapter/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_computing_networking_0064_workshop_switch	shared-industrialised	Computing and networking	modern;nuclear;information	switch	a workshop mild steel switch for domestic data work	This workshop switch is formed chiefly from mild steel and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3226	1	mild steel	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: workshop/switch/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_computing_networking_0065_workshop_cabinet	shared-industrialised	Computing and networking	modern;nuclear;information	cabinet	a workshop copper cabinet for domestic data work	This workshop cabinet is formed chiefly from copper and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3263	2	copper	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_computing_networking_0001_plain_scrap	industrial_household	Authored Computing and networking matrix: workshop/cabinet/domestic/copper; priced by industrial_household analogue.	true	salvage
industrialised_computing_networking_0066_workshop_console	shared-industrialised	Computing and networking	modern;nuclear;information	console	a workshop glass console for domestic data work	This workshop console is formed chiefly from glass and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3300	5	glass	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: workshop/console/domestic/glass; priced by industrial_household analogue.	false	
industrialised_computing_networking_0067_workshop_reader	shared-industrialised	Computing and networking	modern;nuclear;information	reader	a workshop natural rubber reader for domestic data work	This workshop reader is formed chiefly from natural rubber and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3337	10	natural rubber	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: workshop/reader/domestic/natural rubber; priced by industrial_household analogue.	false	
industrialised_computing_networking_0068_workshop_keyboard	shared-industrialised	Computing and networking	modern;nuclear;information	keyboard	a workshop mild steel keyboard for domestic data work	This workshop keyboard is formed chiefly from mild steel and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3374	20	mild steel	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: workshop/keyboard/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_computing_networking_0069_workshop_monitor	shared-industrialised	Computing and networking	modern;nuclear;information	monitor	a workshop copper monitor for domestic data work	This workshop monitor is formed chiefly from copper and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3411	50	copper	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: workshop/monitor/domestic/copper; priced by industrial_household analogue.	false	
industrialised_computing_networking_0070_workshop_cable	shared-industrialised	Computing and networking	modern;nuclear;information	cable	a workshop glass cable for domestic data work	This workshop cable is formed chiefly from glass and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3448	100	glass	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	networkmedia:wired	portable		0		industrialised_computing_networking_0001_plain_scrap	industrial_household	Authored Computing and networking matrix: workshop/cable/domestic/glass; priced by industrial_household analogue.	false	salvage
industrialised_computing_networking_0071_institutional_scrap	shared-industrialised	Computing and networking	modern;nuclear;information	scrap	an institutional natural rubber scrap for domestic data work	This institutional scrap is formed chiefly from natural rubber and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3485	200	natural rubber	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: institutional/scrap/domestic/natural rubber; priced by industrial_household analogue.	false	
industrialised_computing_networking_0072_institutional_terminal	shared-industrialised	Computing and networking	modern;nuclear;information	terminal	an institutional mild steel terminal for domestic data work	This institutional terminal is formed chiefly from mild steel and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3522	500	mild steel	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: institutional/terminal/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_computing_networking_0073_institutional_adapter	shared-industrialised	Computing and networking	modern;nuclear;information	adapter	an institutional copper adapter for domestic data work	This institutional adapter is formed chiefly from copper and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3559	1	copper	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: institutional/adapter/domestic/copper; priced by industrial_household analogue.	false	
industrialised_computing_networking_0074_institutional_switch	shared-industrialised	Computing and networking	modern;nuclear;information	switch	an institutional glass switch for domestic data work	This institutional switch is formed chiefly from glass and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3596	2	glass	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: institutional/switch/domestic/glass; priced by industrial_household analogue.	false	
industrialised_computing_networking_0075_institutional_cabinet	shared-industrialised	Computing and networking	modern;nuclear;information	cabinet	an institutional natural rubber cabinet for domestic data work	This institutional cabinet is formed chiefly from natural rubber and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3633	5	natural rubber	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_computing_networking_0001_plain_scrap	industrial_household	Authored Computing and networking matrix: institutional/cabinet/domestic/natural rubber; priced by industrial_household analogue.	false	salvage
industrialised_computing_networking_0076_institutional_console	shared-industrialised	Computing and networking	modern;nuclear;information	console	an institutional mild steel console for domestic data work	This institutional console is formed chiefly from mild steel and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3670	10	mild steel	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: institutional/console/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_computing_networking_0077_institutional_reader	shared-industrialised	Computing and networking	modern;nuclear;information	reader	an institutional copper reader for domestic data work	This institutional reader is formed chiefly from copper and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3707	20	copper	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: institutional/reader/domestic/copper; priced by industrial_household analogue.	false	
industrialised_computing_networking_0078_institutional_keyboard	shared-industrialised	Computing and networking	modern;nuclear;information	keyboard	an institutional glass keyboard for domestic data work	This institutional keyboard is formed chiefly from glass and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3744	50	glass	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: institutional/keyboard/domestic/glass; priced by industrial_household analogue.	false	
industrialised_computing_networking_0079_institutional_monitor	shared-industrialised	Computing and networking	modern;nuclear;information	monitor	an institutional natural rubber monitor for domestic data work	This institutional monitor is formed chiefly from natural rubber and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3781	100	natural rubber	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: institutional/monitor/domestic/natural rubber; priced by industrial_household analogue.	false	
industrialised_computing_networking_0080_institutional_cable	shared-industrialised	Computing and networking	modern;nuclear;information	cable	an institutional mild steel cable for domestic data work	This institutional cable is formed chiefly from mild steel and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3818	200	mild steel	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	networkmedia:wired	portable		0		industrialised_computing_networking_0001_plain_scrap	industrial_household	Authored Computing and networking matrix: institutional/cable/domestic/mild steel; priced by industrial_household analogue.	false	salvage
industrialised_computing_networking_0081_weatherproof_scrap	shared-industrialised	Computing and networking	modern;nuclear;information	scrap	a weatherproof copper scrap for domestic data work	This weatherproof scrap is formed chiefly from copper and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3855	500	copper	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: weatherproof/scrap/domestic/copper; priced by industrial_household analogue.	false	
industrialised_computing_networking_0082_weatherproof_terminal	shared-industrialised	Computing and networking	modern;nuclear;information	terminal	a weatherproof glass terminal for domestic data work	This weatherproof terminal is formed chiefly from glass and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3892	1	glass	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: weatherproof/terminal/domestic/glass; priced by industrial_household analogue.	false	
industrialised_computing_networking_0083_weatherproof_adapter	shared-industrialised	Computing and networking	modern;nuclear;information	adapter	a weatherproof natural rubber adapter for domestic data work	This weatherproof adapter is formed chiefly from natural rubber and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3929	2	natural rubber	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: weatherproof/adapter/domestic/natural rubber; priced by industrial_household analogue.	false	
industrialised_computing_networking_0084_weatherproof_switch	shared-industrialised	Computing and networking	modern;nuclear;information	switch	a weatherproof mild steel switch for domestic data work	This weatherproof switch is formed chiefly from mild steel and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3966	5	mild steel	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: weatherproof/switch/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_computing_networking_0085_weatherproof_cabinet	shared-industrialised	Computing and networking	modern;nuclear;information	cabinet	a weatherproof copper cabinet for domestic data work	This weatherproof cabinet is formed chiefly from copper and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4003	10	copper	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_computing_networking_0001_plain_scrap	industrial_household	Authored Computing and networking matrix: weatherproof/cabinet/domestic/copper; priced by industrial_household analogue.	false	salvage
industrialised_computing_networking_0086_weatherproof_console	shared-industrialised	Computing and networking	modern;nuclear;information	console	a weatherproof glass console for domestic data work	This weatherproof console is formed chiefly from glass and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4040	20	glass	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: weatherproof/console/domestic/glass; priced by industrial_household analogue.	false	
industrialised_computing_networking_0087_weatherproof_reader	shared-industrialised	Computing and networking	modern;nuclear;information	reader	a weatherproof natural rubber reader for domestic data work	This weatherproof reader is formed chiefly from natural rubber and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4077	50	natural rubber	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: weatherproof/reader/domestic/natural rubber; priced by industrial_household analogue.	false	
industrialised_computing_networking_0088_weatherproof_keyboard	shared-industrialised	Computing and networking	modern;nuclear;information	keyboard	a weatherproof mild steel keyboard for domestic data work	This weatherproof keyboard is formed chiefly from mild steel and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4114	100	mild steel	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: weatherproof/keyboard/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_computing_networking_0089_weatherproof_monitor	shared-industrialised	Computing and networking	modern;nuclear;information	monitor	a weatherproof copper monitor for domestic data work	This weatherproof monitor is formed chiefly from copper and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4151	200	copper	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: weatherproof/monitor/domestic/copper; priced by industrial_household analogue.	false	
industrialised_computing_networking_0090_weatherproof_cable	shared-industrialised	Computing and networking	modern;nuclear;information	cable	a weatherproof glass cable for domestic data work	This weatherproof cable is formed chiefly from glass and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4188	500	glass	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	networkmedia:wired	portable		0		industrialised_computing_networking_0001_plain_scrap	industrial_household	Authored Computing and networking matrix: weatherproof/cable/domestic/glass; priced by industrial_household analogue.	false	salvage
industrialised_computing_networking_0091_service_scrap	shared-industrialised	Computing and networking	modern;nuclear;information	scrap	a service natural rubber scrap for domestic data work	This service scrap is formed chiefly from natural rubber and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4225	1	natural rubber	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: service/scrap/domestic/natural rubber; priced by industrial_household analogue.	false	
industrialised_computing_networking_0092_service_terminal	shared-industrialised	Computing and networking	modern;nuclear;information	terminal	a service mild steel terminal for domestic data work	This service terminal is formed chiefly from mild steel and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4262	2	mild steel	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: service/terminal/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_computing_networking_0093_service_adapter	shared-industrialised	Computing and networking	modern;nuclear;information	adapter	a service copper adapter for domestic data work	This service adapter is formed chiefly from copper and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4299	5	copper	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: service/adapter/domestic/copper; priced by industrial_household analogue.	false	
industrialised_computing_networking_0094_service_switch	shared-industrialised	Computing and networking	modern;nuclear;information	switch	a service glass switch for domestic data work	This service switch is formed chiefly from glass and proportioned for domestic data work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4336	10	glass	Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Computing and networking matrix: service/switch/domestic/glass; priced by industrial_household analogue.	false	
