StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_science_education_0047_folding_chart	shared-industrialised	Science and education	industrial;modern;nuclear;information	chart	a folding oak chart for domestic instruction	This folding chart is formed chiefly from oak and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3708	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: folding/chart/domestic/oak; priced by industrial_household analogue.	true	
industrialised_science_education_0048_folding_pointer	shared-industrialised	Science and education	industrial;modern;nuclear;information	pointer	a folding mild steel pointer for domestic instruction	This folding pointer is formed chiefly from mild steel and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3745	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: folding/pointer/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_science_education_0049_folding_balance	shared-industrialised	Science and education	industrial;modern;nuclear;information	balance	a folding glass balance for domestic instruction	This folding balance is formed chiefly from glass and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3782	50	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: folding/balance/domestic/glass; priced by industrial_household analogue.	true	
industrialised_science_education_0050_folding_case	shared-industrialised	Science and education	industrial;modern;nuclear;information	case	a folding paper case for domestic instruction	This folding case is formed chiefly from paper and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3819	100	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_science_education_0001_plain_waste	industrial_household	Authored Science and education matrix: folding/case/domestic/paper; priced by industrial_household analogue.	true	salvage
industrialised_science_education_0051_portable_waste	shared-industrialised	Science and education	industrial;modern;nuclear;information	waste	a portable oak waste for domestic instruction	This portable waste is formed chiefly from oak and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3856	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: portable/waste/domestic/oak; priced by industrial_household analogue.	true	
industrialised_science_education_0052_portable_specimen	shared-industrialised	Science and education	industrial;modern;nuclear;information	specimen	a portable mild steel specimen for domestic instruction	This portable specimen is formed chiefly from mild steel and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3893	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: portable/specimen/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_science_education_0053_portable_slide	shared-industrialised	Science and education	industrial;modern;nuclear;information	slide	a portable glass slide for domestic instruction	This portable slide is formed chiefly from glass and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3930	1	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: portable/slide/domestic/glass; priced by industrial_household analogue.	false	
industrialised_science_education_0054_portable_flask	shared-industrialised	Science and education	industrial;modern;nuclear;information	flask	a portable paper flask for domestic instruction	This portable flask is formed chiefly from paper and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3967	2	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: portable/flask/domestic/paper; priced by industrial_household analogue.	false	
industrialised_science_education_0055_portable_beaker	shared-industrialised	Science and education	industrial;modern;nuclear;information	beaker	a portable oak beaker for domestic instruction	This portable beaker is formed chiefly from oak and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4004	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_science_education_0001_plain_waste	industrial_household	Authored Science and education matrix: portable/beaker/domestic/oak; priced by industrial_household analogue.	false	salvage
industrialised_science_education_0056_portable_model	shared-industrialised	Science and education	industrial;modern;nuclear;information	model	a portable mild steel model for domestic instruction	This portable model is formed chiefly from mild steel and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4041	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: portable/model/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_science_education_0057_portable_chart	shared-industrialised	Science and education	industrial;modern;nuclear;information	chart	a portable glass chart for domestic instruction	This portable chart is formed chiefly from glass and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4078	20	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: portable/chart/domestic/glass; priced by industrial_household analogue.	false	
industrialised_science_education_0058_portable_pointer	shared-industrialised	Science and education	industrial;modern;nuclear;information	pointer	a portable paper pointer for domestic instruction	This portable pointer is formed chiefly from paper and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4115	50	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: portable/pointer/domestic/paper; priced by industrial_household analogue.	false	
industrialised_science_education_0059_portable_balance	shared-industrialised	Science and education	industrial;modern;nuclear;information	balance	a portable oak balance for domestic instruction	This portable balance is formed chiefly from oak and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4152	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: portable/balance/domestic/oak; priced by industrial_household analogue.	false	
industrialised_science_education_0060_portable_case	shared-industrialised	Science and education	industrial;modern;nuclear;information	case	a portable mild steel case for domestic instruction	This portable case is formed chiefly from mild steel and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4189	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_science_education_0001_plain_waste	industrial_household	Authored Science and education matrix: portable/case/domestic/mild steel; priced by industrial_household analogue.	false	salvage
industrialised_science_education_0061_workshop_waste	shared-industrialised	Science and education	industrial;modern;nuclear;information	waste	a workshop glass waste for domestic instruction	This workshop waste is formed chiefly from glass and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4226	500	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: workshop/waste/domestic/glass; priced by industrial_household analogue.	false	
industrialised_science_education_0062_workshop_specimen	shared-industrialised	Science and education	industrial;modern;nuclear;information	specimen	a workshop paper specimen for domestic instruction	This workshop specimen is formed chiefly from paper and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4263	1	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: workshop/specimen/domestic/paper; priced by industrial_household analogue.	false	
industrialised_science_education_0063_workshop_slide	shared-industrialised	Science and education	industrial;modern;nuclear;information	slide	a workshop oak slide for domestic instruction	This workshop slide is formed chiefly from oak and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4300	2	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: workshop/slide/domestic/oak; priced by industrial_household analogue.	false	
industrialised_science_education_0064_workshop_flask	shared-industrialised	Science and education	industrial;modern;nuclear;information	flask	a workshop mild steel flask for domestic instruction	This workshop flask is formed chiefly from mild steel and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4337	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: workshop/flask/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_science_education_0065_workshop_beaker	shared-industrialised	Science and education	industrial;modern;nuclear;information	beaker	a workshop glass beaker for domestic instruction	This workshop beaker is formed chiefly from glass and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4374	10	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_science_education_0001_plain_waste	industrial_household	Authored Science and education matrix: workshop/beaker/domestic/glass; priced by industrial_household analogue.	false	salvage
industrialised_science_education_0066_workshop_model	shared-industrialised	Science and education	industrial;modern;nuclear;information	model	a workshop paper model for domestic instruction	This workshop model is formed chiefly from paper and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4411	20	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: workshop/model/domestic/paper; priced by industrial_household analogue.	false	
industrialised_science_education_0067_workshop_chart	shared-industrialised	Science and education	industrial;modern;nuclear;information	chart	a workshop oak chart for domestic instruction	This workshop chart is formed chiefly from oak and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4448	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: workshop/chart/domestic/oak; priced by industrial_household analogue.	false	
industrialised_science_education_0068_workshop_pointer	shared-industrialised	Science and education	industrial;modern;nuclear;information	pointer	a workshop mild steel pointer for domestic instruction	This workshop pointer is formed chiefly from mild steel and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4485	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: workshop/pointer/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_science_education_0069_workshop_balance	shared-industrialised	Science and education	industrial;modern;nuclear;information	balance	a workshop glass balance for domestic instruction	This workshop balance is formed chiefly from glass and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4522	200	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: workshop/balance/domestic/glass; priced by industrial_household analogue.	false	
industrialised_science_education_0070_workshop_case	shared-industrialised	Science and education	industrial;modern;nuclear;information	case	a workshop paper case for domestic instruction	This workshop case is formed chiefly from paper and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4559	500	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_science_education_0001_plain_waste	industrial_household	Authored Science and education matrix: workshop/case/domestic/paper; priced by industrial_household analogue.	false	salvage
industrialised_science_education_0071_institutional_waste	shared-industrialised	Science and education	industrial;modern;nuclear;information	waste	an institutional oak waste for domestic instruction	This institutional waste is formed chiefly from oak and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4596	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: institutional/waste/domestic/oak; priced by industrial_household analogue.	false	
industrialised_science_education_0072_institutional_specimen	shared-industrialised	Science and education	industrial;modern;nuclear;information	specimen	an institutional mild steel specimen for domestic instruction	This institutional specimen is formed chiefly from mild steel and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4633	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: institutional/specimen/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_science_education_0073_institutional_slide	shared-industrialised	Science and education	industrial;modern;nuclear;information	slide	an institutional glass slide for domestic instruction	This institutional slide is formed chiefly from glass and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4670	5	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: institutional/slide/domestic/glass; priced by industrial_household analogue.	false	
industrialised_science_education_0074_institutional_flask	shared-industrialised	Science and education	industrial;modern;nuclear;information	flask	an institutional paper flask for domestic instruction	This institutional flask is formed chiefly from paper and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4707	10	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: institutional/flask/domestic/paper; priced by industrial_household analogue.	false	
industrialised_science_education_0075_institutional_beaker	shared-industrialised	Science and education	industrial;modern;nuclear;information	beaker	an institutional oak beaker for domestic instruction	This institutional beaker is formed chiefly from oak and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4744	20	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_science_education_0001_plain_waste	industrial_household	Authored Science and education matrix: institutional/beaker/domestic/oak; priced by industrial_household analogue.	false	salvage
industrialised_science_education_0076_institutional_model	shared-industrialised	Science and education	industrial;modern;nuclear;information	model	an institutional mild steel model for domestic instruction	This institutional model is formed chiefly from mild steel and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4781	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: institutional/model/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_science_education_0077_institutional_chart	shared-industrialised	Science and education	industrial;modern;nuclear;information	chart	an institutional glass chart for domestic instruction	This institutional chart is formed chiefly from glass and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4818	100	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: institutional/chart/domestic/glass; priced by industrial_household analogue.	false	
industrialised_science_education_0078_institutional_pointer	shared-industrialised	Science and education	industrial;modern;nuclear;information	pointer	an institutional paper pointer for domestic instruction	This institutional pointer is formed chiefly from paper and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4855	200	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: institutional/pointer/domestic/paper; priced by industrial_household analogue.	false	
industrialised_science_education_0079_institutional_balance	shared-industrialised	Science and education	industrial;modern;nuclear;information	balance	an institutional oak balance for domestic instruction	This institutional balance is formed chiefly from oak and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4892	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: institutional/balance/domestic/oak; priced by industrial_household analogue.	false	
industrialised_science_education_0080_institutional_case	shared-industrialised	Science and education	industrial;modern;nuclear;information	case	an institutional mild steel case for domestic instruction	This institutional case is formed chiefly from mild steel and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4929	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_science_education_0001_plain_waste	industrial_household	Authored Science and education matrix: institutional/case/domestic/mild steel; priced by industrial_household analogue.	false	salvage
industrialised_science_education_0081_weatherproof_waste	shared-industrialised	Science and education	industrial;modern;nuclear;information	waste	a weatherproof glass waste for domestic instruction	This weatherproof waste is formed chiefly from glass and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4966	2	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: weatherproof/waste/domestic/glass; priced by industrial_household analogue.	false	
industrialised_science_education_0082_weatherproof_specimen	shared-industrialised	Science and education	industrial;modern;nuclear;information	specimen	a weatherproof paper specimen for domestic instruction	This weatherproof specimen is formed chiefly from paper and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	53	5	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: weatherproof/specimen/domestic/paper; priced by industrial_household analogue.	false	
industrialised_science_education_0083_weatherproof_slide	shared-industrialised	Science and education	industrial;modern;nuclear;information	slide	a weatherproof oak slide for domestic instruction	This weatherproof slide is formed chiefly from oak and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	90	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: weatherproof/slide/domestic/oak; priced by industrial_household analogue.	false	
industrialised_science_education_0084_weatherproof_flask	shared-industrialised	Science and education	industrial;modern;nuclear;information	flask	a weatherproof mild steel flask for domestic instruction	This weatherproof flask is formed chiefly from mild steel and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	127	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: weatherproof/flask/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_science_education_0085_weatherproof_beaker	shared-industrialised	Science and education	industrial;modern;nuclear;information	beaker	a weatherproof glass beaker for domestic instruction	This weatherproof beaker is formed chiefly from glass and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	164	50	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_science_education_0001_plain_waste	industrial_household	Authored Science and education matrix: weatherproof/beaker/domestic/glass; priced by industrial_household analogue.	false	salvage
industrialised_science_education_0086_weatherproof_model	shared-industrialised	Science and education	industrial;modern;nuclear;information	model	a weatherproof paper model for domestic instruction	This weatherproof model is formed chiefly from paper and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	201	100	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: weatherproof/model/domestic/paper; priced by industrial_household analogue.	false	
industrialised_science_education_0087_weatherproof_chart	shared-industrialised	Science and education	industrial;modern;nuclear;information	chart	a weatherproof oak chart for domestic instruction	This weatherproof chart is formed chiefly from oak and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	238	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: weatherproof/chart/domestic/oak; priced by industrial_household analogue.	false	
industrialised_science_education_0088_weatherproof_pointer	shared-industrialised	Science and education	industrial;modern;nuclear;information	pointer	a weatherproof mild steel pointer for domestic instruction	This weatherproof pointer is formed chiefly from mild steel and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	275	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: weatherproof/pointer/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_science_education_0089_weatherproof_balance	shared-industrialised	Science and education	industrial;modern;nuclear;information	balance	a weatherproof glass balance for domestic instruction	This weatherproof balance is formed chiefly from glass and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	312	1	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: weatherproof/balance/domestic/glass; priced by industrial_household analogue.	false	
industrialised_science_education_0090_weatherproof_case	shared-industrialised	Science and education	industrial;modern;nuclear;information	case	a weatherproof paper case for domestic instruction	This weatherproof case is formed chiefly from paper and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	349	2	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_science_education_0001_plain_waste	industrial_household	Authored Science and education matrix: weatherproof/case/domestic/paper; priced by industrial_household analogue.	false	salvage
industrialised_science_education_0091_service_waste	shared-industrialised	Science and education	industrial;modern;nuclear;information	waste	a service oak waste for domestic instruction	This service waste is formed chiefly from oak and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	386	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: service/waste/domestic/oak; priced by industrial_household analogue.	false	
industrialised_science_education_0092_service_specimen	shared-industrialised	Science and education	industrial;modern;nuclear;information	specimen	a service mild steel specimen for domestic instruction	This service specimen is formed chiefly from mild steel and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	423	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: service/specimen/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_science_education_0093_service_slide	shared-industrialised	Science and education	industrial;modern;nuclear;information	slide	a service glass slide for domestic instruction	This service slide is formed chiefly from glass and proportioned for domestic instruction. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	460	20	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Science and education matrix: service/slide/domestic/glass; priced by industrial_household analogue.	false	
