stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
earlymodern_food_mughal_kofta_nut_sauce	EarlyModern	Prepared	Meat	kofta	Mughal kofta in nut sauce	Large finely pounded meatballs simmer in a pale almond-like sauce enriched for court.	Silky nut cream surrounds peppered meat and fragrant warmth.	meat	Feast	Cooked	VeryGood	650	48	EraSpecific
earlymodern_food_mughal_eggplant_nut_korma	EarlyModern	Prepared	Vegetable	eggplant	eggplant in Mughal nut korma	Silky fried eggplant-like pieces replace meat in a rich nut-thickened imperial sauce.	Smoky vegetable and almond cream carry sweet spice and gentle heat.	vegetable	Rich	Cooked	VeryGood	550	40	EraSpecific
earlymodern_food_mughal_tomato_meat_qorma	EarlyModern	Prepared	Meat	qorma	a contact-era tomato meat qorma	Adopted tomato contributes acidity and colour to meat braised with established Mughal aromatics.	Bright fruit sharpens rich flesh, nutty sauce, and layered spice.	meat	Feast	Cooked	VeryGood	650	46	EraSpecific
earlymodern_food_mughal_chile_lamb_skewers	EarlyModern	Prepared	Meat	skewers	New World chile lamb skewers	Marinated lamb incorporates adopted American chile into established courtly grilling practice.	Fierce heat, char, sour marinade, and rich meat taste vivid.	meat	Rich	Cooked	VeryGood	400	35	EraSpecific
earlymodern_food_mughal_pistachio_like_kulfi	EarlyModern	Prepared	Sweet	kulfi	a dense Mughal nut kulfi	Reduced milk, sugar, and ground nuts freeze in metal moulds without churning.	Cold dense cream carries roasted nuts, floral spice, and caramel sweetness.	cheese	Feast	Fresh	Great	250	52	EraSpecific
earlymodern_food_mughal_mango_like_ice	EarlyModern	Prepared	Sweet	ice	a Mughal tropical-fruit ice	Puréed fragrant fruit and syrup are frozen with costly ice for imperial refreshment.	Intense cold fruit sweetness finishes floral, tart, and clean.	food	Feast	Fresh	Great	250	50	EraSpecific
earlymodern_food_mughal_jalebi_yogurt_service	EarlyModern	Prepared	Sweet	jalebi	jalebi with cultured cream	Crisp syrup coils are paired with cool cultured dairy in a composed Mughal sweet service.	Hot floral crunch meets sour creaminess and caramelised batter.	wheat	Feast	Cooked	VeryGood	300	32	EraSpecific
earlymodern_food_mughal_silver_leaf_barfi	EarlyModern	Prepared	Sweet	barfi	silvered milk barfi	Reduced sweetened milk is cut into diamonds and faced with edible silver-like leaf.	Dense dairy richness tastes nutty, floral, and cleanly sweet.	cheese	Feast	ShelfStable	Great	220	45	EraSpecific
earlymodern_food_mughal_company_dinner_pilaf	EarlyModern	Prepared	Grain	pilaf	an Indo-European company dinner pilaf	Indian pilaf technique is adjusted for mixed company households without losing aromatic rice preparation.	Fragrant grain, meat stock, fruit, and milder spice reflect negotiated taste.	rice	Feast	Cooked	VeryGood	750	45	EraSpecific
earlymodern_food_goan_vindaloo_like_pork	EarlyModern	Prepared	Meat	pork	Goan vinegar-and-garlic pork	Iberian vinegar-garlic preservation meets Indian spice and adopted chile in a colonial contact-zone dish.	Sharp acid, fierce heat, garlic, and rich pork create powerful balance.	meat	Rich	Preserved	VeryGood	600	38	EraSpecific
earlymodern_food_goan_coconut_like_fish_curry	EarlyModern	Prepared	Fish	curry	a Goan contact-zone fish curry	Coastal fish cooks in nutty tropical richness with souring agents and adopted chile.	Briny flesh meets creamy sauce, acid, and layered fiery spice.	fish	Rich	Cooked	VeryGood	600	38	EraSpecific
earlymodern_food_company_madras_curry_plate	EarlyModern	Prepared	Meat	plate	an early company curry plate	British company diners encounter a codified rice-and-spiced-meat plate shaped by local cooks and colonial households.	Aromatic sauce, meat, and rice combine with heat adjusted for negotiated service.	meat	Feast	Cooked	VeryGood	750	46	EraSpecific
earlymodern_food_qing_imperial_manhan_platter	EarlyModern	Prepared	Meat	platter	an imperial Manchu-Han platter	Multiple Manchu and Han preparations share an elaborate Qing banquet arrangement demonstrating imperial abundance.	Roasted, braised, sweet, sour, and aromatic morsels offer extraordinary range.	food	Feast	Cooked	Great	1600	110	EraSpecific
earlymodern_food_qing_peking_duck_service	EarlyModern	Prepared	Poultry	service	a Qing roast-duck pancake service	Lacquered duck skin is sliced beside thin pancakes, sauce, and fresh aromatics for table assembly.	Brittle rich skin, soft wheat, sweetness, and onion combine precisely.	meat	Feast	Cooked	Great	1200	65	EraSpecific
earlymodern_food_qing_beggars_chicken	EarlyModern	Prepared	Poultry	chicken	a clay-sealed leaf chicken	A whole seasoned chicken is leaf-wrapped, sealed in clay, and baked until intensely tender.	Herbal steam and rich poultry juices remain trapped beneath subtle smoke.	meat	Feast	Cooked	VeryGood	1300	55	EraSpecific
earlymodern_food_qing_lions_head_meatballs	EarlyModern	Prepared	Meat	meatballs	large Qing lion's-head meatballs	Oversized tender meatballs braise slowly with greens in a richly seasoned earthen pot.	Soft juicy meat carries sweet savoury sauce and fresh vegetable depth.	meat	Feast	Cooked	VeryGood	700	45	EraSpecific
earlymodern_food_qing_eight_treasure_duck	EarlyModern	Prepared	Poultry	duck	an eight-treasure stuffed duck	Whole duck is filled with sticky rice, nuts, fruit, and meats before prolonged steaming.	Rich poultry fat saturates fragrant grain and varied sweet-savoury treasures.	meat	Feast	Cooked	Great	1500	78	EraSpecific
earlymodern_food_qing_bird_nest_like_soup	EarlyModern	Prepared	Soup	soup	an imperial translucent nest soup	A prized imported edible nest-like ingredient is simmered into a delicate gelatinous Qing court soup.	Silky strands carry clean stock, faint salinity, and restrained sweetness.	food	Feast	Cooked	Great	450	80	EraSpecific
earlymodern_food_qing_shark_fin_like_braise	EarlyModern	Prepared	Fish	braise	an imperial fin-texture braise	Carefully processed fish fin-like cartilage is braised in concentrated stock for prestige texture.	Gelatinous fibres absorb deep savour, marine salt, and aromatic broth.	fish	Feast	Cooked	Great	450	75	EraSpecific
earlymodern_food_qing_tea_smoked_duck	EarlyModern	Prepared	Poultry	duck	Qing tea-smoked duck	Cured duck is hot-smoked over tea leaves and grain, then crisped for aromatic service.	Rich poultry, sweet smoke, tannic fragrance, and salt linger boldly.	meat	Feast	Cooked	VeryGood	1000	58	EraSpecific
earlymodern_food_qing_tea_egg_plate	EarlyModern	Prepared	Egg	eggs	marbled Qing tea eggs	Boiled eggs are cracked and simmered in tea and spice, producing dark marbled whites.	Firm egg carries tannic tea, salt, and penetrating aromatics.	egg	Standard	Preserved	Good	240	18	EraSpecific
earlymodern_food_qing_mooncake_salted_yolk	EarlyModern	Prepared	Sweet	mooncake	a salted-yolk Qing mooncake	Dense sweet paste encloses a whole salted egg yolk beneath an ornate stamped crust.	Sweet filling contrasts with rich salty yolk and toasted pastry.	egg	Feast	Dry	Great	240	38	EraSpecific
earlymodern_food_qing_osmanthus_like_rice_cake	EarlyModern	Prepared	Sweet	cake	a flower-scented Qing rice cake	Sticky rice cake is perfumed with tiny fragrant blossoms and cut into translucent squares.	Chewy grain tastes floral, cleanly sweet, and delicately herbal.	rice	Rich	Fresh	VeryGood	250	26	EraSpecific
earlymodern_food_qing_sweet_potato_famine_cake	EarlyModern	Prepared	Vegetable	cake	a sweet-potato famine-reserve cake	Adopted sweet potato is dried, milled, and baked into a reserve food against grain failure.	Earthy sweetness and smoke soften its dense fibrous, utilitarian crumb.	vegetable	Staple	Dry	Standard	350	13	EraSpecific
earlymodern_food_qing_maize_millet_relief_porridge	EarlyModern	Prepared	Porridge	porridge	a maize-and-millet relief porridge	Adopted maize stretches millet in an institutional famine-relief preparation.	Sweet corn and nutty millet taste plain, smoky, and sustaining.	corn	Hearty	Cooked	Standard	650	10	EraSpecific
earlymodern_food_qing_chile_oil_noodles	EarlyModern	Prepared	Noodle	noodles	Qing noodles with adopted chile oil	Wheat noodles receive oil infused with New World chile as the crop spreads through inland cuisine.	Chewy grain carries fierce heat, toasted aromatics, and savoury oil.	wheat	Rich	Cooked	Good	500	25	EraSpecific
earlymodern_food_qing_candied_sweet_potato	EarlyModern	Prepared	Sweet	potato	Qing candied sweet potato	Adopted tuber pieces are fried and coated in a glassy pulled-sugar glaze.	Crunchy caramel strands surround soft earthy sweetness and savoury oil.	vegetable	Rich	Cooked	VeryGood	300	28	EraSpecific
earlymodern_food_tokugawa_tempura_assortment	EarlyModern	Prepared	Fish	assortment	a Tokugawa tempura assortment	Seafood and vegetables receive specialised light batter frying refined in urban Edo cookery.	Fragile crisp shells reveal brine, sweet vegetables, and clean oil.	food	Feast	Cooked	VeryGood	500	40	EraSpecific
earlymodern_food_tokugawa_sushi_box	EarlyModern	Prepared	Fish	box	an early Tokugawa sushi box	Vinegared rice and cured fish are pressed together in neat box-shaped portions for urban sale.	Sharp grain, salty fish, sweetness, and fermentation form compact balance.	rice	Feast	Fresh	VeryGood	450	42	EraSpecific
earlymodern_food_tokugawa_buckwheat_noodle_stall	EarlyModern	Prepared	Noodle	bowl	an Edo noodle-stall bowl	Thin dark grain noodles are served rapidly with dipping sauce or hot broth at an urban stall.	Nutty strands meet sharp savoury sauce, onion, and mild sweetness.	wheat	Hearty	Cooked	Good	500	22	EraSpecific
earlymodern_food_tokugawa_grilled_eel_rice	EarlyModern	Prepared	Fish	eel	glazed eel over rice	Split eel is repeatedly glazed and grilled before resting over rice in an urban specialty.	Smoky sweet glaze enriches oily fish and clean soft grain.	fish	Feast	Cooked	VeryGood	600	42	EraSpecific
earlymodern_food_tokugawa_castella_tea_slice	EarlyModern	Prepared	Sweet	slice	a castella tea slice	Imported-style egg cake is refined into an even, honeyed slice for Japanese tea hospitality.	Springy crumb tastes egg-rich, caramelised, and softly sweet.	wheat	Rich	Bread	VeryGood	160	24	EraSpecific
earlymodern_food_tokugawa_nerikiri_sweet	EarlyModern	Prepared	Sweet	sweet	a sculpted seasonal bean sweet	Refined bean paste is kneaded, coloured, and sculpted into a seasonal form for formal tea.	Smooth earthy sweetness feels delicate, floral, and intentionally restrained.	food	Feast	Fresh	Great	100	32	EraSpecific
earlymodern_food_tokugawa_sakura_like_mochi	EarlyModern	Prepared	Sweet	mochi	a leaf-wrapped pink mochi	Sweet filled rice cake is tinted pink and wrapped in a fragrant preserved leaf.	Chewy grain, bean sweetness, salt, and floral leaf perfume mingle.	rice	Rich	Fresh	VeryGood	140	22	EraSpecific
earlymodern_food_tokugawa_miso_pickled_fish	EarlyModern	Prepared	Preserved	fish	miso-pickled Tokugawa fish	Fish matures under fermented bean paste before grilling for a preserved urban or domain specialty.	Salty fermentation and caramelised sweetness penetrate firm, smoky fish.	fish	Rich	Fermented	VeryGood	300	30	EraSpecific
earlymodern_food_tokugawa_bento_theatre_box	EarlyModern	Prepared	Grain	box	a theatre bento box	Rice, fish, vegetables, and small sweets fill compartments for eating during long performances.	Plain grain alternates with brine, sour pickle, sweet glaze, and confection.	food	Feast	Fresh	VeryGood	700	44	EraSpecific
earlymodern_food_tokugawa_famine_sweet_potato	EarlyModern	Prepared	Vegetable	reserve	a dried sweet-potato reserve	Adopted sweet potato is steamed, sliced, and dried as a domain-level hedge against failed rice.	Concentrated earthy sweetness has a leathery, smoky, practical chew.	vegetable	Staple	ShelfStable	Standard	300	15	EraSpecific
earlymodern_food_joseon_royal_gujeolpan	EarlyModern	Prepared	Grain	platter	a Joseon nine-section platter	Eight coloured fillings surround thin pancakes in a formal compartmented royal presentation.	Each wrapped bite shifts among meat, egg, vegetables, sweetness, and sharpness.	food	Feast	Fresh	Great	900	62	EraSpecific
earlymodern_food_joseon_sinseollo_brazier	EarlyModern	Prepared	Stew	brazier	a royal sinseollo brazier	Many prepared meats, fish, vegetables, and egg strips simmer around a central brazier chimney.	Complex broth gathers rich meat, marine savour, greens, and pepper.	food	Feast	Cooked	Great	1100	70	EraSpecific
earlymodern_food_joseon_tteokguk_ritual_soup	EarlyModern	Prepared	Soup	soup	a Joseon ritual rice-cake soup	Thin oval rice cakes cook in clear meat broth for New Year age-marking observance.	Chewy mild grain carries clean stock, egg, and fresh aromatics.	rice	Feast	Cooked	VeryGood	600	35	EraSpecific
earlymodern_food_joseon_royal_neobiani	EarlyModern	Prepared	Meat	slices	Joseon royal grilled beef slices	Thin tender meat slices are marinated, scored, and grilled for a refined palace course.	Sweet savoury glaze, smoke, and juicy meat taste precisely balanced.	meat	Feast	Cooked	Great	450	45	EraSpecific
earlymodern_food_joseon_gangjeong_confection	EarlyModern	Prepared	Sweet	confection	a coloured gangjeong confection	Puffed grain and seeds receive syrup coatings and colour for court ritual arrangements.	Crisp airy grain carries honey, nutty seeds, and subtle spice.	honey	Feast	ShelfStable	VeryGood	250	32	EraSpecific
earlymodern_food_joseon_chile_cabbage_kimchi	EarlyModern	Prepared	Preserved	kimchi	early chile-seasoned cabbage kimchi	Fermented cabbage incorporates adopted New World chile in an emerging Joseon preservation form.	Sour greens, brine, garlic, and red heat taste vivid and mature.	vegetable	Standard	Fermented	Good	350	20	EraSpecific
earlymodern_food_joseon_tea_honey_cookie	EarlyModern	Prepared	Sweet	cookie	a Joseon honey tea cookie	Patterned fried wheat confection soaked in honey accompanies formal tea or ritual hospitality.	Dense crisp dough tastes floral, ginger-warm, and caramelised.	wheat	Rich	Preserved	VeryGood	120	20	EraSpecific
earlymodern_food_joseon_royal_fruit_punch_cake	EarlyModern	Prepared	Sweet	cake	a set fruit-punch jelly cake	Fragrant fruit-punch flavours are captured in a cool set starch cake for palace refreshment.	Tart fruit, floral sweetness, and silky cool texture feel refined.	food	Feast	Fresh	Great	300	38	EraSpecific
earlymodern_food_senegambian_tomato_fish_rice	EarlyModern	Prepared	Fish	rice	Senegambian tomato fish rice	Locally grown rice, fish, and adopted tomato cook together in a mature Atlantic-era regional pot.	Briny flesh and fragrant grain carry sweet acidity, smoke, and pepper.	fish	Hearty	Cooked	Good	700	30	EraSpecific
earlymodern_food_senegambian_groundnut_meat_stew	EarlyModern	Prepared	Stew	stew	a groundnut-enriched meat stew	Adopted American groundnut thickens a meat and vegetable stew within West African cooking systems.	Nutty creaminess surrounds rich meat, greens, and aromatic heat.	meat	Rich	Cooked	VeryGood	700	35	EraSpecific
earlymodern_food_senegambian_chile_fish_cake	EarlyModern	Prepared	Fish	cake	a chile-seasoned fish-grain cake	Pounded fish and millet form a crisp cake enlivened by adopted American chile.	Briny savour, nutty grain, smoke, and bright heat combine densely.	fish	Hearty	Cooked	Good	320	22	EraSpecific
earlymodern_food_kongo_cassava_fufu	EarlyModern	Prepared	Vegetable	fufu	Kongo cassava fufu	Adopted American cassava is safely processed, boiled, and pounded into an elastic communal staple.	Mild earthy starch tastes faintly sour and readily carries rich sauce.	vegetable	Staple	Cooked	Standard	500	15	EraSpecific
earlymodern_food_kongo_cassava_leaf_packet	EarlyModern	Prepared	Vegetable	packet	a Kongo cassava-leaf packet	Properly processed cassava leaves and ground seeds steam in a packet after crop adoption.	Deep greenery and nutty richness carry smoke, salt, and gentle bitterness.	vegetable	Hearty	Cooked	Good	450	24	EraSpecific
earlymodern_food_kongo_maize_groundnut_cake	EarlyModern	Prepared	Grain	cake	a maize-and-groundnut cake	Two adopted American crops are incorporated into a firm Kongo market cake with local technique.	Sweet corn and roasted nuts taste smoky, rich, and slightly earthy.	corn	Hearty	Cooked	Good	350	22	EraSpecific
earlymodern_food_benin_chile_pepper_soup	EarlyModern	Prepared	Soup	soup	a chile-heightened Benin pepper soup	New World chile joins established aromatic seeds in a clear, meat-rich Benin soup.	Fierce heat and herbal bitterness sharpen clean stock and tender meat.	meat	Hearty	Cooked	Good	600	28	EraSpecific
earlymodern_food_benin_plantain_like_meat_pottage	EarlyModern	Prepared	Stew	pottage	a fruit-and-meat palace pottage	Starchy tropical fruit cooks with meat and palm-like richness for Benin elite hospitality.	Soft fruit sweetness balances rich stock, smoke, and peppery aromatics.	meat	Feast	Cooked	VeryGood	750	38	EraSpecific
earlymodern_food_gold_coast_maize_kenkey_like	EarlyModern	Prepared	Grain	parcel	a fermented maize dough parcel	Adopted maize dough ferments before steaming in leaves in an emerging Gold Coast form.	Pleasant sourness and sweet corn carry a clean vegetal perfume.	corn	Staple	Fermented	Good	400	17	EraSpecific
earlymodern_food_gold_coast_smoked_fish_maize	EarlyModern	Prepared	Fish	fish	smoked fish with fermented maize	Strong smoked fish accompanies a sour steamed maize staple in a coastal contact-era meal.	Woodsmoke and brine contrast with tangy, sweet grain.	fish	Hearty	Cooked	Good	600	27	EraSpecific
earlymodern_food_west_african_rice_bean_feast	EarlyModern	Prepared	Grain	platter	a rice-and-bean feast platter	Rice and beans are arranged with sauce, fish, and greens for prosperous communal hospitality.	Fragrant grain, earthy pulse, brine, and aromatic sauce taste abundant.	rice	Feast	Cooked	VeryGood	850	38	EraSpecific
earlymodern_food_swahili_clove_meat_pilau	EarlyModern	Prepared	Meat	pilau	a Swahili clove meat pilau	Rice, meat, and Indian Ocean aromatics cook in a sealed coastal pot for festive service.	Perfumed grain carries rich meat, browned onion, and penetrating spice.	meat	Feast	Cooked	Great	800	48	EraSpecific
earlymodern_food_swahili_portuguese_custard_pastry	EarlyModern	Prepared	Sweet	pastry	a Swahili-Portuguese custard pastry	Iberian egg-custard pastry technique is adapted in an Indian Ocean port kitchen.	Crisp shell surrounds caramelised egg cream and fragrant sweetness.	egg	Feast	Cooked	VeryGood	180	28	EraSpecific
earlymodern_food_cape_malay_spiced_meat_pie	EarlyModern	Prepared	Meat	pie	a Cape Malay spiced meat pie	Southeast Asian, African, and Dutch household traditions meet in a deeply spiced colonial Cape pastry.	Sweet-savoury meat, fruit, aromatics, and crisp crust reflect layered exchange.	meat	Feast	Cooked	VeryGood	650	43	EraSpecific
earlymodern_food_cape_pickled_fish_curry	EarlyModern	Prepared	Fish	fish	Cape pickled curried fish	Fried fish is preserved in sweet-sour spiced onion liquor within a colonial Cape contact cuisine.	Bright acid, brine, sweetness, and aromatic heat mature together.	fish	Rich	Preserved	VeryGood	500	35	EraSpecific
earlymodern_food_caribbean_enslaved_cornmeal_ration	EarlyModern	Prepared	Grain	ration	a plantation cornmeal ration	Cornmeal is cooked into a dense ration issued within a coercive Caribbean plantation provisioning system.	Plain maize tastes smoky, salty, and heavy, with little enrichment.	corn	Hearty	Cooked	Standard	600	8	EraSpecific
earlymodern_food_caribbean_enslaved_saltfish_cornmeal	EarlyModern	Prepared	Fish	fish	salt fish with cornmeal	Enslaved cooks combine issued salt fish and cornmeal with available aromatics into sustaining food.	Strong brine and sweet grain gain onion, chile heat, and smoke.	fish	Hearty	Cooked	Standard	650	14	EraSpecific
earlymodern_food_caribbean_callaloo_like_greens	EarlyModern	Prepared	Vegetable	callaloo	African-diaspora leafy callaloo	Leafy vegetables, okra-like pods, and available seasonings form a diasporic communal dish under colonial conditions.	Deep green savour and silky texture carry pepper, smoke, and salt.	vegetable	Hearty	Cooked	Good	550	18	EraSpecific
earlymodern_food_caribbean_pepperpot_preserve_stew	EarlyModern	Prepared	Stew	pepperpot	a long-kept Caribbean pepperpot	Meat and native bitter cassava-derived preservative sauce are repeatedly reheated in a colonial contact-zone tradition.	Dark sweet bitterness, chile heat, and concentrated meat savour deepen together.	meat	Hearty	Preserved	Good	650	25	EraSpecific
earlymodern_food_caribbean_cassava_bammy	EarlyModern	Prepared	Bread	cake	a safely processed cassava flat cake	Detoxified grated cassava is pressed and griddled using Indigenous technique sustained in colonial foodways.	Mild earthy starch tastes chewy, toasted, and faintly sour.	vegetable	Staple	Bread	Standard	300	12	EraSpecific
earlymodern_food_caribbean_festival_like_fried_dough	EarlyModern	Prepared	Bread	dough	a sweet fried plantation-era dough	Flour, maize, and scarce sweetness fry into portable pieces within Afro-Caribbean household cookery.	Crisp oil-rich shell surrounds sweet grain and a soft centre.	bread	Rich	Cooked	Good	220	14	EraSpecific
earlymodern_food_caribbean_rum_fruit_pudding	EarlyModern	Prepared	Sweet	pudding	a rum-soaked fruit pudding	British boiled-pudding form meets Caribbean rum and tropical preserves in a colonial festive dish.	Dark fruit, spirit warmth, spice, and dense rich crumb linger.	bread	Feast	Preserved	VeryGood	750	38	EraSpecific
earlymodern_food_caribbean_molasses_tamarind_sweet	EarlyModern	Prepared	Sweet	sweet	a molasses-tamarind sweet	Tart tamarind-like pulp is rolled with plantation-produced molasses in an Afro-Caribbean confection.	Sharp fruit acidity cuts dark caramel sweetness and mineral depth.	food	Sweet	ShelfStable	Good	150	14	EraSpecific
earlymodern_food_caribbean_plantation_sugar_cake	EarlyModern	Prepared	Sweet	cake	a plantation sugar cake	Concentrated sugar and nut-like filling form a colonial confection dependent on coercive plantation production.	Intense caramel sweetness surrounds roasted richness and faint salt.	honey	Rich	ShelfStable	Good	180	18	EraSpecific
earlymodern_food_lowcountry_enslaved_rice_peas	EarlyModern	Prepared	Grain	rice	rice with peas in African-diaspora style	Enslaved West African expertise shapes rice-and-pulse cookery in a coercive Lowcountry plantation system.	Separate grains and earthy peas carry smoke, salt, and available meat savour.	rice	Hearty	Cooked	Good	650	20	EraSpecific
earlymodern_food_lowcountry_okra_rice_pot	EarlyModern	Prepared	Vegetable	pot	an okra-thickened rice pot	African okra-like pods thicken rice and vegetables within diasporic Lowcountry household foodways.	Silky greens, fragrant grain, and peppery broth feel deeply sustaining.	rice	Hearty	Cooked	Good	650	21	EraSpecific
earlymodern_food_louisiana_african_rice_fritter	EarlyModern	Prepared	Grain	fritter	an African-diaspora rice fritter	Cooked rice is sweetened lightly and fried by cooks carrying West African techniques into colonial Louisiana.	Crisp grains and soft centre taste caramelised, nutty, and gently sweet.	rice	Rich	Cooked	Good	220	16	EraSpecific
earlymodern_food_brazilian_enslaved_bean_cake	EarlyModern	Prepared	Pulse	cake	an Afro-Brazilian fried bean cake	Enslaved West African women preserve bean-fritter technique in Brazilian street and religious foodways.	Crisp savoury shell surrounds earthy pulse, onion, and aromatic oil.	food	Rich	Cooked	Good	220	18	EraSpecific
earlymodern_food_brazilian_cassava_fish_pirao	EarlyModern	Prepared	Fish	pirão	a cassava-thickened fish pirão	Indigenous cassava technique, coastal fish, and colonial household practice meet in a thick Brazilian dish.	Briny broth becomes silky and earthy beneath herbs and pepper.	fish	Hearty	Cooked	Good	600	22	EraSpecific
earlymodern_food_brazilian_sugar_egg_convent_sweet	EarlyModern	Prepared	Sweet	sweet	a colonial sugar-and-egg sweet	Portuguese convent technique uses plantation sugar and abundant yolks within colonial Brazilian society.	Concentrated yolk richness tastes caramelised, floral, and intensely sweet.	egg	Feast	Preserved	VeryGood	200	30	EraSpecific
earlymodern_food_woodlands_maple_sugar_cake	EarlyModern	Prepared	Sweet	cake	an Indigenous maple sugar cake	Reduced tree sap is poured into a mould and hardened for storage, trade, and seasonal use.	Clean woody sweetness melts with caramel and faint mineral notes.	honey	Sweet	ShelfStable	Good	180	16	EraSpecific
earlymodern_food_woodlands_succotash_bowl	EarlyModern	Prepared	Stew	pot	an Indigenous Three Sisters pot	Maize, beans, and squash cook together in an enduring Eastern Woodlands agricultural food system.	Sweet corn, earthy pulse, and soft squash create balanced savour.	corn	Hearty	Cooked	Good	650	22	EraSpecific
earlymodern_food_woodlands_hominy_bean_cake	EarlyModern	Prepared	Grain	cake	a hominy-and-bean cake	Alkali-treated maize and beans are pounded and browned into a firm communal cake.	Mineral corn and earthy pulse taste nutty, smoky, and sustaining.	corn	Hearty	Cooked	Standard	350	15	EraSpecific
earlymodern_food_woodlands_pemmican_berry_block	EarlyModern	Prepared	Preserved	block	a berry pemmican block	Dried meat, rendered fat, and berries form a durable Indigenous northern travel food.	Rich fat binds lean savour, tart fruit, and concentrated smoke.	meat	Preserved	ShelfStable	Good	350	28	EraSpecific
earlymodern_food_plains_bison_maize_pouch	EarlyModern	Prepared	Meat	pouch	a dried meat-and-maize pouch	Dried game fibres and parched maize are combined for mobile Indigenous travel and exchange.	Smoky lean meat contrasts with crisp, sweet, mineral corn.	meat	Preserved	ShelfStable	Standard	400	24	EraSpecific
earlymodern_food_mesoamerican_convent_mole	EarlyModern	Prepared	Poultry	mole	a convent contact-zone mole	Indigenous chile, cacao, seeds, and introduced ingredients form a complex colonial New Spanish sauce over poultry.	Bitter, nutty, sweet, smoky, and fiery flavours layer over rich meat.	meat	Feast	Cooked	Great	750	55	EraSpecific
earlymodern_food_mesoamerican_chocolate_pan_dulce	EarlyModern	Prepared	Sweet	bread	a cacao-topped colonial sweet bread	Wheat bread technique and sugar join Indigenous cacao in a New Spanish urban bakery.	Soft yeast crumb carries bitter chocolate, caramel sweetness, and spice.	bread	Feast	Bread	VeryGood	300	30	EraSpecific
earlymodern_food_mesoamerican_pork_tamale	EarlyModern	Prepared	Meat	tamale	a colonial pork tamale	Introduced pork fills an Indigenous nixtamal maize parcel steamed in leaves.	Sweet mineral corn surrounds rich meat, chile heat, and aromatic sauce.	meat	Feast	Cooked	VeryGood	400	28	EraSpecific
earlymodern_food_mesoamerican_cheese_chile_tamale	EarlyModern	Prepared	Dairy	tamale	a cheese-and-chile tamale	Introduced cheese and Indigenous chile fill maize dough in a colonial contact-zone preparation.	Tangy melted curd and bright heat enrich sweet, steamed corn.	cheese	Rich	Cooked	Good	350	24	EraSpecific
earlymodern_food_mexican_barbacoa_consomme_bowl	EarlyModern	Prepared	Meat	meat	barbacoa meat with its broth	Indigenous pit cooking adapts introduced livestock, whose juices are caught below as rich broth.	Smoky tender meat and concentrated stock carry herbs and chile warmth.	meat	Feast	Cooked	VeryGood	750	38	EraSpecific
earlymodern_food_mexican_candied_sweet_potato	EarlyModern	Prepared	Sweet	potato	a colonial candied sweet potato	Native sweet potato simmers in introduced cane sugar syrup for an urban New Spanish sweet.	Earthy softness carries dark caramel, spice, and glossy sweetness.	vegetable	Rich	Preserved	Good	300	22	EraSpecific
earlymodern_food_mexican_cacao_almond_marzipan	EarlyModern	Prepared	Sweet	marzipan	cacao-almond New Spanish marzipan	Iberian almond paste is darkened with Indigenous cacao in a colonial confectioner's workshop.	Nutty richness and floral sugar balance deep chocolate bitterness.	food	Feast	ShelfStable	Great	220	40	EraSpecific
earlymodern_food_andean_potato_cheese_pie	EarlyModern	Prepared	Vegetable	pie	an Andean potato-and-cheese pie	Native potato and introduced cheese bake beneath pastry in an Andean colonial contact dish.	Earthy tuber, tangy curd, and crisp wheat taste rich and mellow.	vegetable	Feast	Cooked	VeryGood	650	35	EraSpecific
earlymodern_food_andean_chile_cheese_potato	EarlyModern	Prepared	Vegetable	potatoes	potatoes in chile-cheese sauce	Native tubers receive a creamy introduced-cheese sauce sharpened by Indigenous chile.	Soft earthiness meets tangy richness, bright heat, and salt.	vegetable	Rich	Cooked	VeryGood	500	30	EraSpecific
earlymodern_food_andean_chuno_egg_cake	EarlyModern	Prepared	Egg	cake	a chuño-and-egg cake	Highland freeze-dried potato is bound with introduced eggs into a browned colonial-era cake.	Mineral starch and rich egg taste smoky, earthy, and peppered.	egg	Hearty	Cooked	Good	400	22	EraSpecific
earlymodern_food_punch_house_spiced_seed_cake	EarlyModern	Prepared	Sweet	cake	a punch-house spiced seed cake	A durable aromatic cake is sliced beside communal punch in an early modern tavern.	Caraway-like spice and buttery crumb temper sweet citrus-like warmth.	wheat	Rich	Bread	Good	500	25	EraSpecific
earlymodern_food_punch_house_salted_meat_pie	EarlyModern	Prepared	Meat	pie	a punch-house salt-meat pie	Cured meat and sharp pickle fill a sturdy hot pie sold alongside bowls of punch.	Salty meat, sour relish, pepper, and crisp pastry taste robust.	meat	Hearty	Cooked	Good	500	24	EraSpecific
earlymodern_food_naval_lobscouse_pot	EarlyModern	Prepared	Stew	pot	a naval lobscouse pot	Salt meat, ship biscuit, and adopted potatoes boil together into a practical sailor's dish.	Brine, soft starch, and sour bread carry old fat and pepper.	meat	Hearty	Cooked	Standard	700	16	EraSpecific
earlymodern_food_naval_sea_pie_layers	EarlyModern	Prepared	Meat	pie	a layered naval sea pie	Boiled dough layers alternate with salt meat in a lidded shipboard pot rather than an oven.	Dense pastry absorbs briny meat liquor and savoury fat.	meat	Hearty	Cooked	Standard	700	18	EraSpecific
